,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
380,4,5:55.0,Personal foul by J. Jack (drawn by L. Mbah a Moute),,63,73
381,4,5:55.0,,D. Williams enters the game for J. Jack,63,73
382,4,5:46.0,H. Sims makes 2-pt jump shot from 12 ft (assist by M. Carter-Williams),,65,73
383,4,5:33.0,,Personal block foul by M. Carter-Williams (drawn by D. Williams),65,73
384,4,5:21.0,,S. Karasev misses 3-pt jump shot from 25 ft,65,73
385,4,5:19.0,Defensive rebound by Team,,65,73
386,4,4:59.0,Turnover by M. Carter-Williams (lost ball; steal by A. Anderson),,65,73
387,4,4:42.0,,M. Plumlee makes 2-pt dunk at rim (assist by A. Anderson),65,75
388,4,4:41.0,Philadelphia full timeout,,65,75
389,4,4:20.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,65,75
390,4,4:19.0,,Defensive rebound by A. Anderson,65,75
391,4,4:03.0,,Turnover by A. Anderson (bad pass; steal by H. Sims),65,75
392,4,3:52.0,Turnover by M. Carter-Williams (bad pass; steal by S. Karasev),,65,75
393,4,3:28.0,,J. Johnson makes 2-pt jump shot from 18 ft,65,77
394,4,3:09.0,Turnover by M. Carter-Williams (lost ball; steal by D. Williams),,65,77
395,4,2:48.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Williams),65,80
396,4,2:46.0,Philadelphia full timeout,,65,80
397,4,2:46.0,J. Grant enters the game for H. Sims,,65,80
398,4,2:46.0,K. McDaniels enters the game for L. Mbah a Moute,,65,80
399,4,2:28.0,H. Thompson makes 2-pt layup from 2 ft,,67,80
400,4,2:06.0,,Turnover by A. Anderson (traveling),67,80
401,4,1:49.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,67,80
402,4,1:48.0,,Defensive rebound by S. Karasev,67,80
403,4,1:47.0,,Personal foul by R. Covington (drawn by S. Karasev),67,80
404,4,1:47.0,,S. Karasev makes free throw 1 of 2,67,81
405,4,1:47.0,A. Shved enters the game for M. Carter-Williams,,67,81
406,4,1:47.0,T. Wroten enters the game for R. Covington,,67,81
407,4,1:47.0,J. Sampson enters the game for H. Thompson,,67,81
408,4,1:47.0,,S. Karasev makes free throw 2 of 2,67,82
409,4,1:25.0,J. Grant misses 3-pt jump shot from 24 ft,,67,82
410,4,1:24.0,,Defensive rebound by A. Anderson,67,82
411,4,1:17.0,,Brooklyn full timeout,67,82
412,4,1:17.0,,Violation by Team (delay of game),67,82
413,4,1:17.0,,B. Davies enters the game for A. Anderson,67,82
414,4,1:17.0,,M. Brown enters the game for J. Johnson,67,82
415,4,1:17.0,,C. Jefferson enters the game for M. Plumlee,67,82
416,4,1:17.0,,D. Morris enters the game for D. Williams,67,82
417,4,1:11.0,,B. Davies makes 2-pt layup from 1 ft (assist by D. Morris),67,84
418,4,0:54.0,A. Shved misses 2-pt layup from 2 ft,,67,84
419,4,0:53.0,,Defensive rebound by M. Brown,67,84
420,4,0:48.0,,C. Jefferson misses 2-pt jump shot from 3 ft (block by K. McDaniels),67,84
421,4,0:46.0,Defensive rebound by J. Sampson,,67,84
422,4,0:41.0,T. Wroten makes 3-pt jump shot from 24 ft (assist by J. Sampson),,70,84
423,4,0:22.0,,D. Morris misses 2-pt layup from 1 ft,70,84
424,4,0:21.0,,Offensive rebound by B. Davies,70,84
425,4,0:21.0,,Shooting foul by K. McDaniels (drawn by B. Davies),70,84
426,4,0:21.0,,B. Davies makes free throw 1 of 2,70,85
427,4,0:21.0,,B. Davies makes free throw 2 of 2,70,86
428,4,0:07.0,Turnover by T. Wroten (lost ball; steal by B. Davies),,70,86
429,4,0:04.0,,D. Morris makes 2-pt dunk at rim (assist by B. Davies),70,88
