,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ATLANTA_ACTION,SACRAMENTO_SCORE,ATLANTA_SCORE
382,4,2:18.0,B. McLemore makes 2-pt dunk at rim (assist by R. McCallum),,99,125
383,4,2:00.0,,M. Scott misses 3-pt jump shot from 23 ft,99,125
384,4,1:59.0,Defensive rebound by O. Casspi,,99,125
385,4,1:53.0,R. McCallum makes 3-pt jump shot from 24 ft (assist by O. Casspi),,102,125
386,4,1:35.0,,J. Jenkins makes 2-pt jump shot from 16 ft (assist by E. Brand),102,127
387,4,1:22.0,B. McLemore misses 3-pt jump shot from 26 ft,,102,127
388,4,1:20.0,,Defensive rebound by J. Jenkins,102,127
389,4,1:08.0,,J. Jenkins misses 3-pt jump shot from 24 ft,102,127
390,4,1:06.0,Defensive rebound by R. McCallum,,102,127
391,4,0:51.0,,Offensive charge foul by B. McLemore (drawn by E. Brand),102,127
392,4,0:51.0,Turnover by B. McLemore (offensive foul),,102,127
393,4,0:35.0,,S. Mack makes 3-pt jump shot from 24 ft,102,130
394,4,0:19.0,R. McCallum misses 2-pt jump shot from 19 ft,,102,130
395,4,0:18.0,Offensive rebound by J. Thompson,,102,130
396,4,0:17.0,J. Thompson misses 2-pt layup from 1 ft (block by M. Scott),,102,130
397,4,0:14.0,Offensive rebound by B. McLemore,,102,130
398,4,0:13.0,B. McLemore makes 3-pt jump shot from 23 ft,,105,130
