,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
377,4,8:55.0,T. Ennis misses 2-pt jump shot from 17 ft,,81,88
378,4,8:54.0,Offensive rebound by E. İlyasova,,81,88
379,4,8:51.0,E. İlyasova makes 2-pt layup at rim,,83,88
380,4,8:33.0,,L. Scola misses 2-pt jump shot from 19 ft,83,88
381,4,8:31.0,Defensive rebound by T. Ennis,,83,88
382,4,8:19.0,Turnover by G. Antetokounmpo (lost ball; steal by R. Stuckey),,83,88
383,4,8:15.0,,Turnover by C. Watson (lost ball; steal by C. Johnson),83,88
384,4,7:55.0,Turnover by J. Henson (3 sec),,83,88
385,4,7:55.0,Official timeout,,83,88
386,4,7:55.0,Z. Pachulia enters the game for J. Henson,,83,88
387,4,7:55.0,K. Middleton enters the game for C. Johnson,,83,88
388,4,7:40.0,,C. Watson misses 3-pt jump shot from 22 ft (block by T. Ennis),83,88
389,4,7:37.0,Defensive rebound by E. İlyasova,,83,88
390,4,7:23.0,E. İlyasova makes 2-pt layup at rim (assist by T. Ennis),,85,88
391,4,7:09.0,,I. Mahinmi enters the game for L. Allen,85,88
392,4,6:58.0,,Turnover by I. Mahinmi (3 sec),85,88
393,4,6:37.0,T. Ennis makes 2-pt jump shot from 19 ft,,87,88
394,4,6:36.0,,Indiana full timeout,87,88
395,4,6:36.0,,D. West enters the game for L. Scola,87,88
396,4,6:36.0,,G. Hill enters the game for C. Watson,87,88
397,4,6:16.0,,Shooting foul by Z. Pachulia (drawn by R. Stuckey),87,88
398,4,6:16.0,,R. Stuckey makes free throw 1 of 2,87,89
399,4,6:16.0,,R. Stuckey makes free throw 2 of 2,87,90
400,4,6:02.0,Z. Pachulia misses 2-pt jump shot from 5 ft (block by D. West),,87,90
401,4,6:01.0,Offensive rebound by Z. Pachulia,,87,90
402,4,5:58.0,T. Ennis misses 3-pt jump shot from 25 ft,,87,90
403,4,5:56.0,Offensive rebound by Z. Pachulia,,87,90
404,4,5:47.0,Personal foul by I. Mahinmi (drawn by Z. Pachulia),,87,90
405,4,5:37.0,E. İlyasova misses 2-pt jump shot from 5 ft (block by I. Mahinmi),,87,90
406,4,5:34.0,Offensive rebound by Z. Pachulia,,87,90
407,4,5:33.0,Z. Pachulia makes 2-pt layup from 1 ft,,89,90
408,4,5:16.0,,D. West makes 2-pt jump shot from 18 ft (assist by G. Hill),89,92
409,4,5:00.0,T. Ennis misses 2-pt jump shot from 17 ft,,89,92
410,4,4:59.0,,Defensive rebound by R. Stuckey,89,92
411,4,4:51.0,,R. Stuckey makes 2-pt layup from 1 ft,89,94
412,4,4:35.0,E. İlyasova misses 3-pt jump shot from 25 ft,,89,94
413,4,4:33.0,Offensive rebound by T. Ennis,,89,94
414,4,4:33.0,,Loose ball foul by I. Mahinmi (drawn by T. Ennis),89,94
415,4,4:33.0,,C. Miles enters the game for S. Hill,89,94
416,4,4:33.0,,L. Scola enters the game for I. Mahinmi,89,94
417,4,4:33.0,M. Carter-Williams enters the game for T. Ennis,,89,94
418,4,4:28.0,K. Middleton misses 2-pt jump shot from 19 ft,,89,94
419,4,4:27.0,,Defensive rebound by C. Miles,89,94
420,4,4:16.0,,R. Stuckey misses 3-pt jump shot from 24 ft,89,94
421,4,4:15.0,Defensive rebound by Team,,89,94
422,4,4:03.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft,,89,94
423,4,4:01.0,,Defensive rebound by R. Stuckey,89,94
424,4,3:53.0,Offensive charge foul by G. Hill (drawn by E. İlyasova),,89,94
425,4,3:53.0,,Turnover by G. Hill (offensive foul),89,94
426,4,3:53.0,,Indiana full timeout,89,94
427,4,3:53.0,,C. Watson enters the game for G. Hill,89,94
428,4,3:45.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,89,94
429,4,3:44.0,Offensive rebound by Z. Pachulia,,89,94
430,4,3:32.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft,,91,94
431,4,3:17.0,,D. West misses 2-pt jump shot from 20 ft,91,94
432,4,3:15.0,Defensive rebound by M. Carter-Williams,,91,94
433,4,3:03.0,K. Middleton misses 3-pt jump shot from 25 ft,,91,94
434,4,3:02.0,,Defensive rebound by D. West,91,94
435,4,2:45.0,,D. West makes 2-pt jump shot from 17 ft (assist by C. Watson),91,96
436,4,2:18.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,91,96
437,4,2:15.0,Offensive rebound by Z. Pachulia,,91,96
438,4,2:13.0,Z. Pachulia misses 2-pt jump shot from 3 ft,,91,96
439,4,2:12.0,,Defensive rebound by D. West,91,96
440,4,1:59.0,,D. West misses 2-pt jump shot from 19 ft,91,96
441,4,1:57.0,Defensive rebound by E. İlyasova,,91,96
442,4,1:43.0,E. İlyasova makes 2-pt jump shot from 3 ft (assist by Z. Pachulia),,93,96
443,4,1:30.0,,R. Stuckey misses 3-pt jump shot from 25 ft,93,96
444,4,1:28.0,Defensive rebound by E. İlyasova,,93,96
445,4,1:11.0,E. İlyasova makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),,95,96
446,4,0:52.0,,R. Stuckey misses 2-pt jump shot from 18 ft,95,96
447,4,0:50.0,Defensive rebound by M. Carter-Williams,,95,96
448,4,0:43.0,Personal foul by D. West (drawn by E. İlyasova),,95,96
449,4,0:43.0,Milwaukee full timeout,,95,96
450,4,0:43.0,,G. Hill enters the game for C. Watson,95,96
451,4,0:43.0,E. İlyasova makes free throw 1 of 2,,96,96
452,4,0:43.0,E. İlyasova misses free throw 2 of 2,,96,96
453,4,0:42.0,,Defensive rebound by L. Scola,96,96
454,4,0:22.0,,G. Hill misses 2-pt jump shot from 19 ft,96,96
455,4,0:20.0,Defensive rebound by K. Middleton,,96,96
456,4,0:02.0,K. Middleton misses 2-pt jump shot from 17 ft,,96,96
457,4,0:01.0,,Defensive rebound by L. Scola,96,96
458,1OT,4:49.0,M. Carter-Williams misses 2-pt jump shot from 19 ft,,96,96
459,1OT,4:48.0,Offensive rebound by Team,,96,96
460,1OT,4:48.0,Z. Pachulia makes flagrant free throw 1 of 2,,97,96
461,1OT,4:48.0,Z. Pachulia makes flagrant free throw 2 of 2,,98,96
462,1OT,4:48.0,,L. Scola enters the game for I. Mahinmi,98,96
463,1OT,4:36.0,E. İlyasova misses 2-pt jump shot from 17 ft,,98,96
464,1OT,4:35.0,,Defensive rebound by Team,98,96
465,1OT,4:20.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by G. Hill),98,99
466,1OT,4:08.0,Offensive foul by K. Middleton (drawn by R. Stuckey),,98,99
467,1OT,4:08.0,Turnover by K. Middleton (offensive foul),,98,99
468,1OT,3:45.0,,C. Miles misses 3-pt jump shot from 26 ft,98,99
469,1OT,3:44.0,Defensive rebound by G. Antetokounmpo,,98,99
470,1OT,3:31.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,98,99
471,1OT,3:31.0,,Defensive rebound by G. Hill,98,99
472,1OT,3:31.0,,Personal foul by G. Antetokounmpo (drawn by G. Hill),98,99
473,1OT,3:08.0,,L. Scola makes 2-pt jump shot from 16 ft (assist by D. West),98,101
474,1OT,3:07.0,Milwaukee full timeout,,98,101
475,1OT,2:54.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,98,101
476,1OT,2:53.0,,Defensive rebound by L. Scola,98,101
477,1OT,2:36.0,,D. West makes 2-pt jump shot from 20 ft (assist by G. Hill),98,103
478,1OT,2:13.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,98,103
479,1OT,2:10.0,Offensive rebound by Z. Pachulia,,98,103
480,1OT,2:10.0,Z. Pachulia misses 2-pt tip-in at rim,,98,103
481,1OT,2:09.0,Offensive rebound by K. Middleton,,98,103
482,1OT,2:02.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,98,103
483,1OT,2:02.0,,Defensive rebound by Team,98,103
484,1OT,2:02.0,Loose ball foul by Z. Pachulia (drawn by G. Hill),,98,103
485,1OT,1:49.0,,R. Stuckey makes 2-pt jump shot from 19 ft,98,105
486,1OT,1:29.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. İlyasova),,101,105
487,1OT,1:16.0,,Shooting foul by Z. Pachulia (drawn by R. Stuckey),101,105
488,1OT,1:16.0,,R. Stuckey makes free throw 1 of 2,101,106
489,1OT,1:16.0,,R. Stuckey makes free throw 2 of 2,101,107
490,1OT,1:16.0,Milwaukee full timeout,,101,107
491,1OT,1:11.0,M. Carter-Williams makes 2-pt jump shot from 7 ft,,103,107
492,1OT,0:53.0,,Turnover by G. Hill (lost ball; steal by E. İlyasova),103,107
493,1OT,0:45.0,K. Middleton misses 2-pt jump shot from 11 ft,,103,107
494,1OT,0:44.0,,Defensive rebound by C. Miles,103,107
495,1OT,0:22.0,,G. Hill misses 3-pt jump shot from 24 ft,103,107
496,1OT,0:20.0,Defensive rebound by K. Middleton,,103,107
497,1OT,0:17.0,Turnover by K. Middleton (bad pass),,103,107
498,1OT,0:17.0,,Personal foul by M. Carter-Williams (drawn by G. Hill),103,107
499,1OT,0:17.0,,G. Hill makes free throw 1 of 2,103,108
500,1OT,0:17.0,,S. Hill enters the game for L. Scola,103,108
501,1OT,0:17.0,,G. Hill makes free throw 2 of 2,103,109
502,1OT,0:17.0,Milwaukee full timeout,,103,109
503,1OT,0:11.0,K. Middleton misses 3-pt jump shot from 24 ft,,103,109
504,1OT,0:10.0,,Defensive rebound by G. Hill,103,109
