,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
391,4,3:37.0,,Offensive rebound by R. Gobert,90,88
392,4,3:37.0,,R. Gobert misses 2-pt jump shot from 3 ft,90,88
393,4,3:36.0,,Offensive rebound by D. Favors,90,88
394,4,3:36.0,,Shooting foul by E. Davis (drawn by D. Favors),90,88
395,4,3:36.0,,D. Favors misses free throw 1 of 2,90,88
396,4,3:36.0,,Offensive rebound by Team,90,88
397,4,3:36.0,,D. Favors makes free throw 2 of 2,90,89
398,4,3:23.0,W. Ellington misses 3-pt jump shot from 25 ft,,90,89
399,4,3:22.0,Offensive rebound by E. Davis,,90,89
400,4,3:09.0,W. Ellington misses 2-pt layup from 2 ft,,90,89
401,4,3:08.0,Offensive rebound by E. Davis,,90,89
402,4,3:04.0,J. Hill makes 2-pt jump shot from 18 ft (assist by E. Davis),,92,89
403,4,2:47.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by T. Burke),92,91
404,4,2:21.0,Turnover by W. Ellington (back court),,92,91
405,4,2:21.0,LA Lakers full timeout,,92,91
406,4,1:58.0,,T. Burke misses 2-pt jump shot from 5 ft,92,91
407,4,1:58.0,Defensive rebound by Team,,92,91
408,4,1:41.0,J. Clarkson makes 2-pt jump shot from 16 ft,,94,91
409,4,1:28.0,,G. Hayward misses 2-pt layup from 2 ft,94,91
410,4,1:25.0,,Offensive rebound by R. Gobert,94,91
411,4,1:25.0,,R. Gobert misses 2-pt tip-in from 2 ft,94,91
412,4,1:25.0,,Offensive rebound by R. Gobert,94,91
413,4,1:25.0,,Shooting foul by E. Davis (drawn by R. Gobert),94,91
414,4,1:25.0,,R. Gobert makes free throw 1 of 2,94,92
415,4,1:25.0,,R. Gobert misses free throw 2 of 2,94,92
416,4,1:23.0,Defensive rebound by E. Davis,,94,92
417,4,1:16.0,E. Davis misses 2-pt layup from 3 ft,,94,92
418,4,1:12.0,,Defensive rebound by D. Favors,94,92
419,4,0:55.0,,G. Hayward misses 2-pt jump shot from 1 ft,94,92
420,4,0:52.0,,Offensive rebound by R. Gobert,94,92
421,4,0:52.0,,R. Gobert misses 2-pt layup from 1 ft,94,92
422,4,0:52.0,,Offensive rebound by R. Gobert,94,92
423,4,0:52.0,,Shooting foul by W. Johnson (drawn by R. Gobert),94,92
424,4,0:52.0,,R. Gobert misses free throw 1 of 2,94,92
425,4,0:52.0,,Offensive rebound by Team,94,92
426,4,0:52.0,,R. Gobert misses free throw 2 of 2,94,92
427,4,0:50.0,Defensive rebound by E. Davis,,94,92
428,4,0:37.0,J. Clarkson misses 2-pt jump shot from 16 ft,,94,92
429,4,0:35.0,,Defensive rebound by D. Favors,94,92
430,4,0:27.0,,G. Hayward misses 3-pt jump shot from 24 ft,94,92
431,4,0:24.0,Defensive rebound by J. Clarkson,,94,92
432,4,0:19.0,Shooting foul by R. Gobert (drawn by J. Hill),,94,92
433,4,0:19.0,J. Hill makes free throw 1 of 2,,95,92
434,4,0:19.0,J. Hill makes free throw 2 of 2,,96,92
435,4,0:14.0,,Personal foul by E. Davis (drawn by G. Hayward),96,92
436,4,0:14.0,,T. Booker enters the game for R. Gobert,96,92
437,4,0:14.0,J. Lin enters the game for E. Davis,,96,92
438,4,0:14.0,,G. Hayward makes free throw 1 of 2,96,93
439,4,0:14.0,R. Sacre enters the game for W. Johnson,,96,93
440,4,0:14.0,,G. Hayward makes free throw 2 of 2,96,94
441,4,0:14.0,LA Lakers full timeout,,96,94
442,4,0:14.0,W. Johnson enters the game for R. Sacre,,96,94
443,4,0:14.0,,D. Exum enters the game for T. Burke,96,94
444,4,0:14.0,,R. Gobert enters the game for D. Favors,96,94
445,4,0:09.0,Personal foul by G. Hayward (drawn by W. Ellington),,96,94
446,4,0:09.0,W. Ellington makes free throw 1 of 2,,97,94
447,4,0:09.0,,D. Favors enters the game for T. Booker,97,94
448,4,0:09.0,,T. Burke enters the game for D. Exum,97,94
449,4,0:09.0,W. Ellington makes free throw 2 of 2,,98,94
450,4,0:09.0,,Utah full timeout,98,94
451,4,0:09.0,,J. Ingles enters the game for R. Gobert,98,94
452,4,0:05.0,,G. Hayward misses 3-pt jump shot from 25 ft,98,94
453,4,0:04.0,,Offensive rebound by Team,98,94
454,4,0:04.0,,Utah full timeout,98,94
455,4,0:02.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),98,96
456,4,0:02.0,,Shooting foul by J. Hill (drawn by D. Favors),98,96
457,4,0:02.0,,R. Gobert enters the game for T. Burke,98,96
458,4,0:02.0,,T. Booker enters the game for J. Ingles,98,96
459,4,0:02.0,R. Sacre enters the game for J. Lin,,98,96
460,4,0:02.0,,D. Favors makes free throw 1 of 1,98,97
461,4,0:01.0,Personal foul by T. Booker (drawn by R. Sacre),,98,97
462,4,0:01.0,R. Sacre makes free throw 1 of 2,,99,97
463,4,0:01.0,,J. Ingles enters the game for T. Booker,99,97
464,4,0:01.0,R. Sacre makes free throw 2 of 2,,100,97
