,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
382,3,0:08.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by R. Rondo),92,92
383,3,0:08.0,,Shooting foul by K. Singler (drawn by C. Parsons),92,92
384,3,0:08.0,,R. Jefferson enters the game for D. Nowitzki,92,92
385,3,0:08.0,,C. Parsons misses free throw 1 of 1,92,92
386,3,0:08.0,Defensive rebound by K. Singler,,92,92
387,3,0:01.0,D. Augustin misses 3-pt jump shot from 23 ft,,92,92
388,3,0:00.0,Offensive rebound by Team,,92,92
389,4,11:38.0,D. Augustin misses 3-pt jump shot from 25 ft,,92,92
390,4,11:36.0,,Defensive rebound by D. Nowitzki,92,92
391,4,11:28.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,92,92
392,4,11:26.0,Defensive rebound by E. Freedom,,92,92
393,4,11:18.0,D. Waiters misses 2-pt jump shot from 19 ft,,92,92
394,4,11:17.0,,Defensive rebound by Team,92,92
395,4,11:02.0,,M. Ellis makes 2-pt jump shot from 14 ft (assist by D. Nowitzki),92,94
396,4,10:47.0,M. McGary misses 2-pt jump shot from 8 ft (block by T. Chandler),,92,94
397,4,10:46.0,Offensive rebound by Team,,92,94
398,4,10:37.0,K. Singler misses 2-pt jump shot from 21 ft,,92,94
399,4,10:35.0,,Defensive rebound by Team,92,94
400,4,10:22.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,92,94
401,4,10:21.0,Defensive rebound by E. Freedom,,92,94
402,4,10:08.0,M. McGary misses 2-pt layup from 2 ft,,92,94
403,4,10:06.0,,Defensive rebound by T. Chandler,92,94
404,4,9:47.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,92,94
405,4,9:46.0,,Offensive rebound by T. Chandler,92,94
406,4,9:45.0,,Shooting foul by K. Singler (drawn by T. Chandler),92,94
407,4,9:45.0,,T. Chandler misses free throw 1 of 2,92,94
408,4,9:45.0,,Offensive rebound by Team,92,94
409,4,9:45.0,A. Morrow enters the game for D. Waiters,,92,94
410,4,9:45.0,R. Westbrook enters the game for K. Singler,,92,94
411,4,9:45.0,,T. Chandler makes free throw 2 of 2,92,95
412,4,9:36.0,D. Augustin misses 3-pt jump shot from 23 ft,,92,95
413,4,9:35.0,,Defensive rebound by T. Chandler,92,95
414,4,9:28.0,,M. Ellis misses 3-pt jump shot from 25 ft,92,95
415,4,9:27.0,Defensive rebound by A. Morrow,,92,95
416,4,9:22.0,D. Augustin makes 2-pt layup from 2 ft (assist by A. Morrow),,94,95
417,4,9:05.0,,M. Ellis misses 2-pt jump shot from 6 ft,94,95
418,4,9:05.0,Defensive rebound by Team,,94,95
419,4,8:54.0,A. Morrow misses 3-pt jump shot from 24 ft,,94,95
420,4,8:53.0,,Defensive rebound by M. Ellis,94,95
421,4,8:36.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Rondo),94,98
422,4,8:35.0,Oklahoma City full timeout,,94,98
423,4,8:35.0,,C. Villanueva enters the game for D. Nowitzki,94,98
424,4,8:35.0,,C. Parsons enters the game for R. Jefferson,94,98
425,4,8:35.0,S. Adams enters the game for M. McGary,,94,98
426,4,8:13.0,S. Adams makes 2-pt jump shot from 5 ft,,96,98
427,4,8:00.0,,C. Villanueva misses 3-pt jump shot from 24 ft,96,98
428,4,7:57.0,Defensive rebound by R. Westbrook,,96,98
429,4,7:55.0,Personal block foul by C. Parsons (drawn by R. Westbrook),,96,98
430,4,7:45.0,R. Westbrook misses 3-pt jump shot from 25 ft,,96,98
431,4,7:43.0,,Defensive rebound by T. Chandler,96,98
432,4,7:31.0,,M. Ellis makes 2-pt jump shot from 21 ft (assist by R. Rondo),96,100
433,4,7:15.0,A. Morrow misses 2-pt jump shot from 17 ft,,96,100
434,4,7:13.0,,Defensive rebound by R. Rondo,96,100
435,4,7:06.0,,M. Ellis misses 2-pt jump shot from 17 ft,96,100
436,4,7:04.0,Defensive rebound by S. Adams,,96,100
437,4,6:48.0,D. Augustin misses 2-pt jump shot from 4 ft,,96,100
438,4,6:47.0,Offensive rebound by S. Adams,,96,100
439,4,6:47.0,S. Adams makes 2-pt dunk at rim,,98,100
440,4,6:29.0,,Personal foul by E. Freedom (drawn by T. Chandler),98,100
441,4,6:29.0,,T. Chandler misses free throw 1 of 2,98,100
442,4,6:29.0,,Offensive rebound by Team,98,100
443,4,6:29.0,,T. Chandler misses free throw 2 of 2,98,100
444,4,6:29.0,Defensive rebound by E. Freedom,,98,100
445,4,6:19.0,Turnover by R. Westbrook (lost ball),,98,100
446,4,6:10.0,,C. Parsons makes 2-pt layup from 1 ft,98,102
447,4,5:55.0,A. Morrow makes 2-pt jump shot from 6 ft,,100,102
448,4,5:32.0,,R. Rondo makes 2-pt jump shot from 20 ft,100,104
449,4,5:17.0,Offensive foul by S. Adams (drawn by C. Parsons),,100,104
450,4,5:17.0,Turnover by S. Adams (offensive foul),,100,104
451,4,5:17.0,Official timeout,,100,104
452,4,5:17.0,D. Waiters enters the game for A. Morrow,,100,104
453,4,5:06.0,,M. Ellis misses 2-pt layup from 1 ft,100,104
454,4,5:05.0,Defensive rebound by R. Westbrook,,100,104
455,4,4:52.0,D. Waiters misses 3-pt jump shot from 22 ft,,100,104
456,4,4:50.0,Offensive rebound by Team,,100,104
457,4,4:50.0,,Loose ball foul by M. Ellis (drawn by S. Adams),100,104
458,4,4:38.0,S. Adams makes 2-pt jump shot from 13 ft (assist by R. Westbrook),,102,104
459,4,4:22.0,,Turnover by M. Ellis (lost ball; steal by R. Westbrook),102,104
460,4,4:19.0,R. Westbrook makes 2-pt layup from 1 ft,,104,104
461,4,4:18.0,,Dallas full timeout,104,104
462,4,4:18.0,,J. Barea enters the game for M. Ellis,104,104
463,4,4:18.0,,D. Nowitzki enters the game for C. Villanueva,104,104
464,4,3:58.0,,R. Rondo makes 2-pt jump shot from 18 ft,104,106
465,4,3:39.0,D. Augustin misses 3-pt jump shot from 25 ft,,104,106
466,4,3:37.0,,Defensive rebound by C. Parsons,104,106
467,4,3:23.0,,J. Barea makes 2-pt jump shot from 4 ft,104,108
468,4,3:05.0,,Offensive charge foul by S. Adams (drawn by T. Chandler),104,108
469,4,3:05.0,Turnover by S. Adams (offensive foul),,104,108
470,4,2:50.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,104,108
471,4,2:48.0,Defensive rebound by D. Augustin,,104,108
472,4,2:42.0,Personal foul by C. Parsons (drawn by R. Westbrook),,104,108
473,4,2:35.0,Shooting foul by R. Rondo (drawn by R. Westbrook),,104,108
474,4,2:35.0,R. Westbrook makes free throw 1 of 2,,105,108
475,4,2:35.0,R. Westbrook makes free throw 2 of 2,,106,108
476,4,2:22.0,,T. Chandler misses 2-pt layup from 2 ft (block by R. Westbrook),106,108
477,4,2:21.0,Defensive rebound by D. Waiters,,106,108
478,4,2:07.0,R. Westbrook makes 2-pt jump shot from 13 ft,,108,108
479,4,1:47.0,,Personal block foul by S. Adams (drawn by D. Nowitzki),108,108
480,4,1:47.0,,M. Ellis enters the game for J. Barea,108,108
481,4,1:33.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,108,108
482,4,1:32.0,,Offensive rebound by T. Chandler,108,108
483,4,1:32.0,Loose ball foul by S. Adams (drawn by T. Chandler),,108,108
484,4,1:32.0,A. Roberson enters the game for S. Adams,,108,108
485,4,1:32.0,,T. Chandler makes free throw 1 of 2,108,109
486,4,1:32.0,,R. Jefferson enters the game for D. Nowitzki,108,109
487,4,1:32.0,,T. Chandler makes free throw 2 of 2,108,110
488,4,1:22.0,R. Westbrook misses 2-pt jump shot from 21 ft,,108,110
489,4,1:20.0,Offensive rebound by E. Freedom,,108,110
490,4,1:19.0,E. Freedom misses 2-pt layup from 1 ft (block by T. Chandler),,108,110
491,4,1:18.0,,Defensive rebound by R. Rondo,108,110
492,4,1:04.0,,C. Parsons makes 2-pt jump shot from 2 ft,108,112
493,4,1:04.0,Oklahoma City full timeout,,108,112
494,4,1:04.0,A. Morrow enters the game for A. Roberson,,108,112
495,4,1:00.0,,Offensive charge foul by R. Westbrook (drawn by R. Rondo),108,112
496,4,1:00.0,Turnover by R. Westbrook (offensive foul),,108,112
497,4,0:59.0,,Personal foul by R. Westbrook (drawn by C. Parsons),108,112
498,4,0:59.0,A. Roberson enters the game for R. Westbrook,,108,112
499,4,0:59.0,,C. Parsons makes free throw 1 of 2,108,113
500,4,0:59.0,,C. Parsons makes free throw 2 of 2,108,114
501,4,0:47.0,D. Waiters misses 3-pt jump shot from 26 ft,,108,114
502,4,0:46.0,,Defensive rebound by C. Parsons,108,114
503,4,0:39.0,,Personal take foul by D. Waiters (drawn by M. Ellis),108,114
504,4,0:39.0,,M. Ellis misses free throw 1 of 2,108,114
505,4,0:39.0,,Offensive rebound by Team,108,114
506,4,0:39.0,M. McGary enters the game for A. Morrow,,108,114
507,4,0:39.0,,M. Ellis misses free throw 2 of 2,108,114
508,4,0:39.0,Defensive rebound by A. Roberson,,108,114
509,4,0:39.0,Oklahoma City full timeout,,108,114
510,4,0:39.0,A. Morrow enters the game for A. Roberson,,108,114
511,4,0:36.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by D. Waiters),,111,114
512,4,0:31.0,,Personal take foul by M. McGary (drawn by M. Ellis),111,114
513,4,0:31.0,,M. Ellis makes free throw 1 of 2,111,115
514,4,0:31.0,,M. Ellis makes free throw 2 of 2,111,116
515,4,0:24.0,D. Waiters makes 2-pt layup from 1 ft,,113,116
516,4,0:21.0,,Personal foul by E. Freedom (drawn by R. Jefferson),113,116
517,4,0:21.0,,R. Jefferson misses free throw 1 of 2,113,116
518,4,0:21.0,,Offensive rebound by Team,113,116
519,4,0:21.0,,R. Jefferson makes free throw 2 of 2,113,117
520,4,0:14.0,D. Waiters makes 2-pt layup from 2 ft,,115,117
521,4,0:12.0,,Personal take foul by D. Waiters (drawn by M. Ellis),115,117
522,4,0:12.0,,M. Ellis makes free throw 1 of 2,115,118
523,4,0:12.0,,M. Ellis makes free throw 2 of 2,115,119
524,4,0:12.0,Oklahoma City full timeout,,115,119
525,4,0:09.0,A. Morrow misses 3-pt jump shot from 25 ft,,115,119
526,4,0:08.0,Offensive rebound by M. McGary,,115,119
527,4,0:05.0,Turnover by M. McGary (lost ball; steal by R. Rondo),,115,119
