,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
418,4,0:10.0,,H. Barnes enters the game for A. Bogut,101,104
419,4,0:06.0,Personal foul by D. Green (drawn by J. Clarkson),,101,104
420,4,0:06.0,J. Clarkson makes free throw 1 of 2,,102,104
421,4,0:06.0,,A. Bogut enters the game for H. Barnes,102,104
422,4,0:06.0,C. Boozer enters the game for J. Lin,,102,104
423,4,0:06.0,J. Clarkson makes free throw 2 of 2,,103,104
424,4,0:05.0,,Personal foul by W. Johnson (drawn by S. Curry),103,104
425,4,0:05.0,,S. Curry makes free throw 1 of 2,103,105
426,4,0:05.0,,H. Barnes enters the game for A. Bogut,103,105
427,4,0:05.0,J. Lin enters the game for C. Boozer,,103,106
428,4,0:05.0,,S. Curry makes free throw 2 of 2,103,106
429,4,0:05.0,LA Lakers full timeout,,103,106
430,4,0:04.0,Personal foul by D. Green (drawn by W. Ellington),,103,106
431,4,0:04.0,W. Ellington makes free throw 1 of 2,,104,106
432,4,0:04.0,,A. Bogut enters the game for H. Barnes,104,106
433,4,0:04.0,W. Ellington makes free throw 2 of 2,,105,106
434,4,0:03.0,,Personal foul by J. Clarkson (drawn by S. Curry),105,106
435,4,0:03.0,,S. Curry makes free throw 1 of 2,105,107
436,4,0:03.0,,H. Barnes enters the game for A. Bogut,105,107
437,4,0:03.0,,S. Curry makes free throw 2 of 2,105,108
438,4,0:02.0,Turnover by W. Johnson (lost ball),,105,108
439,4,0:04.0,W. Ellington makes free throw 2 of 2,,105,106
440,4,0:03.0,,Personal foul by J. Clarkson (drawn by S. Curry),105,106
441,4,0:03.0,,S. Curry makes free throw 1 of 2,105,107
442,4,0:03.0,,H. Barnes enters the game for A. Bogut,105,107
443,4,0:03.0,,S. Curry makes free throw 2 of 2,105,108
444,4,0:02.0,Turnover by W. Johnson (lost ball),,105,108
