,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
383,4,7:14.0,C. Anthony misses 2-pt layup from 1 ft,,78,98
384,4,7:13.0,,Defensive rebound by M. Teletović,78,98
385,4,7:05.0,,A. Anderson misses 3-pt jump shot from 24 ft,78,98
386,4,7:04.0,Defensive rebound by J. Smith,,78,98
387,4,6:49.0,T. Hardaway makes 3-pt jump shot from 25 ft,,81,98
388,4,6:48.0,,Brooklyn full timeout,81,98
389,4,6:48.0,T. Wear enters the game for C. Anthony,,81,98
390,4,6:48.0,J. Smith enters the game for T. Hardaway,,81,98
391,4,6:26.0,,B. Lopez misses 2-pt layup from 2 ft,81,98
392,4,6:25.0,Defensive rebound by C. Early,,81,98
393,4,6:08.0,C. Early misses 3-pt jump shot from 24 ft,,81,98
394,4,6:07.0,,Defensive rebound by J. Johnson,81,98
395,4,5:54.0,,J. Johnson makes 2-pt jump shot from 4 ft,81,100
396,4,5:38.0,Turnover by J. Smith (bad pass),,81,100
397,4,5:38.0,Official timeout,,81,100
398,4,5:20.0,,M. Teletović misses 2-pt layup from 3 ft,81,100
399,4,5:19.0,Defensive rebound by J. Smith,,81,100
400,4,5:08.0,J. Smith makes 2-pt jump shot from 19 ft (assist by J. Smith),,83,100
401,4,4:53.0,,M. Teletović makes 3-pt jump shot from 23 ft (assist by J. Jack),83,103
402,4,4:37.0,C. Early makes 3-pt jump shot from 25 ft (assist by J. Smith),,86,103
403,4,4:20.0,,J. Jack makes 2-pt layup from 2 ft,86,105
404,4,4:00.0,T. Wear misses 3-pt jump shot from 24 ft,,86,105
405,4,3:59.0,Offensive rebound by C. Early,,86,105
406,4,3:58.0,C. Early misses 2-pt dunk at rim,,86,105
407,4,3:57.0,,Defensive rebound by B. Lopez,86,105
408,4,3:51.0,,J. Johnson misses 3-pt jump shot from 23 ft,86,105
409,4,3:50.0,Defensive rebound by J. Smith,,86,105
410,4,3:48.0,Shooting foul by B. Lopez (drawn by C. Early),,86,105
411,4,3:48.0,C. Early makes 2-pt dunk at rim (assist by J. Smith),,88,105
412,4,3:48.0,,M. Plumlee enters the game for B. Lopez,88,105
413,4,3:48.0,,B. Bogdanović enters the game for J. Johnson,88,105
414,4,3:48.0,Q. Acy enters the game for J. Smith,,88,105
415,4,3:48.0,C. Early makes free throw 1 of 1,,89,105
416,4,3:33.0,,A. Anderson misses 2-pt jump shot from 21 ft,89,105
417,4,3:32.0,Defensive rebound by Team,,89,105
418,4,3:32.0,,Loose ball foul by M. Plumlee (drawn by Q. Acy),89,105
419,4,3:17.0,C. Early misses 2-pt jump shot from 18 ft,,89,105
420,4,3:16.0,,Defensive rebound by M. Plumlee,89,105
421,4,2:55.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,89,105
422,4,2:54.0,Defensive rebound by S. Larkin,,89,105
423,4,2:47.0,C. Early makes 3-pt jump shot from 22 ft (assist by J. Smith),,92,105
424,4,2:27.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by J. Jack),92,108
425,4,2:13.0,Offensive foul by Q. Acy (drawn by A. Anderson),,92,108
426,4,2:13.0,Turnover by Q. Acy (offensive foul),,92,108
427,4,2:13.0,New York full timeout,,92,108
428,4,2:13.0,,J. Jordan enters the game for M. Plumlee,92,108
429,4,2:13.0,,A. Kirilenko enters the game for M. Teletović,92,108
430,4,2:13.0,,S. Karasev enters the game for A. Anderson,92,108
431,4,1:51.0,,B. Bogdanović misses 2-pt jump shot from 16 ft,92,108
432,4,1:49.0,Defensive rebound by Q. Acy,,92,108
433,4,1:43.0,J. Smith makes 2-pt layup from 1 ft,,94,108
434,4,1:24.0,,Turnover by J. Jordan (traveling),94,108
435,4,1:11.0,Personal foul by J. Jordan (drawn by Q. Acy),,94,108
436,4,1:11.0,Q. Acy makes free throw 1 of 2,,95,108
437,4,1:11.0,Q. Acy misses free throw 2 of 2,,95,108
438,4,1:10.0,,Defensive rebound by A. Kirilenko,95,108
439,4,0:50.0,,Turnover by J. Jordan (lost ball; steal by C. Early),95,108
440,4,0:44.0,Turnover by Q. Acy (lost ball; steal by J. Jordan),,95,108
441,4,0:39.0,,Turnover by B. Bogdanović (lost ball; steal by J. Smith),95,108
442,4,0:35.0,,Violation by J. Jordan (kicked ball),95,108
443,4,0:28.0,T. Wear misses 2-pt jump shot from 9 ft,,95,108
444,4,0:27.0,Offensive rebound by Q. Acy,,95,108
445,4,0:26.0,Q. Acy makes 2-pt layup from 1 ft,,97,108
446,4,0:05.0,,J. Jack makes 2-pt jump shot from 8 ft,97,110
447,4,0:00.0,J. Smith makes 2-pt layup from 2 ft,,99,110
