,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
388,4,5:17.0,S. Ibaka makes 2-pt jump shot from 9 ft,,68,79
389,4,4:53.0,,J. Green misses 2-pt jump shot from 6 ft,68,79
390,4,4:49.0,Defensive rebound by R. Westbrook,,68,79
391,4,4:47.0,Turnover by R. Westbrook (lost ball; steal by T. Allen),,68,79
392,4,4:47.0,,Memphis full timeout,68,79
393,4,4:47.0,,M. Gasol enters the game for J. Leuer,68,79
394,4,4:47.0,,Z. Randolph enters the game for K. Koufos,68,79
395,4,4:26.0,,M. Gasol makes 2-pt jump shot from 3 ft (assist by Z. Randolph),68,81
396,4,4:13.0,K. Durant misses 3-pt jump shot from 25 ft (block by J. Green),,68,81
397,4,4:10.0,,Defensive rebound by M. Gasol,68,81
398,4,3:55.0,S. Adams enters the game for A. Morrow,,68,81
399,4,3:52.0,,M. Gasol misses 2-pt jump shot from 19 ft,68,81
400,4,3:51.0,Defensive rebound by K. Durant,,68,81
401,4,3:44.0,Shooting foul by Z. Randolph (drawn by S. Adams),,68,81
402,4,3:44.0,S. Adams misses free throw 1 of 2,,68,81
403,4,3:44.0,Offensive rebound by Team,,68,81
404,4,3:44.0,S. Adams misses free throw 2 of 2,,68,81
405,4,3:42.0,Offensive rebound by S. Ibaka,,68,81
406,4,3:38.0,K. Durant misses 3-pt jump shot from 26 ft,,68,81
407,4,3:36.0,,Defensive rebound by M. Gasol,68,81
408,4,3:14.0,,M. Gasol misses 2-pt jump shot from 16 ft,68,81
409,4,3:12.0,,Offensive rebound by Z. Randolph,68,81
410,4,3:12.0,,Z. Randolph misses 2-pt tip-in at rim,68,81
411,4,3:10.0,,Offensive rebound by J. Green,68,81
412,4,2:53.0,,Turnover by Z. Randolph (step out of bounds),68,81
413,4,2:44.0,R. Westbrook misses 3-pt jump shot from 27 ft,,68,81
414,4,2:44.0,Offensive rebound by Team,,68,81
415,4,2:44.0,,Loose ball foul by M. Gasol (drawn by S. Adams),68,81
416,4,2:35.0,S. Ibaka misses 3-pt jump shot from 25 ft,,68,81
417,4,2:32.0,Offensive rebound by R. Westbrook,,68,81
418,4,2:29.0,D. Waiters misses 3-pt jump shot from 25 ft,,68,81
419,4,2:28.0,Offensive rebound by S. Ibaka,,68,81
420,4,2:22.0,Personal foul by Z. Randolph (drawn by R. Westbrook),,68,81
421,4,2:22.0,R. Westbrook misses free throw 1 of 2,,68,81
422,4,2:22.0,Offensive rebound by Team,,68,81
423,4,2:22.0,R. Westbrook makes free throw 2 of 2,,69,81
424,4,2:10.0,,Shooting foul by R. Westbrook (drawn by M. Gasol),69,81
425,4,2:10.0,,M. Gasol makes free throw 1 of 2,69,82
426,4,2:10.0,,C. Lee enters the game for T. Allen,69,82
427,4,2:10.0,,M. Gasol makes free throw 2 of 2,69,83
428,4,2:10.0,Oklahoma City full timeout,,69,83
429,4,2:10.0,N. Collison enters the game for K. Durant,,69,83
430,4,2:10.0,J. Lamb enters the game for S. Ibaka,,69,83
431,4,2:10.0,P. Jones enters the game for S. Adams,,69,83
432,4,2:10.0,R. Jackson enters the game for R. Westbrook,,69,83
433,4,1:56.0,D. Waiters misses 2-pt layup from 2 ft,,69,83
434,4,1:56.0,Offensive rebound by Team,,69,83
435,4,1:56.0,,Loose ball foul by J. Green (drawn by R. Jackson),69,83
436,4,1:56.0,R. Jackson makes free throw 1 of 2,,70,83
437,4,1:56.0,R. Jackson makes free throw 2 of 2,,71,83
438,4,1:37.0,,Z. Randolph misses 2-pt jump shot from 20 ft,71,83
439,4,1:35.0,,Offensive rebound by M. Gasol,71,83
440,4,1:28.0,,J. Green misses 3-pt jump shot from 26 ft,71,83
441,4,1:27.0,,Offensive rebound by Z. Randolph,71,83
442,4,1:07.0,,Turnover by Team (shot clock),71,83
443,4,1:07.0,,N. Calathes enters the game for M. Conley,71,83
444,4,1:07.0,,J. Adams enters the game for Z. Randolph,71,83
445,4,1:07.0,,J. Leuer enters the game for M. Gasol,71,83
446,4,0:57.0,D. Waiters misses 3-pt jump shot from 24 ft,,71,83
447,4,0:56.0,,Defensive rebound by C. Lee,71,83
448,4,0:44.0,,J. Leuer makes 2-pt jump shot from 11 ft (assist by N. Calathes),71,85
449,4,0:28.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by R. Jackson),,74,85
450,4,0:11.0,,J. Leuer misses 2-pt jump shot from 12 ft,74,85
451,4,0:10.0,Defensive rebound by R. Jackson,,74,85
