,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
388,4,2:51.0,,Personal foul by S. Livingston (drawn by N. Calathes),97,78
389,4,2:51.0,,Memphis full timeout,97,78
390,4,2:51.0,J. McAdoo enters the game for D. Green,,97,78
391,4,2:51.0,M. Speights enters the game for A. Bogut,,97,78
392,4,2:51.0,,J. Adams enters the game for Z. Randolph,97,78
393,4,2:51.0,,J. Green enters the game for M. Gasol,97,78
394,4,2:51.0,,J. Leuer enters the game for J. Green,97,78
395,4,2:45.0,,Turnover by N. Calathes (bad pass; steal by S. Curry),97,78
396,4,2:28.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),,100,78
397,4,2:12.0,,J. Adams makes 3-pt jump shot from 23 ft (assist by J. Green),100,81
398,4,1:57.0,S. Curry misses 3-pt jump shot from 26 ft,,100,81
399,4,1:55.0,Offensive rebound by J. McAdoo,,100,81
400,4,1:55.0,J. McAdoo misses 2-pt tip-in at rim,,100,81
401,4,1:53.0,,Defensive rebound by J. Adams,100,81
402,4,1:51.0,,B. Udrih makes 2-pt layup at rim (assist by J. Adams),100,83
403,4,1:38.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Livingston),,103,83
404,4,1:35.0,,Away from play foul by S. Curry (drawn by B. Udrih),103,83
405,4,1:35.0,J. Holiday enters the game for S. Curry,,103,83
406,4,1:35.0,,J. Adams misses free throw 1 of 1,103,83
407,4,1:35.0,,Offensive rebound by Team,103,83
408,4,1:30.0,,Turnover by N. Calathes (bad pass; steal by J. McAdoo),103,83
409,4,1:28.0,J. McAdoo makes 2-pt layup at rim,,105,83
410,4,1:28.0,Shooting foul by J. Leuer (drawn by J. McAdoo),,105,83
411,4,1:28.0,J. McAdoo misses free throw 1 of 1,,105,83
412,4,1:27.0,,Defensive rebound by J. Green,105,83
413,4,1:11.0,,Turnover by J. Green (offensive goaltending),105,83
414,4,0:51.0,J. Holiday misses 3-pt jump shot from 26 ft,,105,83
415,4,0:51.0,Offensive rebound by M. Speights,,105,83
416,4,0:51.0,M. Speights makes 2-pt dunk at rim,,107,83
417,4,0:44.0,,J. Leuer misses 2-pt jump shot from 19 ft,107,83
418,4,0:42.0,Defensive rebound by K. Thompson,,107,83
419,4,0:35.0,K. Thompson misses 2-pt jump shot from 17 ft,,107,83
420,4,0:34.0,,Defensive rebound by N. Calathes,107,83
421,4,0:25.0,,Shooting foul by J. Holiday (drawn by J. Adams),107,83
422,4,0:25.0,,J. Adams misses free throw 1 of 2,107,83
423,4,0:25.0,,Offensive rebound by Team,107,83
424,4,0:25.0,,J. Adams makes free throw 2 of 2,107,84
425,4,0:04.0,M. Speights misses 2-pt jump shot from 20 ft,,107,84
426,4,0:03.0,Offensive rebound by J. McAdoo,,107,84
