,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
390,4,1:34.0,W. Matthews misses 3-pt jump shot from 25 ft,,92,89
391,4,1:32.0,,Defensive rebound by J. Smith,92,89
392,4,1:16.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by K. Love),92,92
393,4,0:59.0,W. Matthews misses 3-pt jump shot from 24 ft,,92,92
394,4,0:58.0,,Defensive rebound by T. Mozgov,92,92
395,4,0:39.0,,K. Irving misses 3-pt jump shot from 23 ft,92,92
396,4,0:37.0,,Offensive rebound by Team,92,92
397,4,0:37.0,Loose ball foul by L. Aldridge (drawn by T. Mozgov),,92,92
398,4,0:37.0,,T. Mozgov makes free throw 1 of 2,92,93
399,4,0:37.0,,T. Mozgov makes free throw 2 of 2,92,94
400,4,0:37.0,Portland full timeout,,92,94
401,4,0:28.0,Shooting foul by J. Smith (drawn by L. Aldridge),,92,94
402,4,0:28.0,L. Aldridge makes free throw 1 of 2,,93,94
403,4,0:28.0,L. Aldridge makes free throw 2 of 2,,94,94
404,4,0:28.0,,Cleveland full timeout,94,94
405,4,0:06.0,,K. Irving makes 3-pt jump shot from 25 ft,94,97
406,4,0:06.0,Portland full timeout,,94,97
407,4,0:06.0,,I. Shumpert enters the game for K. Love,94,97
408,4,0:06.0,D. Wright enters the game for C. Kaman,,94,97
409,4,0:03.0,D. Lillard misses 3-pt jump shot from 23 ft,,94,97
410,4,0:02.0,,Defensive rebound by K. Irving,94,97
411,4,0:02.0,,Personal foul by L. Aldridge (drawn by K. Irving),94,97
412,4,0:02.0,,K. Irving makes free throw 1 of 2,94,98
413,4,0:02.0,,K. Irving makes free throw 2 of 2,94,99
414,4,0:00.0,D. Lillard misses 3-pt jump shot from 32 ft,,94,99
415,4,0:00.0,Offensive rebound by Team,,94,99
