,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
386,4,4:11.0,Turnover by J. Butler (offensive foul),,92,85
387,4,4:11.0,J. Noah enters the game for N. Mirotić,,92,85
388,4,3:52.0,,L. Stephenson makes 2-pt jump shot from 10 ft,92,87
389,4,3:30.0,Turnover by D. Rose (lost ball; steal by K. Walker),,92,87
390,4,3:24.0,,K. Walker misses 2-pt layup from 2 ft,92,87
391,4,3:22.0,Defensive rebound by J. Butler,,92,87
392,4,3:17.0,K. Hinrich makes 3-pt jump shot from 24 ft (assist by D. Rose),,95,87
393,4,3:03.0,,Turnover by L. Stephenson (traveling),95,87
394,4,2:49.0,D. Rose misses 2-pt layup from 1 ft,,95,87
395,4,2:48.0,,Defensive rebound by A. Jefferson,95,87
396,4,2:33.0,,A. Jefferson makes 2-pt jump shot from 8 ft,95,89
397,4,2:33.0,,Shooting foul by J. Noah (drawn by A. Jefferson),95,89
398,4,2:33.0,,A. Jefferson misses free throw 1 of 1,95,89
399,4,2:31.0,Defensive rebound by K. Hinrich,,95,89
400,4,2:17.0,K. Hinrich makes 3-pt jump shot from 23 ft (assist by D. Rose),,98,89
401,4,2:01.0,,K. Walker makes 2-pt layup from 1 ft,98,91
402,4,1:40.0,Turnover by K. Hinrich (step out of bounds),,98,91
403,4,1:27.0,,K. Walker misses 2-pt jump shot from 7 ft,98,91
404,4,1:25.0,Defensive rebound by P. Gasol,,98,91
405,4,1:08.0,P. Gasol misses 2-pt layup from 1 ft,,98,91
406,4,1:07.0,,Defensive rebound by A. Jefferson,98,91
407,4,1:02.0,,L. Stephenson misses 3-pt jump shot from 26 ft,98,91
408,4,1:00.0,,Offensive rebound by L. Stephenson,98,91
409,4,1:00.0,,L. Stephenson makes 2-pt layup at rim,98,93
410,4,0:40.0,J. Butler misses 3-pt jump shot from 26 ft,,98,93
411,4,0:39.0,,Defensive rebound by L. Stephenson,98,93
412,4,0:30.0,,L. Stephenson misses 3-pt jump shot from 25 ft,98,93
413,4,0:27.0,Defensive rebound by J. Noah,,98,93
414,4,0:24.0,Personal foul by A. Jefferson (drawn by J. Noah),,98,93
415,4,0:24.0,Personal take foul by K. Walker (drawn by D. Rose),,98,93
416,4,0:24.0,D. Rose makes free throw 1 of 2,,99,93
417,4,0:24.0,D. Rose makes free throw 2 of 2,,100,93
418,4,0:24.0,,Charlotte full timeout,100,93
419,4,0:24.0,,P. Hairston enters the game for G. Henderson,100,93
420,4,0:17.0,,C. Zeller makes 2-pt jump shot from 18 ft (assist by K. Walker),100,95
421,4,0:13.0,Personal foul by P. Hairston (drawn by P. Gasol),,100,95
422,4,0:13.0,P. Gasol makes free throw 1 of 2,,101,95
423,4,0:13.0,P. Gasol makes free throw 2 of 2,,102,95
424,4,0:03.0,,L. Stephenson misses 2-pt jump shot from 21 ft,102,95
425,4,0:02.0,Defensive rebound by P. Gasol,,102,95
