,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
383,4,6:30.0,Offensive rebound by J. Ayres,,101,76
384,4,6:17.0,Turnover by D. Green (lost ball; steal by Z. LaVine),,101,76
385,4,6:08.0,,A. Bennett makes 2-pt jump shot from 21 ft (assist by Z. LaVine),101,78
386,4,5:52.0,A. Daye misses 2-pt jump shot from 20 ft,,101,78
387,4,5:52.0,,Defensive rebound by C. Budinger,101,78
388,4,5:41.0,,Z. LaVine makes 2-pt jump shot from 19 ft,101,80
389,4,5:22.0,A. Baynes makes 2-pt layup at rim (assist by A. Daye),,103,80
390,4,5:22.0,Shooting foul by R. Hummel (drawn by A. Baynes),,103,80
391,4,5:22.0,A. Baynes misses free throw 1 of 1,,103,80
392,4,5:22.0,,Defensive rebound by A. Bennett,103,80
393,4,5:04.0,,A. Bennett misses 2-pt jump shot from 11 ft,103,80
394,4,5:03.0,Defensive rebound by K. Anderson,,103,80
395,4,4:53.0,J. Ayres misses 2-pt jump shot from 15 ft,,103,80
396,4,4:52.0,Offensive rebound by A. Baynes,,103,80
397,4,4:52.0,A. Baynes makes 2-pt tip-in from 1 ft,,105,80
398,4,4:36.0,,A. Wiggins misses 2-pt layup from 1 ft,105,80
399,4,4:35.0,Defensive rebound by A. Daye,,105,80
400,4,4:18.0,A. Baynes makes 2-pt layup from 2 ft (assist by D. Green),,107,80
401,4,4:16.0,,Minnesota full timeout,107,80
402,4,4:16.0,,G. Robinson enters the game for A. Wiggins,107,80
403,4,4:06.0,,C. Budinger misses 2-pt jump shot from 19 ft,107,80
404,4,4:04.0,,Offensive rebound by R. Hummel,107,80
405,4,4:01.0,,C. Budinger misses 2-pt jump shot from 3 ft (block by A. Baynes),107,80
406,4,3:59.0,Defensive rebound by A. Baynes,,107,80
407,4,3:40.0,A. Baynes makes 2-pt layup from 1 ft (assist by J. Ayres),,109,80
408,4,3:13.0,,R. Hummel misses 3-pt jump shot from 26 ft (block by D. Green),109,80
409,4,3:13.0,,Offensive rebound by Team,109,80
410,4,3:13.0,,Turnover by Team (shot clock),109,80
411,4,2:55.0,D. Green makes 3-pt jump shot from 23 ft,,112,80
412,4,2:42.0,,Shooting foul by A. Baynes (drawn by A. Bennett),112,80
413,4,2:42.0,,A. Bennett misses free throw 1 of 2,112,80
414,4,2:42.0,,Offensive rebound by Team,112,80
415,4,2:42.0,,A. Bennett makes free throw 2 of 2,112,81
416,4,2:29.0,J. Ayres makes 2-pt layup from 1 ft (assist by K. Anderson),,114,81
417,4,2:18.0,,C. Budinger makes 2-pt jump shot from 14 ft,114,83
418,4,2:04.0,A. Daye makes 3-pt jump shot from 26 ft,,117,83
419,4,1:52.0,,Z. LaVine makes 3-pt jump shot from 24 ft,117,86
420,4,1:38.0,,Offensive charge foul by A. Baynes (drawn by R. Hummel),117,86
421,4,1:38.0,Turnover by A. Baynes (offensive foul),,117,86
422,4,1:26.0,,R. Hummel makes 2-pt jump shot from 18 ft (assist by G. Robinson),117,88
423,4,1:09.0,A. Baynes misses 2-pt jump shot from 14 ft,,117,88
424,4,1:07.0,Offensive rebound by D. Green,,117,88
425,4,0:49.0,K. Anderson misses 2-pt jump shot from 5 ft,,117,88
426,4,0:48.0,Offensive rebound by A. Baynes,,117,88
427,4,0:48.0,A. Baynes makes 2-pt tip-in at rim,,119,88
428,4,0:36.0,,R. Hummel misses 3-pt jump shot from 22 ft,119,88
429,4,0:35.0,,Offensive rebound by G. Robinson,119,88
430,4,0:34.0,,G. Robinson makes 2-pt layup at rim,119,90
431,4,0:22.0,J. Ayres makes 2-pt dunk at rim (assist by A. Baynes),,121,90
432,4,0:09.0,,G. Robinson makes 2-pt jump shot from 14 ft,121,92
