,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
384,4,4:34.0,R. Butler makes 2-pt jump shot from 22 ft (assist by W. Bynum),,112,86
385,4,4:13.0,,J. Sampson misses 3-pt jump shot from 24 ft,112,86
386,4,4:10.0,Defensive rebound by R. Butler,,112,86
387,4,4:01.0,K. Humphries misses 2-pt jump shot from 18 ft,,112,86
388,4,4:00.0,,Defensive rebound by R. Covington,112,86
389,4,3:44.0,,J. Grant misses 2-pt layup from 2 ft (block by W. Bynum),112,86
390,4,3:44.0,,Offensive rebound by Team,112,86
391,4,3:44.0,D. Blair enters the game for K. Humphries,,112,86
392,4,3:44.0,M. Webster enters the game for O. Porter,,112,86
393,4,3:40.0,,J. Sampson misses 3-pt jump shot from 23 ft,112,86
394,4,3:38.0,,Offensive rebound by T. Robinson,112,86
395,4,3:27.0,,J. Sampson misses 2-pt layup from 2 ft,112,86
396,4,3:25.0,,Offensive rebound by R. Covington,112,86
397,4,3:18.0,,J. Sampson misses 3-pt jump shot from 22 ft,112,86
398,4,3:16.0,Defensive rebound by R. Butler,,112,86
399,4,3:09.0,Turnover by R. Butler (bad pass; steal by J. Grant),,112,86
400,4,3:02.0,,Personal foul by K. Séraphin (drawn by H. Sims),112,86
401,4,2:53.0,,Shooting foul by W. Bynum (drawn by H. Sims),112,86
402,4,2:53.0,Washington full timeout,,112,86
403,4,2:53.0,,H. Sims misses free throw 1 of 2,112,86
404,4,2:53.0,,Offensive rebound by Team,112,86
405,4,2:53.0,,G. Robinson enters the game for R. Covington,112,86
406,4,2:53.0,,H. Sims makes free throw 2 of 2,112,87
407,4,2:36.0,M. Webster misses 3-pt jump shot from 23 ft,,112,87
408,4,2:34.0,,Defensive rebound by T. Robinson,112,87
409,4,2:21.0,,J. Grant misses 3-pt jump shot from 25 ft,112,87
410,4,2:19.0,Defensive rebound by M. Webster,,112,87
411,4,2:10.0,D. Blair makes flagrant free throw 1 of 2,,113,87
412,4,2:10.0,D. Blair misses flagrant free throw 2 of 2,,113,87
413,4,2:10.0,Offensive rebound by Team,,113,87
414,4,2:02.0,M. Webster misses 3-pt jump shot from 25 ft,,113,87
415,4,2:01.0,,Defensive rebound by T. Robinson,113,87
416,4,1:50.0,,H. Sims makes 2-pt hook shot from 4 ft,113,89
417,4,1:37.0,R. Butler makes 2-pt layup from 1 ft (assist by W. Bynum),,115,89
418,4,1:21.0,,J. Sampson misses 3-pt jump shot from 25 ft,115,89
419,4,1:19.0,Defensive rebound by M. Webster,,115,89
420,4,1:12.0,W. Bynum misses 3-pt jump shot from 26 ft,,115,89
421,4,1:10.0,,Defensive rebound by T. Robinson,115,89
422,4,1:05.0,,Personal foul by M. Webster (drawn by J. Grant),115,89
423,4,1:05.0,,J. Grant makes free throw 1 of 2,115,90
424,4,1:05.0,,J. Grant misses free throw 2 of 2,115,90
425,4,1:05.0,Defensive rebound by M. Webster,,115,90
426,4,0:42.0,K. Séraphin makes 2-pt jump shot from 14 ft,,117,90
427,4,0:30.0,,G. Robinson misses 2-pt jump shot from 18 ft,117,90
428,4,0:29.0,Defensive rebound by W. Bynum,,117,90
429,4,0:24.0,W. Bynum makes 2-pt jump shot from 3 ft,,119,90
430,4,0:04.0,,J. Grant misses 3-pt jump shot from 25 ft,119,90
431,4,0:03.0,Defensive rebound by K. Séraphin,,119,90
