,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
381,4,2:50.0,,R. Lopez misses 2-pt tip-in from 2 ft,75,88
382,4,2:48.0,,Offensive rebound by R. Lopez,75,88
383,4,2:48.0,,Shooting foul by T. Chandler (drawn by R. Lopez),75,88
384,4,2:48.0,Official timeout,,75,88
385,4,2:48.0,,R. Lopez makes free throw 1 of 2,75,89
386,4,2:48.0,,R. Lopez makes free throw 2 of 2,75,90
387,4,2:41.0,M. Ellis misses 2-pt jump shot from 12 ft,,75,90
388,4,2:40.0,Offensive rebound by M. Ellis,,75,90
389,4,2:34.0,R. Rondo misses 3-pt jump shot from 23 ft,,75,90
390,4,2:33.0,,Defensive rebound by A. Afflalo,75,90
391,4,2:13.0,,L. Aldridge misses 2-pt jump shot from 13 ft,75,90
392,4,2:11.0,Defensive rebound by D. Harris,,75,90
393,4,2:01.0,R. Rondo misses 2-pt jump shot from 10 ft,,75,90
394,4,2:00.0,Offensive rebound by T. Chandler,,75,90
395,4,2:00.0,T. Chandler misses 2-pt tip-in from 1 ft,,75,90
396,4,1:57.0,,Defensive rebound by R. Lopez,75,90
397,4,1:57.0,,Personal foul by D. Nowitzki (drawn by D. Lillard),75,90
398,4,1:57.0,A. Aminu enters the game for D. Nowitzki,,75,90
399,4,1:57.0,R. Jefferson enters the game for M. Ellis,,75,90
400,4,1:57.0,B. James enters the game for D. Harris,,75,90
401,4,1:57.0,R. Felton enters the game for R. Rondo,,75,90
402,4,1:57.0,J. Barea enters the game for T. Chandler,,75,90
403,4,1:46.0,,Shooting foul by B. James (drawn by D. Lillard),75,90
404,4,1:46.0,,D. Lillard makes free throw 1 of 2,75,91
405,4,1:46.0,G. Smith enters the game for R. Jefferson,,75,91
406,4,1:46.0,,M. Leonard enters the game for N. Batum,75,91
407,4,1:46.0,,J. Freeland enters the game for L. Aldridge,75,91
408,4,1:46.0,,D. Wright enters the game for R. Lopez,75,91
409,4,1:46.0,,A. Gee enters the game for A. Afflalo,75,91
410,4,1:46.0,,D. Lillard makes free throw 2 of 2,75,92
411,4,1:43.0,Personal take foul by D. Lillard (drawn by J. Barea),,75,92
412,4,1:43.0,,C. McCollum enters the game for D. Lillard,75,92
413,4,1:28.0,J. Barea misses 2-pt jump shot from 12 ft,,75,92
414,4,1:26.0,,Defensive rebound by J. Freeland,75,92
415,4,1:07.0,,Shooting foul by G. Smith (drawn by M. Leonard),75,92
416,4,1:07.0,,M. Leonard makes free throw 1 of 2,75,93
417,4,1:07.0,,M. Leonard makes free throw 2 of 2,75,94
418,4,0:57.0,R. Felton misses 2-pt jump shot from 16 ft,,75,94
419,4,0:56.0,,Defensive rebound by C. McCollum,75,94
420,4,0:44.0,,Turnover by A. Gee (traveling),75,94
421,4,0:30.0,B. James misses 2-pt layup at rim (block by J. Freeland),,75,94
422,4,0:24.0,,Defensive rebound by J. Freeland,75,94
423,4,0:20.0,,J. Freeland misses 2-pt jump shot from 9 ft,75,94
424,4,0:19.0,Defensive rebound by G. Smith,,75,94
425,4,0:11.0,A. Aminu misses 2-pt layup at rim,,75,94
426,4,0:09.0,,Defensive rebound by J. Freeland,75,94
