,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
385,4,7:37.0,,T. Chandler enters the game for D. Nowitzki,86,79
386,4,7:28.0,D. Lillard misses 2-pt jump shot from 22 ft,,86,79
387,4,7:26.0,,Defensive rebound by A. Aminu,86,79
388,4,7:22.0,,J. Barea misses 2-pt layup from 2 ft,86,79
389,4,7:20.0,Defensive rebound by W. Matthews,,86,79
390,4,7:06.0,L. Aldridge makes 2-pt jump shot from 12 ft,,88,79
391,4,7:02.0,,Dallas full timeout,88,79
392,4,6:45.0,,C. Parsons misses 2-pt jump shot from 6 ft,88,79
393,4,6:41.0,,Offensive rebound by T. Chandler,88,79
394,4,6:41.0,,T. Chandler makes 2-pt dunk at rim,88,81
395,4,6:31.0,L. Aldridge misses 2-pt jump shot from 7 ft,,88,81
396,4,6:30.0,,Defensive rebound by A. Aminu,88,81
397,4,6:18.0,,Turnover by M. Ellis (traveling),88,81
398,4,5:57.0,L. Aldridge misses 2-pt jump shot from 15 ft,,88,81
399,4,5:56.0,,Defensive rebound by M. Ellis,88,81
400,4,5:44.0,,C. Parsons misses 3-pt jump shot from 23 ft,88,81
401,4,5:44.0,Defensive rebound by L. Aldridge,,88,81
402,4,5:33.0,D. Lillard makes 2-pt layup at rim,,90,81
403,4,5:09.0,,J. Barea misses 2-pt jump shot from 17 ft,90,81
404,4,5:06.0,Defensive rebound by R. Lopez,,90,81
405,4,4:57.0,D. Lillard misses 3-pt jump shot from 24 ft,,90,81
406,4,4:56.0,,Defensive rebound by J. Barea,90,81
407,4,4:50.0,,C. Parsons misses 3-pt jump shot from 24 ft,90,81
408,4,4:48.0,Defensive rebound by L. Aldridge,,90,81
409,4,4:24.0,Turnover by Team (shot clock),,90,81
410,4,4:24.0,,D. Nowitzki enters the game for A. Aminu,90,81
411,4,4:24.0,,D. Harris enters the game for J. Barea,90,81
412,4,4:05.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,90,81
413,4,4:05.0,Defensive rebound by N. Batum,,90,81
414,4,3:53.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Lillard),,92,81
415,4,3:43.0,,Personal foul by D. Lillard (drawn by D. Harris),92,81
416,4,3:33.0,,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by D. Harris),92,83
417,4,3:11.0,Offensive foul by R. Lopez (drawn by T. Chandler),,92,83
418,4,3:11.0,Turnover by R. Lopez (offensive foul),,92,83
419,4,2:54.0,,M. Ellis misses 2-pt jump shot from 20 ft,92,83
420,4,2:53.0,,Offensive rebound by T. Chandler,92,83
421,4,2:51.0,,Turnover by T. Chandler (lost ball; steal by D. Lillard),92,83
422,4,2:50.0,Shooting foul by C. Parsons (drawn by D. Lillard),,92,83
423,4,2:50.0,Official timeout,,92,83
424,4,2:50.0,D. Lillard makes free throw 1 of 2,,93,83
425,4,2:50.0,D. Lillard makes free throw 2 of 2,,94,83
426,4,2:40.0,,Personal foul by W. Matthews (drawn by M. Ellis),94,83
427,4,2:34.0,,Personal foul by W. Matthews (drawn by M. Ellis),94,83
428,4,2:20.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,94,83
429,4,2:20.0,,Offensive rebound by C. Parsons,94,83
430,4,2:20.0,,Turnover by Team (shot clock),94,83
431,4,2:09.0,L. Aldridge misses 2-pt jump shot from 5 ft,,94,83
432,4,2:08.0,,Defensive rebound by M. Ellis,94,83
433,4,1:55.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by M. Ellis),94,86
434,4,1:50.0,W. Matthews misses 2-pt layup from 2 ft,,94,86
435,4,1:47.0,,Defensive rebound by T. Chandler,94,86
436,4,1:43.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by M. Ellis),94,89
437,4,1:43.0,Portland full timeout,,94,89
438,4,1:38.0,Shooting foul by D. Nowitzki (drawn by D. Lillard),,94,89
439,4,1:38.0,D. Lillard makes free throw 1 of 2,,95,89
440,4,1:38.0,D. Lillard makes free throw 2 of 2,,96,89
441,4,1:26.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,96,91
442,4,1:08.0,Turnover by D. Lillard (lost ball; steal by D. Harris),,96,91
443,4,1:06.0,,D. Harris makes 2-pt layup at rim (assist by M. Ellis),96,93
444,4,0:47.0,D. Lillard misses 3-pt jump shot from 26 ft,,96,93
445,4,0:46.0,,Defensive rebound by D. Harris,96,93
446,4,0:29.0,,M. Ellis misses 3-pt jump shot from 25 ft,96,93
447,4,0:28.0,,Offensive rebound by D. Harris,96,93
448,4,0:21.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Ellis),96,96
449,4,0:21.0,Portland full timeout,,96,96
450,4,0:21.0,,A. Aminu enters the game for D. Nowitzki,96,96
451,4,0:21.0,S. Blake enters the game for R. Lopez,,96,96
452,4,0:01.0,D. Lillard misses 3-pt jump shot from 25 ft,,96,96
453,4,0:00.0,Offensive rebound by W. Matthews,,96,96
454,1OT,4:30.0,,M. Ellis misses 2-pt jump shot from 12 ft,96,96
455,1OT,4:30.0,,Offensive rebound by T. Chandler,96,96
456,1OT,4:30.0,,Shooting foul by R. Lopez (drawn by C. Parsons),96,96
457,1OT,4:30.0,,C. Parsons makes free throw 1 of 2,96,97
458,1OT,4:30.0,,C. Parsons makes free throw 2 of 2,96,98
459,1OT,4:14.0,Personal foul by C. Parsons (drawn by R. Lopez),,96,98
460,1OT,4:06.0,Personal foul by T. Chandler (drawn by L. Aldridge),,96,98
461,1OT,4:00.0,Turnover by L. Aldridge (traveling),,96,98
462,1OT,3:42.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,96,100
463,1OT,3:27.0,W. Matthews misses 3-pt jump shot from 24 ft,,96,100
464,1OT,3:26.0,,Defensive rebound by C. Parsons,96,100
465,1OT,3:07.0,,M. Ellis misses 2-pt layup at rim,96,100
466,1OT,3:06.0,,Offensive rebound by T. Chandler,96,100
467,1OT,2:54.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,96,100
468,1OT,2:53.0,,Offensive rebound by C. Parsons,96,100
469,1OT,2:50.0,,M. Ellis makes 3-pt jump shot from 23 ft (assist by C. Parsons),96,103
470,1OT,2:49.0,Portland full timeout,,96,103
471,1OT,2:49.0,,A. Aminu enters the game for D. Nowitzki,96,103
472,1OT,2:40.0,Shooting foul by D. Harris (drawn by W. Matthews),,96,103
473,1OT,2:40.0,W. Matthews misses free throw 1 of 2,,96,103
474,1OT,2:40.0,Offensive rebound by Team,,96,103
475,1OT,2:40.0,,J. Barea enters the game for D. Harris,96,103
476,1OT,2:40.0,,D. Nowitzki enters the game for A. Aminu,96,103
477,1OT,2:40.0,W. Matthews misses free throw 2 of 2,,96,103
478,1OT,2:38.0,,Defensive rebound by D. Nowitzki,96,103
479,1OT,2:20.0,,C. Parsons makes 2-pt layup from 1 ft,96,105
480,1OT,2:09.0,L. Aldridge misses 2-pt jump shot from 6 ft,,96,105
481,1OT,2:08.0,Offensive rebound by L. Aldridge,,96,105
482,1OT,2:08.0,Shooting foul by T. Chandler (drawn by L. Aldridge),,96,105
483,1OT,2:08.0,L. Aldridge misses free throw 1 of 2,,96,105
484,1OT,2:08.0,Offensive rebound by Team,,96,105
485,1OT,2:08.0,L. Aldridge makes free throw 2 of 2,,97,105
486,1OT,1:55.0,,C. Parsons makes 2-pt jump shot from 14 ft,97,107
487,1OT,1:46.0,W. Matthews makes 2-pt jump shot from 12 ft (assist by D. Lillard),,99,107
488,1OT,1:31.0,,Shooting foul by D. Lillard (drawn by C. Parsons),99,107
489,1OT,1:31.0,,C. Parsons makes free throw 1 of 2,99,108
490,1OT,1:31.0,,A. Aminu enters the game for D. Nowitzki,99,108
491,1OT,1:31.0,,C. Parsons makes free throw 2 of 2,99,109
492,1OT,1:27.0,Shooting foul by M. Ellis (drawn by D. Lillard),,99,109
493,1OT,1:27.0,,D. Nowitzki enters the game for A. Aminu,99,109
494,1OT,1:27.0,D. Lillard makes free throw 1 of 3,,100,109
495,1OT,1:27.0,D. Lillard misses free throw 2 of 3,,100,109
496,1OT,1:27.0,Offensive rebound by Team,,100,109
497,1OT,1:27.0,D. Lillard makes free throw 3 of 3,,101,109
498,1OT,1:03.0,,M. Ellis misses 2-pt jump shot from 21 ft,101,109
499,1OT,1:02.0,Defensive rebound by R. Lopez,,101,109
500,1OT,0:53.0,Turnover by L. Aldridge (lost ball),,101,109
501,1OT,0:36.0,,J. Barea misses 2-pt jump shot from 17 ft,101,109
502,1OT,0:35.0,,Offensive rebound by C. Parsons,101,109
503,1OT,0:35.0,,C. Parsons makes 2-pt layup at rim,101,111
504,1OT,0:27.0,D. Lillard misses 3-pt jump shot from 24 ft (block by M. Ellis),,101,111
505,1OT,0:25.0,Offensive rebound by Team,,101,111
506,1OT,0:25.0,,A. Aminu enters the game for D. Nowitzki,101,111
507,1OT,0:21.0,L. Aldridge misses 2-pt jump shot from 14 ft,,101,111
508,1OT,0:19.0,,Defensive rebound by M. Ellis,101,111
