,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
385,4,5:49.0,Shooting foul by G. Hill (drawn by L. Williams),,102,93
386,4,5:49.0,,Indiana full timeout,102,93
387,4,5:49.0,,C. Miles enters the game for R. Stuckey,102,93
388,4,5:49.0,,D. West enters the game for L. Scola,102,93
389,4,5:49.0,L. Williams makes free throw 1 of 3,,103,93
390,4,5:49.0,L. Williams makes free throw 2 of 3,,104,93
391,4,5:49.0,L. Williams makes free throw 3 of 3,,105,93
392,4,5:33.0,,C. Miles misses 2-pt jump shot from 17 ft,105,93
393,4,5:31.0,,Offensive rebound by R. Hibbert,105,93
394,4,5:28.0,,G. Hill misses 3-pt jump shot from 25 ft,105,93
395,4,5:27.0,Defensive rebound by L. Williams,,105,93
396,4,5:16.0,Personal foul by S. Hill (drawn by D. DeRozan),,105,93
397,4,5:16.0,D. DeRozan makes free throw 1 of 2,,106,93
398,4,5:16.0,D. DeRozan makes free throw 2 of 2,,107,93
399,4,5:04.0,,R. Hibbert misses 2-pt jump shot from 14 ft,107,93
400,4,5:02.0,Defensive rebound by L. Williams,,107,93
401,4,4:48.0,L. Williams misses 2-pt jump shot from 17 ft (block by C. Miles),,107,93
402,4,4:46.0,,Defensive rebound by S. Hill,107,93
403,4,4:43.0,,Shooting foul by D. DeRozan (drawn by S. Hill),107,93
404,4,4:43.0,,S. Hill makes free throw 1 of 2,107,94
405,4,4:43.0,G. Vásquez enters the game for L. Williams,,107,94
406,4,4:43.0,,S. Hill makes free throw 2 of 2,107,95
407,4,4:23.0,G. Vásquez misses 2-pt jump shot from 8 ft,,107,95
408,4,4:22.0,,Defensive rebound by D. West,107,95
409,4,4:09.0,,C. Miles misses 3-pt jump shot from 26 ft,107,95
410,4,4:07.0,Defensive rebound by J. Valančiūnas,,107,95
411,4,3:58.0,Turnover by K. Lowry (bad pass; steal by S. Hill),,107,95
412,4,3:54.0,,S. Hill misses 2-pt layup from 1 ft,107,95
413,4,3:53.0,Defensive rebound by K. Lowry,,107,95
414,4,3:35.0,K. Lowry makes 3-pt jump shot from 26 ft,,110,95
415,4,3:16.0,,Shooting foul by D. DeRozan (drawn by S. Hill),110,95
416,4,3:16.0,,S. Hill makes free throw 1 of 2,110,96
417,4,3:16.0,,S. Hill misses free throw 2 of 2,110,96
418,4,3:16.0,,Offensive rebound by Team,110,96
419,4,3:16.0,Loose ball foul by A. Johnson (drawn by R. Hibbert),,110,96
420,4,3:16.0,,R. Hibbert makes free throw 1 of 2,110,97
421,4,3:16.0,,R. Stuckey enters the game for S. Hill,110,97
422,4,3:16.0,,R. Hibbert makes free throw 2 of 2,110,98
423,4,3:03.0,Personal foul by G. Hill (drawn by A. Johnson),,110,98
424,4,3:03.0,A. Johnson makes free throw 1 of 2,,111,98
425,4,3:03.0,,C. Watson enters the game for R. Hibbert,111,98
426,4,3:03.0,P. Patterson enters the game for J. Valančiūnas,,111,98
427,4,3:03.0,A. Johnson makes free throw 2 of 2,,112,98
428,4,2:53.0,,Turnover by C. Watson (bad pass; steal by K. Lowry),112,98
429,4,2:41.0,K. Lowry misses 2-pt jump shot from 15 ft,,112,98
430,4,2:40.0,,Defensive rebound by D. West,112,98
431,4,2:29.0,,G. Hill misses 3-pt jump shot from 25 ft,112,98
432,4,2:27.0,Defensive rebound by P. Patterson,,112,98
433,4,2:09.0,G. Vásquez makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,115,98
434,4,2:08.0,,Indiana full timeout,115,98
435,4,2:08.0,Toronto full timeout,,115,98
436,4,2:08.0,,L. Allen enters the game for D. West,115,98
437,4,2:08.0,,C. Copeland enters the game for C. Miles,115,98
438,4,2:08.0,,D. Rudež enters the game for G. Hill,115,98
439,4,2:08.0,,D. Sloan enters the game for R. Stuckey,115,98
440,4,2:08.0,,S. Hill enters the game for C. Watson,115,98
441,4,2:01.0,,C. Copeland misses 3-pt jump shot from 27 ft,115,98
442,4,1:59.0,Defensive rebound by K. Lowry,,115,98
443,4,1:38.0,K. Lowry misses 2-pt jump shot from 18 ft,,115,98
444,4,1:37.0,Offensive rebound by A. Johnson,,115,98
445,4,1:18.0,A. Johnson makes 2-pt layup at rim (assist by G. Vásquez),,117,98
446,4,1:18.0,Shooting foul by S. Hill (drawn by A. Johnson),,117,98
447,4,1:18.0,L. Fields enters the game for K. Lowry,,117,98
448,4,1:18.0,A. Johnson misses free throw 1 of 1,,117,98
449,4,1:15.0,,Defensive rebound by L. Allen,117,98
450,4,1:07.0,,D. Sloan misses 3-pt jump shot from 26 ft,117,98
451,4,1:05.0,Defensive rebound by L. Fields,,117,98
452,4,0:47.0,G. Vásquez misses 2-pt jump shot from 17 ft,,117,98
453,4,0:46.0,,Defensive rebound by L. Allen,117,98
454,4,0:35.0,,C. Copeland misses 3-pt jump shot from 25 ft,117,98
455,4,0:35.0,Defensive rebound by L. Fields,,117,98
456,4,0:11.0,Turnover by Team (shot clock),,117,98
