,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
383,4,4:02.0,,E. Gordon makes 2-pt jump shot from 21 ft (assist by T. Evans),69,82
384,4,3:41.0,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),,71,82
385,4,3:18.0,,Turnover by E. Gordon (bad pass; steal by E. Bledsoe),71,82
386,4,3:12.0,Turnover by E. Bledsoe (bad pass),,71,82
387,4,2:59.0,,T. Evans makes 2-pt layup from 1 ft,71,84
388,4,2:42.0,Turnover by E. Bledsoe (bad pass),,71,84
389,4,2:42.0,Phoenix full timeout,,71,84
390,4,2:21.0,,T. Evans misses 2-pt layup at rim,71,84
391,4,2:20.0,,Offensive rebound by T. Evans,71,84
392,4,2:20.0,,T. Evans makes 2-pt tip-in at rim,71,86
393,4,2:08.0,E. Bledsoe misses 2-pt layup from 1 ft (block by T. Evans),,71,86
394,4,2:07.0,,Defensive rebound by D. Cunningham,71,86
395,4,1:50.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Gordon),71,88
396,4,1:50.0,Phoenix full timeout,,71,88
397,4,1:50.0,J. McNeal enters the game for M. Morris,,71,88
398,4,1:50.0,A. Goodwin enters the game for E. Bledsoe,,71,88
399,4,1:50.0,E. Barron enters the game for B. Wright,,71,88
400,4,1:40.0,P. Tucker misses 3-pt jump shot from 26 ft,,71,88
401,4,1:39.0,,Defensive rebound by T. Evans,71,88
402,4,1:20.0,,A. Davis makes 2-pt dunk at rim (assist by Q. Pondexter),71,90
403,4,1:20.0,,Shooting foul by P. Tucker (drawn by A. Davis),71,90
404,4,1:20.0,,T. Douglas enters the game for Q. Pondexter,71,90
405,4,1:20.0,,N. Cole enters the game for E. Gordon,71,90
406,4,1:20.0,,L. Babbitt enters the game for T. Evans,71,90
407,4,1:20.0,,J. Fredette enters the game for D. Cunningham,71,90
408,4,1:20.0,,A. Davis misses free throw 1 of 1,71,90
409,4,1:19.0,Defensive rebound by P. Tucker,,71,90
410,4,1:13.0,Personal take foul by J. Fredette (drawn by J. McNeal),,71,90
411,4,1:13.0,,A. Ajinça enters the game for A. Davis,71,90
412,4,1:01.0,E. Barron makes 2-pt jump shot from 17 ft (assist by J. McNeal),,73,90
413,4,0:48.0,,Turnover by A. Ajinça (lost ball; steal by T. Warren),73,90
414,4,0:41.0,J. McNeal misses 2-pt jump shot from 9 ft (block by L. Babbitt),,73,90
415,4,0:38.0,Offensive rebound by Team,,73,90
416,4,0:22.0,T. Warren makes 2-pt jump shot from 14 ft (assist by E. Barron),,75,90
