,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
379,4,8:37.0,J. Franklin enters the game for W. Barton,,104,107
380,4,8:37.0,G. Harris enters the game for E. Green,,104,107
381,4,8:25.0,,Offensive charge foul by J. Franklin (drawn by L. Barbosa),104,107
382,4,8:25.0,Turnover by J. Franklin (offensive foul),,104,107
383,4,8:13.0,,J. McAdoo misses 2-pt layup from 1 ft,104,107
384,4,8:12.0,Defensive rebound by J. Lauvergne,,104,107
385,4,8:00.0,Turnover by I. Clark (bad pass; steal by M. Speights),,104,107
386,4,7:55.0,,Turnover by J. McAdoo (lost ball; steal by I. Clark),104,107
387,4,7:49.0,I. Clark makes 2-pt layup at rim,,106,107
388,4,7:31.0,,S. Livingston makes 2-pt layup from 2 ft,106,109
389,4,7:19.0,I. Clark misses 3-pt jump shot from 27 ft,,106,109
390,4,7:18.0,,Defensive rebound by S. Livingston,106,109
391,4,7:08.0,,M. Speights misses 2-pt jump shot from 19 ft,106,109
392,4,7:07.0,Defensive rebound by J. Lauvergne,,106,109
393,4,6:58.0,Personal foul by S. Livingston (drawn by J. Franklin),,106,109
394,4,6:52.0,I. Clark misses 2-pt jump shot from 8 ft,,106,109
395,4,6:52.0,,Defensive rebound by Team,106,109
396,4,6:52.0,Loose ball foul by J. Nurkić (drawn by M. Speights),,106,109
397,4,6:41.0,,Shooting foul by I. Clark (drawn by J. Holiday),106,109
398,4,6:41.0,,J. Holiday makes free throw 1 of 2,106,110
399,4,6:41.0,,J. Holiday makes free throw 2 of 2,106,111
400,4,6:27.0,J. Nurkić makes 2-pt layup from 1 ft (assist by I. Clark),,108,111
401,4,6:20.0,,Shooting foul by J. Franklin (drawn by S. Livingston),108,111
402,4,6:20.0,,S. Livingston makes free throw 1 of 2,108,112
403,4,6:20.0,,S. Livingston makes free throw 2 of 2,108,113
404,4,6:01.0,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Franklin),,111,113
405,4,5:49.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by L. Barbosa),111,116
406,4,5:33.0,J. Franklin makes 3-pt jump shot from 26 ft (assist by J. Lauvergne),,114,116
407,4,5:22.0,,L. Barbosa misses 2-pt jump shot from 7 ft,114,116
408,4,5:21.0,,Offensive rebound by M. Speights,114,116
409,4,5:21.0,,M. Speights misses 2-pt tip-in at rim,114,116
410,4,5:20.0,Defensive rebound by G. Harris,,114,116
411,4,5:14.0,G. Harris misses 2-pt layup from 2 ft,,114,116
412,4,5:12.0,,Defensive rebound by L. Barbosa,114,116
413,4,5:11.0,,Shooting foul by J. Nurkić (drawn by J. Holiday),114,116
414,4,5:11.0,Official timeout,,114,116
415,4,5:11.0,,B. Rush enters the game for L. Barbosa,114,116
416,4,5:11.0,,F. Ezeli enters the game for M. Speights,114,116
417,4,5:11.0,E. Green enters the game for I. Clark,,114,116
418,4,5:11.0,,J. Holiday makes free throw 1 of 2,114,117
419,4,5:11.0,,J. Holiday makes free throw 2 of 2,114,118
420,4,5:01.0,Turnover by J. Franklin (bad pass),,114,118
421,4,4:46.0,,F. Ezeli makes 2-pt hook shot from 8 ft (assist by J. McAdoo),114,120
422,4,4:26.0,E. Green makes 2-pt jump shot from 9 ft,,116,120
423,4,4:04.0,,J. Holiday misses 2-pt layup from 2 ft (block by J. Franklin),116,120
424,4,4:02.0,,Offensive rebound by J. Holiday,116,120
425,4,3:58.0,,J. Holiday misses 3-pt jump shot from 28 ft,116,120
426,4,3:57.0,Defensive rebound by E. Green,,116,120
427,4,3:45.0,J. Nurkić misses 2-pt jump shot from 6 ft,,116,120
428,4,3:45.0,,Defensive rebound by Team,116,120
429,4,3:45.0,Loose ball foul by J. Lauvergne (drawn by J. McAdoo),,116,120
430,4,3:45.0,,J. McAdoo misses free throw 1 of 2,116,120
431,4,3:45.0,,Offensive rebound by Team,116,120
432,4,3:45.0,,J. McAdoo makes free throw 2 of 2,116,121
433,4,3:32.0,J. Lauvergne misses 2-pt jump shot from 20 ft,,116,121
434,4,3:31.0,Offensive rebound by Team,,116,121
435,4,3:30.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Franklin),,118,121
436,4,3:30.0,Shooting foul by J. McAdoo (drawn by J. Lauvergne),,118,121
437,4,3:30.0,J. Lauvergne misses free throw 1 of 1,,118,121
438,4,3:27.0,Offensive rebound by J. Franklin,,118,121
439,4,3:19.0,J. Lauvergne misses 2-pt jump shot from 3 ft (block by J. McAdoo),,118,121
440,4,3:17.0,Offensive rebound by J. Nurkić,,118,121
441,4,3:12.0,E. Green makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,121,121
442,4,3:12.0,Shooting foul by B. Rush (drawn by E. Green),,121,121
443,4,3:12.0,E. Green makes free throw 1 of 1,,122,121
444,4,2:51.0,,Shooting foul by J. Lauvergne (drawn by J. McAdoo),122,121
445,4,2:51.0,,Golden State full timeout,122,121
446,4,2:51.0,,L. Barbosa enters the game for J. Holiday,122,121
447,4,2:51.0,,J. McAdoo misses free throw 1 of 2,122,121
448,4,2:51.0,,Offensive rebound by Team,122,121
449,4,2:51.0,,J. McAdoo makes free throw 2 of 2,122,122
450,4,2:42.0,Shooting foul by B. Rush (drawn by G. Harris),,122,122
451,4,2:42.0,G. Harris makes free throw 1 of 2,,123,122
452,4,2:42.0,,M. Speights enters the game for J. McAdoo,123,122
453,4,2:42.0,G. Harris makes free throw 2 of 2,,124,122
454,4,2:27.0,,M. Speights misses 2-pt jump shot from 8 ft,124,122
455,4,2:25.0,,Offensive rebound by B. Rush,124,122
456,4,2:25.0,,B. Rush makes 2-pt layup at rim,124,124
457,4,2:08.0,J. Franklin misses 3-pt jump shot from 26 ft,,124,124
458,4,2:07.0,,Defensive rebound by M. Speights,124,124
459,4,1:49.0,,F. Ezeli misses 2-pt jump shot from 16 ft,124,124
460,4,1:48.0,Defensive rebound by G. Harris,,124,124
461,4,1:42.0,Turnover by G. Harris (palming),,124,124
462,4,1:23.0,,Shooting foul by J. Lauvergne (drawn by M. Speights),124,124
463,4,1:23.0,Technical foul by J. Lauvergne,,124,124
464,4,1:23.0,I. Clark enters the game for J. Lauvergne,,124,124
465,4,1:23.0,,M. Speights makes technical free throw,124,125
466,4,1:23.0,,M. Speights makes free throw 1 of 2,124,126
467,4,1:23.0,,J. McAdoo enters the game for F. Ezeli,124,126
468,4,1:23.0,,M. Speights makes free throw 2 of 2,124,127
469,4,1:12.0,E. Green misses 2-pt jump shot from 16 ft,,124,127
470,4,1:10.0,,Defensive rebound by Team,124,127
471,4,1:10.0,W. Barton enters the game for J. Nurkić,,124,127
472,4,1:02.0,,M. Speights makes 2-pt layup from 1 ft,124,129
473,4,0:49.0,E. Green misses 2-pt jump shot from 19 ft,,124,129
474,4,0:47.0,,Defensive rebound by M. Speights,124,129
475,4,0:38.0,,J. McAdoo makes 2-pt dunk at rim (assist by L. Barbosa),124,131
476,4,0:38.0,Denver full timeout,,124,131
477,4,0:38.0,,J. Holiday enters the game for M. Speights,124,131
478,4,0:30.0,Turnover by J. Franklin (bad pass; steal by J. Holiday),,124,131
479,4,0:23.0,,J. McAdoo makes 2-pt dunk at rim (assist by J. Holiday),124,133
480,4,0:18.0,W. Barton makes 2-pt layup from 1 ft,,126,133
