,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
383,4,1:02.0,,Shooting foul by K. Olynyk (drawn by A. Brooks),99,94
384,4,1:02.0,,A. Brooks makes free throw 1 of 2,99,95
385,4,1:02.0,,A. Brooks makes free throw 2 of 2,99,96
386,4,0:46.0,Shooting foul by P. Gasol (drawn by K. Olynyk),,99,96
387,4,0:46.0,K. Olynyk misses free throw 1 of 2,,99,96
388,4,0:46.0,Offensive rebound by Team,,99,96
389,4,0:46.0,P. Pressey enters the game for J. Green,,99,96
390,4,0:46.0,B. Bass enters the game for T. Zeller,,99,96
391,4,0:46.0,K. Olynyk makes free throw 2 of 2,,100,96
392,4,0:46.0,,Chicago full timeout,100,96
393,4,0:46.0,J. Green enters the game for K. Olynyk,,100,96
394,4,0:46.0,T. Zeller enters the game for E. Turner,,100,96
395,4,0:46.0,,M. Dunleavy enters the game for K. Hinrich,100,96
396,4,0:38.0,,A. Brooks makes 2-pt jump shot from 5 ft,100,98
397,4,0:31.0,Boston full timeout,,100,98
398,4,0:31.0,,K. Hinrich enters the game for M. Dunleavy,100,98
399,4,0:31.0,K. Olynyk enters the game for B. Bass,,100,98
400,4,0:31.0,E. Turner enters the game for P. Pressey,,100,98
401,4,0:31.0,J. Sullinger enters the game for T. Zeller,,100,98
402,4,0:25.0,E. Turner misses 2-pt layup from 1 ft,,100,98
403,4,0:23.0,Offensive rebound by K. Olynyk,,100,98
404,4,0:18.0,Personal foul by A. Brooks (drawn by E. Turner),,100,98
405,4,0:18.0,E. Turner makes free throw 1 of 2,,101,98
406,4,0:18.0,B. Bass enters the game for J. Sullinger,,101,98
407,4,0:18.0,E. Turner makes free throw 2 of 2,,102,98
408,4,0:18.0,,Chicago full timeout,102,98
409,4,0:18.0,,M. Dunleavy enters the game for K. Hinrich,102,98
410,4,0:18.0,P. Pressey enters the game for E. Turner,,102,98
411,4,0:10.0,,J. Butler misses 2-pt jump shot from 19 ft,102,98
412,4,0:09.0,Defensive rebound by K. Olynyk,,102,98
413,4,0:09.0,Personal take foul by A. Brooks (drawn by K. Olynyk),,102,98
414,4,0:09.0,,K. Hinrich enters the game for A. Brooks,102,98
415,4,0:09.0,K. Olynyk makes free throw 1 of 2,,103,98
416,4,0:09.0,K. Olynyk makes free throw 2 of 2,,104,98
417,4,0:02.0,,T. Gibson misses 2-pt jump shot from 5 ft,104,98
418,4,0:01.0,,Offensive rebound by P. Gasol,104,98
419,4,0:01.0,,P. Gasol makes 2-pt layup from 2 ft,104,100
420,4,0:01.0,,Shooting foul by B. Bass (drawn by P. Gasol),104,100
421,4,0:01.0,E. Turner enters the game for P. Pressey,,104,100
422,4,0:01.0,J. Sullinger enters the game for K. Olynyk,,104,100
423,4,0:01.0,,P. Gasol makes free throw 1 of 1,104,101
424,4,0:01.0,Boston full timeout,,104,101
425,4,0:01.0,K. Olynyk enters the game for B. Bass,,104,101
426,4,0:00.0,Personal take foul by J. Butler (drawn by J. Green),,104,101
427,4,0:00.0,J. Green makes free throw 1 of 2,,105,101
428,4,0:00.0,J. Green makes free throw 2 of 2,,106,101
