,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
387,4,3:36.0,,J. Teague makes 2-pt layup from 1 ft (assist by A. Horford),78,85
388,4,3:11.0,J. Butler makes 3-pt jump shot from 25 ft (assist by P. Gasol),,81,85
389,4,2:51.0,,A. Horford misses 2-pt jump shot from 18 ft,81,85
390,4,2:50.0,Defensive rebound by T. Gibson,,81,85
391,4,2:44.0,Turnover by D. Rose (kicked ball),,81,85
392,4,2:44.0,Official timeout,,81,85
393,4,2:21.0,,A. Horford misses 2-pt jump shot from 6 ft (block by P. Gasol),81,85
394,4,2:17.0,Defensive rebound by J. Butler,,81,85
395,4,2:11.0,K. Hinrich misses 3-pt jump shot from 22 ft (block by K. Korver),,81,85
396,4,2:06.0,,Defensive rebound by D. Carroll,81,85
397,4,1:56.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),81,87
398,4,1:44.0,D. Rose misses 3-pt jump shot from 24 ft,,81,87
399,4,1:42.0,,Defensive rebound by A. Horford,81,87
400,4,1:39.0,,Turnover by A. Horford (lost ball; steal by J. Butler),81,87
401,4,1:37.0,Shooting foul by P. Millsap (drawn by P. Gasol),,81,87
402,4,1:37.0,P. Gasol misses free throw 1 of 2,,81,87
403,4,1:37.0,Offensive rebound by Team,,81,87
404,4,1:37.0,P. Gasol makes free throw 2 of 2,,82,87
405,4,1:19.0,,Shooting foul by T. Gibson (drawn by P. Millsap),82,87
406,4,1:19.0,,P. Millsap misses free throw 1 of 2,82,87
407,4,1:19.0,,Offensive rebound by Team,82,87
408,4,1:19.0,,P. Millsap misses free throw 2 of 2,82,87
409,4,1:18.0,Defensive rebound by T. Gibson,,82,87
410,4,1:18.0,Chicago full timeout,,82,87
411,4,1:13.0,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),,84,87
412,4,0:58.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Korver),84,89
413,4,0:58.0,Chicago full timeout,,84,89
414,4,0:53.0,Turnover by T. Gibson (traveling),,84,89
415,4,0:34.0,,A. Horford misses 2-pt jump shot from 20 ft,84,89
416,4,0:33.0,Defensive rebound by P. Gasol,,84,89
417,4,0:24.0,P. Gasol misses 2-pt layup from 1 ft,,84,89
418,4,0:24.0,Offensive rebound by P. Gasol,,84,89
419,4,0:24.0,P. Gasol makes 2-pt tip-in from 1 ft,,86,89
420,4,0:11.0,,Personal take foul by K. Hinrich (drawn by J. Teague),86,89
421,4,0:11.0,,J. Teague makes free throw 1 of 2,86,90
422,4,0:11.0,,K. Bazemore enters the game for K. Korver,86,90
423,4,0:11.0,,J. Teague makes free throw 2 of 2,86,91
424,4,0:11.0,Chicago full timeout,,86,91
425,4,0:11.0,M. Dunleavy enters the game for K. Hinrich,,86,91
426,4,0:08.0,D. Rose misses 3-pt jump shot from 23 ft,,86,91
427,4,0:07.0,,Defensive rebound by P. Millsap,86,91
428,4,0:06.0,,Personal take foul by P. Gasol (drawn by P. Millsap),86,91
429,4,0:06.0,,P. Millsap makes free throw 1 of 2,86,92
430,4,0:06.0,,T. Sefolosha enters the game for A. Horford,86,92
431,4,0:06.0,,E. Brand enters the game for J. Teague,86,92
432,4,0:06.0,,P. Millsap makes free throw 2 of 2,86,93
433,4,0:00.0,D. Rose misses 3-pt jump shot from 27 ft,,86,93
434,4,0:00.0,Offensive rebound by Team,,86,93
