,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PHOENIX_ACTION,PHILADELPHIA_SCORE,PHOENIX_SCORE
378,4,6:44.0,Shooting foul by G. Dragić (drawn by T. Wroten),,85,98
379,4,6:44.0,T. Wroten makes free throw 1 of 3,,86,98
380,4,6:44.0,T. Wroten misses free throw 2 of 3,,86,98
381,4,6:44.0,Offensive rebound by Team,,86,98
382,4,6:44.0,,M. Morris enters the game for M. Plumlee,86,98
383,4,6:44.0,T. Wroten misses free throw 3 of 3,,86,98
384,4,6:43.0,,Defensive rebound by I. Thomas,86,98
385,4,6:37.0,,Shooting foul by M. Carter-Williams (drawn by G. Dragić),86,98
386,4,6:37.0,,G. Dragić makes free throw 1 of 2,86,99
387,4,6:37.0,,G. Dragić makes free throw 2 of 2,86,100
388,4,6:22.0,T. Wroten makes 3-pt jump shot from 24 ft (assist by R. Covington),,89,100
389,4,5:57.0,,G. Dragić misses 2-pt jump shot from 19 ft,89,100
390,4,5:56.0,Defensive rebound by L. Mbah a Moute,,89,100
391,4,5:46.0,M. Carter-Williams misses 2-pt jump shot from 11 ft,,89,100
392,4,5:45.0,Offensive rebound by J. Grant,,89,100
393,4,5:44.0,Personal foul by I. Thomas (drawn by R. Covington),,89,100
394,4,5:38.0,Offensive foul by J. Grant (drawn by G. Dragić),,89,100
395,4,5:38.0,Turnover by J. Grant (offensive foul),,89,100
396,4,5:38.0,,E. Bledsoe enters the game for G. Green,89,100
397,4,5:20.0,,M. Morris misses 3-pt jump shot from 23 ft,89,100
398,4,5:19.0,Defensive rebound by L. Mbah a Moute,,89,100
399,4,5:09.0,Personal block foul by I. Thomas (drawn by T. Wroten),,89,100
400,4,5:03.0,T. Wroten misses 3-pt jump shot from 25 ft,,89,100
401,4,5:02.0,,Defensive rebound by M. Morris,89,100
402,4,4:50.0,,M. Morris makes 2-pt jump shot from 9 ft,89,102
403,4,4:31.0,Turnover by T. Wroten (lost ball; steal by M. Morris),,89,102
404,4,4:27.0,,Personal foul by J. Grant (drawn by I. Thomas),89,102
405,4,4:06.0,,Turnover by I. Thomas (lost ball; steal by R. Covington),89,102
406,4,4:06.0,Personal foul by I. Thomas (drawn by R. Covington),,89,102
407,4,3:48.0,T. Wroten misses 3-pt jump shot from 23 ft,,89,102
408,4,3:47.0,,Defensive rebound by I. Thomas,89,102
409,4,3:42.0,,I. Thomas makes 2-pt layup at rim (assist by G. Dragić),89,104
410,4,3:20.0,T. Wroten makes 2-pt layup at rim (assist by R. Covington),,91,104
411,4,3:08.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by I. Thomas),91,107
412,4,2:41.0,Shooting foul by M. Morris (drawn by J. Grant),,91,107
413,4,2:41.0,Official timeout,,91,107
414,4,2:41.0,,Z. Dragić enters the game for I. Thomas,91,107
415,4,2:41.0,J. Grant makes free throw 1 of 2,,92,107
416,4,2:41.0,J. Grant makes free throw 2 of 2,,93,107
417,4,2:30.0,,Z. Dragić misses 3-pt jump shot from 23 ft,93,107
418,4,2:29.0,Defensive rebound by R. Covington,,93,107
419,4,2:16.0,R. Covington misses 2-pt jump shot from 9 ft,,93,107
420,4,2:14.0,,Defensive rebound by Z. Dragić,93,107
421,4,2:11.0,,G. Dragić makes 2-pt layup at rim (assist by Z. Dragić),93,109
422,4,2:10.0,Philadelphia full timeout,,93,109
423,4,2:10.0,,Phoenix full timeout,93,109
424,4,2:10.0,K. McDaniels enters the game for R. Covington,,93,109
425,4,2:10.0,F. Aldemir enters the game for L. Mbah a Moute,,93,109
426,4,2:10.0,J. Sampson enters the game for M. Carter-Williams,,93,109
427,4,2:10.0,M. Thomas enters the game for T. Wroten,,93,109
428,4,2:10.0,,S. Randolph enters the game for M. Morris,93,109
429,4,2:10.0,,T. Warren enters the game for E. Bledsoe,93,109
430,4,2:10.0,,A. Goodwin enters the game for M. Morris,93,109
431,4,1:51.0,F. Aldemir misses 2-pt jump shot from 20 ft,,93,109
432,4,1:50.0,Offensive rebound by J. Grant,,93,109
433,4,1:45.0,J. Sampson misses 3-pt jump shot from 24 ft,,93,109
434,4,1:45.0,Offensive rebound by Team,,93,109
435,4,1:45.0,,Loose ball foul by Z. Dragić (drawn by M. Thomas),93,109
436,4,1:45.0,M. Thomas makes free throw 1 of 2,,94,109
437,4,1:45.0,M. Thomas misses free throw 2 of 2,,94,109
438,4,1:44.0,,Defensive rebound by G. Dragić,94,109
439,4,1:27.0,,Turnover by S. Randolph (lost ball; steal by M. Thomas),94,109
440,4,1:14.0,J. Sampson makes 2-pt jump shot from 4 ft,,96,109
441,4,0:59.0,,A. Goodwin misses 2-pt layup from 2 ft (block by F. Aldemir),96,109
442,4,0:59.0,,Offensive rebound by Team,96,109
443,4,0:49.0,,Z. Dragić misses 2-pt layup from 2 ft,96,109
444,4,0:48.0,Defensive rebound by M. Thomas,,96,109
445,4,0:39.0,Turnover by J. Sampson (lost ball; steal by G. Dragić),,96,109
446,4,0:36.0,,Z. Dragić makes 2-pt layup from 1 ft (assist by G. Dragić),96,111
447,4,0:36.0,,Shooting foul by J. Grant (drawn by Z. Dragić),96,111
448,4,0:36.0,,Z. Dragić makes free throw 1 of 1,96,112
449,4,0:15.0,Personal foul by A. Goodwin (drawn by J. Sampson),,96,112
450,4,0:15.0,J. Sampson misses free throw 1 of 2,,96,112
451,4,0:15.0,Offensive rebound by Team,,96,112
452,4,0:15.0,J. Sampson misses free throw 2 of 2,,96,112
453,4,0:15.0,,Defensive rebound by G. Dragić,96,112
