,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
387,4,4:32.0,I. Smith misses 2-pt jump shot from 3 ft,,81,99
388,4,4:32.0,Offensive rebound by Team,,81,99
389,4,4:32.0,Personal foul by P. Pressey (drawn by N. Noel),,81,99
390,4,4:32.0,N. Noel makes free throw 1 of 2,,82,99
391,4,4:32.0,,M. Smart enters the game for P. Pressey,82,99
392,4,4:32.0,N. Noel misses free throw 2 of 2,,82,99
393,4,4:31.0,,Defensive rebound by Team,82,99
394,4,4:14.0,,Personal foul by R. Covington (drawn by L. Datome),82,99
395,4,4:12.0,,Turnover by M. Smart (bad pass; steal by N. Noel),82,99
396,4,3:55.0,J. Grant misses 3-pt jump shot from 23 ft,,82,99
397,4,3:54.0,,Defensive rebound by A. Bradley,82,99
398,4,3:44.0,,L. Datome misses 2-pt jump shot from 4 ft,82,99
399,4,3:43.0,,Offensive rebound by Team,82,99
400,4,3:43.0,Loose ball foul by N. Noel (drawn by T. Zeller),,82,99
401,4,3:33.0,,Turnover by L. Datome (lost ball),82,99
402,4,3:29.0,Offensive foul by N. Noel (drawn by M. Smart),,82,99
403,4,3:29.0,Turnover by N. Noel (offensive foul),,82,99
404,4,3:17.0,,T. Zeller makes 2-pt layup at rim (assist by J. Crowder),82,101
405,4,3:01.0,N. Noel misses 2-pt hook shot from 9 ft,,82,101
406,4,3:00.0,,Defensive rebound by A. Bradley,82,101
407,4,2:57.0,,Personal foul by R. Covington (drawn by T. Zeller),82,101
408,4,2:57.0,Official timeout,,82,101
409,4,2:57.0,,J. Young enters the game for A. Bradley,82,101
410,4,2:57.0,I. Canaan enters the game for R. Covington,,82,101
411,4,2:57.0,,T. Zeller makes free throw 1 of 2,82,102
412,4,2:57.0,,T. Zeller makes free throw 2 of 2,82,103
413,4,2:42.0,N. Noel misses 2-pt jump shot from 15 ft,,82,103
414,4,2:41.0,,Defensive rebound by L. Datome,82,103
415,4,2:19.0,,T. Zeller misses 2-pt jump shot from 17 ft,82,103
416,4,2:18.0,Defensive rebound by N. Noel,,82,103
417,4,2:12.0,Personal foul by J. Young (drawn by J. Grant),,82,103
418,4,2:12.0,J. Grant makes free throw 1 of 2,,83,103
419,4,2:12.0,,S. Randolph enters the game for T. Zeller,83,103
420,4,2:12.0,J. Grant misses free throw 2 of 2,,83,103
421,4,2:12.0,,Defensive rebound by S. Randolph,83,103
422,4,1:52.0,,L. Datome makes 2-pt jump shot from 16 ft,83,105
423,4,1:39.0,I. Canaan misses 3-pt jump shot from 25 ft,,83,105
424,4,1:38.0,,Defensive rebound by S. Randolph,83,105
425,4,1:26.0,,J. Crowder makes 2-pt layup at rim (assist by L. Datome),83,107
426,4,1:09.0,N. Noel makes 2-pt layup at rim (assist by H. Thompson),,85,107
427,4,0:54.0,,Shooting foul by I. Canaan (drawn by S. Randolph),85,107
428,4,0:54.0,,S. Randolph misses free throw 1 of 2,85,107
429,4,0:54.0,,Offensive rebound by Team,85,107
430,4,0:54.0,,P. Pressey enters the game for M. Smart,85,107
431,4,0:54.0,,S. Randolph makes free throw 2 of 2,85,108
432,4,0:37.0,N. Noel makes 2-pt hook shot from 5 ft,,87,108
433,4,0:19.0,,S. Randolph misses 2-pt jump shot from 7 ft,87,108
434,4,0:17.0,Defensive rebound by N. Noel,,87,108
435,4,0:12.0,I. Smith makes 2-pt jump shot from 4 ft,,89,108
