,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
382,4,3:57.0,,K. Korver enters the game for M. Muscala,102,98
383,4,3:57.0,,A. Horford enters the game for S. Mack,102,98
384,4,3:57.0,L. Amundson enters the game for Q. Acy,,102,98
385,4,3:57.0,L. Thomas enters the game for S. Larkin,,102,98
386,4,3:57.0,,D. Carroll makes free throw 2 of 2,102,99
387,4,3:35.0,L. Galloway misses 2-pt jump shot from 10 ft,,102,99
388,4,3:31.0,Offensive rebound by L. Thomas,,102,99
389,4,3:13.0,T. Hardaway makes 2-pt layup at rim,,104,99
390,4,2:58.0,,J. Teague makes 2-pt jump shot from 8 ft,104,101
391,4,2:49.0,New York full timeout,,104,101
392,4,2:39.0,J. Smith misses 3-pt jump shot from 22 ft,,104,101
393,4,2:37.0,,Defensive rebound by A. Horford,104,101
394,4,2:20.0,,K. Korver misses 3-pt jump shot from 24 ft,104,101
395,4,2:20.0,Defensive rebound by Team,,104,101
396,4,2:20.0,,Loose ball foul by A. Horford (drawn by L. Galloway),104,101
397,4,2:01.0,T. Hardaway makes 2-pt layup at rim,,106,101
398,4,1:55.0,,Personal foul by L. Galloway (drawn by J. Teague),106,101
399,4,1:55.0,,J. Teague makes free throw 1 of 2,106,102
400,4,1:55.0,,M. Scott enters the game for E. Brand,106,102
401,4,1:55.0,,J. Teague makes free throw 2 of 2,106,103
402,4,1:37.0,J. Smith makes 2-pt hook shot from 3 ft,,108,103
403,4,1:37.0,Shooting foul by M. Scott (drawn by J. Smith),,108,103
404,4,1:37.0,J. Smith makes free throw 1 of 1,,109,103
405,4,1:26.0,,A. Horford misses 2-pt jump shot from 19 ft,109,103
406,4,1:25.0,,Offensive rebound by D. Carroll,109,103
407,4,1:24.0,,D. Carroll misses 2-pt layup from 1 ft (block by T. Hardaway),109,103
408,4,1:24.0,Defensive rebound by Team,,109,103
409,4,1:24.0,New York full timeout,,109,103
410,4,1:24.0,,M. Muscala enters the game for M. Scott,109,103
411,4,1:06.0,J. Smith misses 2-pt layup from 1 ft (block by M. Muscala),,109,103
412,4,1:03.0,,Defensive rebound by K. Korver,109,103
413,4,0:54.0,,D. Carroll misses 3-pt jump shot from 25 ft,109,103
414,4,0:53.0,,Offensive rebound by M. Muscala,109,103
415,4,0:52.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by M. Muscala),109,106
416,4,0:52.0,New York full timeout,,109,106
417,4,0:52.0,Q. Acy enters the game for L. Amundson,,109,106
418,4,0:30.0,L. Thomas misses 3-pt jump shot from 22 ft,,109,106
419,4,0:29.0,Offensive rebound by Team,,109,106
420,4,0:25.0,Turnover by L. Galloway (lost ball; steal by J. Teague),,109,106
421,4,0:20.0,,M. Muscala makes 2-pt dunk at rim (assist by K. Korver),109,108
422,4,0:14.0,Personal take foul by D. Carroll (drawn by T. Hardaway),,109,108
423,4,0:14.0,T. Hardaway makes free throw 1 of 2,,110,108
424,4,0:14.0,T. Hardaway misses free throw 2 of 2,,110,108
425,4,0:13.0,,Defensive rebound by J. Teague,110,108
426,4,0:13.0,,Atlanta full timeout,110,108
427,4,0:13.0,,M. Scott enters the game for M. Muscala,110,108
428,4,0:09.0,,J. Teague misses 2-pt jump shot from 4 ft,110,108
429,4,0:09.0,Defensive rebound by J. Smith,,110,108
430,4,0:09.0,Personal take foul by K. Korver (drawn by J. Smith),,110,108
431,4,0:09.0,J. Smith makes free throw 1 of 2,,111,108
432,4,0:09.0,J. Smith makes free throw 2 of 2,,112,108
433,4,0:04.0,,J. Teague misses 2-pt layup from 1 ft,112,108
434,4,0:03.0,Defensive rebound by L. Galloway,,112,108
