,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
396,4,0:43.0,,J. Brown enters the game for W. Johnson,78,71
397,4,0:43.0,E. Millsap misses free throw 1 of 2,,78,71
398,4,0:43.0,Offensive rebound by Team,,78,71
399,4,0:43.0,E. Millsap misses free throw 2 of 2,,78,71
400,4,0:42.0,,Defensive rebound by Team,78,71
401,4,0:41.0,Loose ball foul by R. Gobert (drawn by T. Black),,78,71
402,4,0:41.0,,T. Black misses free throw 1 of 2,78,71
403,4,0:41.0,,Offensive rebound by Team,78,71
404,4,0:41.0,R. Hood enters the game for E. Millsap,,78,71
405,4,0:41.0,,T. Black misses free throw 2 of 2,78,71
406,4,0:40.0,,Offensive rebound by Team,78,71
407,4,0:40.0,E. Millsap enters the game for R. Hood,,78,71
408,4,0:37.0,,T. Black makes 2-pt dunk at rim (assist by J. Brown),78,73
409,4,0:35.0,Personal take foul by J. Brown (drawn by G. Hayward),,78,73
410,4,0:35.0,G. Hayward makes free throw 1 of 2,,79,73
411,4,0:35.0,G. Hayward makes free throw 2 of 2,,80,73
412,4,0:28.0,,J. Clarkson misses 2-pt jump shot from 16 ft,80,73
413,4,0:27.0,Defensive rebound by R. Gobert,,80,73
414,4,0:25.0,Personal take foul by J. Clarkson (drawn by T. Burke),,80,73
415,4,0:25.0,T. Burke misses free throw 1 of 2,,80,73
416,4,0:25.0,Offensive rebound by Team,,80,73
417,4,0:25.0,T. Burke misses free throw 2 of 2,,80,73
418,4,0:24.0,,Defensive rebound by J. Hill,80,73
419,4,0:16.0,,W. Ellington misses 3-pt jump shot from 26 ft,80,73
420,4,0:15.0,Defensive rebound by Team,,80,73
