,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
385,4,9:07.0,,M. Ellis misses 3-pt jump shot from 22 ft,90,108
386,4,9:06.0,,Offensive rebound by T. Chandler,90,108
387,4,9:06.0,Loose ball foul by G. Dieng (drawn by T. Chandler),,90,108
388,4,9:06.0,A. Bennett enters the game for G. Dieng,,90,108
389,4,9:00.0,,J. Barea makes 2-pt layup from 2 ft,90,110
390,4,8:43.0,Turnover by Z. LaVine (bad pass; steal by M. Ellis),,90,110
391,4,8:40.0,,M. Ellis makes 2-pt dunk at rim,90,112
392,4,8:40.0,Minnesota full timeout,,90,112
393,4,8:40.0,A. Wiggins enters the game for S. Muhammad,,90,112
394,4,8:22.0,A. Wiggins misses 2-pt jump shot from 9 ft,,90,112
395,4,8:20.0,,Defensive rebound by T. Chandler,90,112
396,4,8:15.0,,Shooting foul by Z. LaVine (drawn by R. Jefferson),90,112
397,4,8:15.0,,R. Jefferson makes free throw 1 of 2,90,113
398,4,8:15.0,,R. Jefferson misses free throw 2 of 2,90,113
399,4,8:14.0,Defensive rebound by A. Bennett,,90,113
400,4,8:02.0,K. Martin makes 3-pt jump shot from 24 ft (assist by A. Bennett),,93,113
401,4,7:39.0,,R. Jefferson misses 3-pt jump shot from 23 ft,93,113
402,4,7:39.0,Defensive rebound by Team,,93,113
403,4,7:39.0,,Loose ball foul by M. Ellis (drawn by A. Wiggins),93,113
404,4,7:39.0,M. Williams enters the game for Z. LaVine,,93,113
405,4,7:26.0,Shooting foul by T. Chandler (drawn by A. Wiggins),,93,113
406,4,7:26.0,A. Wiggins makes free throw 1 of 2,,94,113
407,4,7:26.0,A. Wiggins misses free throw 2 of 2,,94,113
408,4,7:25.0,,Defensive rebound by T. Chandler,94,113
409,4,7:18.0,,R. Jefferson makes 2-pt layup at rim (assist by M. Ellis),94,115
410,4,6:58.0,A. Bennett makes 2-pt layup at rim (assist by C. Brewer),,96,115
411,4,6:44.0,,T. Chandler makes 2-pt dunk at rim (assist by J. Barea),96,117
412,4,6:44.0,,Shooting foul by A. Bennett (drawn by T. Chandler),96,117
413,4,6:44.0,,T. Chandler makes free throw 1 of 1,96,118
414,4,6:30.0,Turnover by C. Brewer (lost ball),,96,118
415,4,6:17.0,,J. Barea makes 2-pt layup from 1 ft (assist by T. Chandler),96,120
416,4,5:51.0,C. Brewer misses 2-pt layup from 2 ft (block by D. Harris),,96,120
417,4,5:50.0,Offensive rebound by Team,,96,120
418,4,5:50.0,Official timeout,,96,120
419,4,5:50.0,,B. Wright enters the game for T. Chandler,96,120
420,4,5:50.0,S. Muhammad enters the game for A. Wiggins,,96,120
421,4,5:46.0,K. Martin misses 2-pt jump shot from 18 ft,,96,120
422,4,5:45.0,Offensive rebound by A. Bennett,,96,120
423,4,5:45.0,Personal foul by D. Harris (drawn by A. Bennett),,96,120
424,4,5:45.0,A. Bennett makes free throw 1 of 2,,97,120
425,4,5:45.0,,J. Crowder enters the game for D. Harris,97,120
426,4,5:45.0,A. Bennett makes free throw 2 of 2,,98,120
427,4,5:31.0,,J. Barea misses 2-pt jump shot from 19 ft,98,120
428,4,5:30.0,Defensive rebound by K. Martin,,98,120
429,4,5:24.0,S. Muhammad makes 2-pt dunk at rim (assist by C. Brewer),,100,120
430,4,5:15.0,,M. Ellis misses 2-pt jump shot from 10 ft,100,120
431,4,5:13.0,Defensive rebound by S. Muhammad,,100,120
432,4,5:07.0,A. Bennett makes 2-pt layup from 2 ft (assist by M. Williams),,102,120
433,4,5:07.0,,Dallas full timeout,102,120
434,4,4:50.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Jefferson),102,123
435,4,4:32.0,K. Martin misses 2-pt layup from 1 ft (block by J. Crowder),,102,123
436,4,4:31.0,,Defensive rebound by B. Wright,102,123
437,4,4:22.0,,R. Jefferson makes 2-pt dunk at rim,102,125
438,4,4:05.0,S. Muhammad makes 2-pt jump shot from 5 ft (assist by M. Williams),,104,125
439,4,3:54.0,,J. Barea makes 2-pt layup from 1 ft,104,127
440,4,3:46.0,M. Williams misses 2-pt jump shot from 7 ft,,104,127
441,4,3:43.0,,Defensive rebound by J. Crowder,104,127
442,4,3:39.0,,Turnover by R. Jefferson (bad pass),104,127
443,4,3:39.0,C. Budinger enters the game for K. Martin,,104,127
444,4,3:26.0,C. Budinger misses 3-pt jump shot from 25 ft,,104,127
445,4,3:25.0,,Defensive rebound by R. Jefferson,104,127
446,4,3:21.0,,Turnover by R. Jefferson (bad pass),104,127
447,4,3:21.0,,C. Villanueva enters the game for M. Ellis,104,127
448,4,3:09.0,S. Muhammad misses 2-pt layup from 1 ft (block by R. Jefferson),,104,127
449,4,3:09.0,Offensive rebound by S. Muhammad,,104,127
450,4,3:09.0,Turnover by S. Muhammad (kicked ball),,104,127
451,4,2:58.0,,J. Barea misses 2-pt jump shot from 19 ft,104,127
452,4,2:57.0,Defensive rebound by A. Bennett,,104,127
453,4,2:52.0,A. Bennett makes 2-pt dunk at rim (assist by C. Brewer),,106,127
454,4,2:31.0,,J. Crowder misses 2-pt jump shot from 15 ft,106,127
455,4,2:30.0,Defensive rebound by S. Muhammad,,106,127
456,4,2:26.0,Offensive foul by S. Muhammad (drawn by J. Barea),,106,127
457,4,2:26.0,Turnover by S. Muhammad (offensive foul),,106,127
458,4,2:26.0,,A. Aminu enters the game for B. Wright,106,127
459,4,2:25.0,G. Dieng enters the game for A. Bennett,,106,127
460,4,2:11.0,,J. Crowder misses 3-pt jump shot from 24 ft,106,127
461,4,2:10.0,Defensive rebound by G. Dieng,,106,127
462,4,1:59.0,C. Brewer makes 2-pt dunk at rim (assist by M. Williams),,108,127
463,4,1:47.0,,A. Aminu makes 2-pt layup from 1 ft (assist by J. Barea),108,129
464,4,1:35.0,S. Muhammad makes 3-pt jump shot from 22 ft,,111,129
465,4,1:15.0,,C. Villanueva misses 3-pt jump shot from 23 ft,111,129
466,4,1:14.0,Defensive rebound by C. Budinger,,111,129
467,4,1:07.0,C. Brewer makes 2-pt jump shot from 13 ft,,113,129
468,4,0:44.0,,Turnover by Team (shot clock),113,129
469,4,0:44.0,Z. LaVine enters the game for M. Williams,,113,129
470,4,0:44.0,G. Robinson enters the game for C. Brewer,,113,129
471,4,0:32.0,G. Dieng makes 2-pt dunk at rim (assist by S. Muhammad),,115,129
472,4,0:13.0,,Personal foul by Z. LaVine (drawn by J. Barea),115,129
473,4,0:13.0,,J. Barea makes free throw 1 of 2,115,130
474,4,0:13.0,,J. Barea makes free throw 2 of 2,115,131
475,4,0:09.0,Z. LaVine makes 2-pt dunk at rim,,117,131
