,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
395,4,6:21.0,,T. Booker makes 2-pt dunk at rim (assist by T. Burke),72,90
396,4,6:03.0,D. Cousins misses 2-pt layup from 2 ft,,72,90
397,4,6:02.0,Offensive rebound by D. Cousins,,72,90
398,4,6:02.0,D. Cousins misses 2-pt layup from 2 ft,,72,90
399,4,5:58.0,Offensive rebound by J. Thompson,,72,90
400,4,5:55.0,J. Thompson makes 2-pt dunk at rim,,74,90
401,4,5:50.0,Violation by R. Sessions (kicked ball),,74,90
402,4,5:50.0,Official timeout,,74,90
403,4,5:50.0,,D. Favors enters the game for E. Freedom,74,90
404,4,5:42.0,,G. Hayward misses 3-pt jump shot from 23 ft,74,90
405,4,5:39.0,Defensive rebound by D. Cousins,,74,90
406,4,5:25.0,Personal foul by T. Booker (drawn by D. Cousins),,74,90
407,4,5:25.0,,D. Exum enters the game for T. Burke,74,90
408,4,5:23.0,Personal foul by E. Millsap (drawn by O. Casspi),,74,90
409,4,5:23.0,O. Casspi makes free throw 1 of 2,,75,90
410,4,5:23.0,O. Casspi makes free throw 2 of 2,,76,90
411,4,5:12.0,,D. Favors makes 2-pt layup at rim (assist by D. Exum),76,92
412,4,4:59.0,,Offensive charge foul by D. Cousins (drawn by T. Booker),76,92
413,4,4:59.0,Turnover by D. Cousins (offensive foul),,76,92
414,4,4:59.0,R. Evans enters the game for D. Cousins,,76,92
415,4,4:46.0,,G. Hayward makes 2-pt jump shot from 18 ft,76,94
416,4,4:27.0,O. Casspi makes 2-pt jump shot from 9 ft,,78,94
417,4,4:06.0,,T. Booker makes 2-pt jump shot from 18 ft (assist by E. Millsap),78,96
418,4,3:42.0,J. Thompson misses 2-pt jump shot from 6 ft (block by T. Booker),,78,96
419,4,3:38.0,,Defensive rebound by D. Exum,78,96
420,4,3:23.0,,D. Exum misses 2-pt jump shot from 16 ft,78,96
421,4,3:20.0,,Offensive rebound by D. Favors,78,96
422,4,3:20.0,,D. Favors makes 2-pt tip-in from 1 ft,78,98
423,4,3:01.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Sessions),,81,98
424,4,2:41.0,,G. Hayward misses 2-pt jump shot from 19 ft,81,98
425,4,2:40.0,Defensive rebound by R. Evans,,81,98
426,4,2:36.0,Turnover by R. Sessions (bad pass; steal by D. Exum),,81,98
427,4,2:30.0,,G. Hayward makes 2-pt layup from 2 ft (assist by T. Booker),81,100
428,4,2:12.0,Personal foul by T. Booker (drawn by R. Sessions),,81,100
429,4,2:12.0,,Utah full timeout,81,100
430,4,2:12.0,Q. Miller enters the game for J. Thompson,,81,100
431,4,2:12.0,N. Stauskas enters the game for B. McLemore,,81,100
432,4,2:12.0,,I. Clark enters the game for G. Hayward,81,100
433,4,2:12.0,,R. Gobert enters the game for D. Favors,81,100
434,4,2:12.0,R. Sessions makes free throw 1 of 2,,82,100
435,4,2:12.0,R. Sessions makes free throw 2 of 2,,83,100
436,4,2:11.0,,Personal foul by R. Sessions (drawn by D. Exum),83,100
437,4,2:11.0,R. McCallum enters the game for R. Sessions,,83,100
438,4,1:59.0,,I. Clark misses 3-pt jump shot from 23 ft,83,100
439,4,1:57.0,Defensive rebound by Q. Miller,,83,100
440,4,1:42.0,O. Casspi makes 2-pt layup from 4 ft (assist by N. Stauskas),,85,100
441,4,1:38.0,,Shooting foul by O. Casspi (drawn by E. Millsap),85,100
442,4,1:38.0,,E. Millsap makes free throw 1 of 2,85,101
443,4,1:38.0,,E. Millsap makes free throw 2 of 2,85,102
444,4,1:17.0,Q. Miller misses 2-pt jump shot from 6 ft,,85,102
445,4,1:15.0,Offensive rebound by R. Evans,,85,102
446,4,1:15.0,Shooting foul by R. Gobert (drawn by R. Evans),,85,102
447,4,1:15.0,,S. Novak enters the game for R. Gobert,85,102
448,4,1:15.0,R. Evans makes free throw 1 of 2,,86,102
449,4,1:15.0,R. Evans misses free throw 2 of 2,,86,102
450,4,1:14.0,Offensive rebound by Team,,86,102
451,4,1:09.0,Q. Miller makes 2-pt layup from 1 ft,,88,102
452,4,0:53.0,,Turnover by D. Exum (bad pass; steal by Q. Miller),88,102
453,4,0:36.0,R. Evans misses 2-pt layup from 1 ft,,88,102
454,4,0:33.0,,Defensive rebound by E. Millsap,88,102
455,4,0:12.0,,T. Booker misses 3-pt jump shot from 27 ft,88,102
456,4,0:09.0,,Offensive rebound by S. Novak,88,102
457,4,0:05.0,,D. Exum misses 3-pt jump shot from 25 ft,88,102
458,4,0:03.0,Defensive rebound by O. Casspi,,88,102
459,4,0:01.0,R. McCallum makes 2-pt dunk at rim (assist by O. Casspi),,90,102
