,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
383,4,10:19.0,,Offensive rebound by J. Hickson,98,91
384,4,10:13.0,,R. Foye makes 2-pt layup from 2 ft,98,93
385,4,10:06.0,Shooting foul by W. Chandler (drawn by R. Jefferson),,98,93
386,4,10:06.0,R. Jefferson makes free throw 1 of 2,,99,93
387,4,10:06.0,,D. Gallinari enters the game for W. Chandler,99,93
388,4,10:06.0,R. Jefferson makes free throw 2 of 2,,100,93
389,4,9:51.0,,J. Hickson misses 2-pt layup at rim (block by D. Nowitzki),100,93
390,4,9:50.0,,Offensive rebound by Team,100,93
391,4,9:38.0,,D. Gallinari makes 2-pt jump shot from 18 ft,100,95
392,4,9:17.0,R. Felton misses 2-pt jump shot from 18 ft,,100,95
393,4,9:15.0,,Defensive rebound by R. Foye,100,95
394,4,9:09.0,,Turnover by R. Foye (bad pass; steal by D. Nowitzki),100,95
395,4,9:06.0,Personal foul by D. Gallinari (drawn by R. Jefferson),,100,95
396,4,9:06.0,J. Barea enters the game for R. Felton,,100,95
397,4,9:06.0,,W. Barton enters the game for R. Foye,100,95
398,4,8:53.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,102,95
399,4,8:41.0,,T. Lawson misses 2-pt layup from 1 ft,102,95
400,4,8:40.0,,Offensive rebound by J. Nurkić,102,95
401,4,8:40.0,,J. Nurkić misses 2-pt tip-in from 1 ft,102,95
402,4,8:38.0,,Offensive rebound by J. Hickson,102,95
403,4,8:32.0,,Turnover by J. Nurkić (bad pass),102,95
404,4,8:32.0,Official timeout,,102,95
405,4,8:32.0,A. Aminu enters the game for D. Nowitzki,,102,95
406,4,8:16.0,R. Jefferson misses 2-pt layup from 1 ft,,102,95
407,4,8:15.0,,Defensive rebound by W. Barton,102,95
408,4,8:03.0,,D. Gallinari makes 2-pt layup at rim,102,97
409,4,7:50.0,R. Jefferson misses 3-pt jump shot from 25 ft,,102,97
410,4,7:48.0,,Defensive rebound by J. Nurkić,102,97
411,4,7:40.0,,T. Lawson misses 2-pt jump shot from 7 ft,102,97
412,4,7:38.0,Defensive rebound by T. Chandler,,102,97
413,4,7:36.0,Turnover by T. Chandler (lost ball; steal by J. Nurkić),,102,97
414,4,7:32.0,,J. Hickson makes 2-pt layup at rim (assist by T. Lawson),102,99
415,4,7:13.0,M. Ellis makes 2-pt layup from 2 ft,,104,99
416,4,7:01.0,,J. Hickson misses 2-pt jump shot from 10 ft,104,99
417,4,7:00.0,,Offensive rebound by J. Nurkić,104,99
418,4,6:59.0,,J. Nurkić misses 2-pt layup from 1 ft,104,99
419,4,6:58.0,,Offensive rebound by D. Gallinari,104,99
420,4,6:57.0,,Shooting foul by R. Jefferson (drawn by D. Gallinari),104,99
421,4,6:57.0,,D. Gallinari makes free throw 1 of 2,104,100
422,4,6:57.0,,D. Gallinari makes free throw 2 of 2,104,101
423,4,6:44.0,Turnover by M. Ellis (lost ball; steal by W. Barton),,104,101
424,4,6:36.0,,D. Gallinari misses 3-pt jump shot from 25 ft (block by A. Aminu),104,101
425,4,6:35.0,,Offensive rebound by W. Barton,104,101
426,4,6:35.0,,W. Barton makes 2-pt layup from 2 ft,104,103
427,4,6:35.0,Dallas full timeout,,104,103
428,4,6:35.0,A. Stoudemire enters the game for R. Jefferson,,104,103
429,4,6:35.0,D. Nowitzki enters the game for T. Chandler,,104,103
430,4,6:35.0,D. Harris enters the game for J. Barea,,104,103
431,4,6:20.0,M. Ellis misses 2-pt jump shot from 16 ft,,104,103
432,4,6:18.0,Offensive rebound by A. Aminu,,104,103
433,4,6:15.0,A. Aminu misses 2-pt layup from 2 ft,,104,103
434,4,6:14.0,Offensive rebound by A. Aminu,,104,103
435,4,6:10.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,104,103
436,4,6:08.0,Offensive rebound by A. Aminu,,104,103
437,4,5:58.0,Shooting foul by J. Nurkić (drawn by M. Ellis),,104,103
438,4,5:58.0,M. Ellis misses free throw 1 of 2,,104,103
439,4,5:58.0,Offensive rebound by Team,,104,103
440,4,5:58.0,,K. Faried enters the game for J. Nurkić,104,103
441,4,5:58.0,,W. Chandler enters the game for J. Hickson,104,103
442,4,5:58.0,M. Ellis makes free throw 2 of 2,,105,103
443,4,5:37.0,,W. Chandler misses 2-pt jump shot from 5 ft,105,103
444,4,5:35.0,,Offensive rebound by W. Chandler,105,103
445,4,5:32.0,,W. Chandler makes 2-pt layup from 2 ft,105,105
446,4,5:16.0,M. Ellis makes 2-pt layup from 3 ft,,107,105
447,4,5:06.0,,K. Faried makes 2-pt layup at rim (assist by T. Lawson),107,107
448,4,4:43.0,M. Ellis misses 2-pt jump shot from 4 ft,,107,107
449,4,4:42.0,,Defensive rebound by T. Lawson,107,107
450,4,4:38.0,,T. Lawson misses 2-pt jump shot from 16 ft,107,107
451,4,4:33.0,Defensive rebound by D. Nowitzki,,107,107
452,4,4:14.0,M. Ellis makes 2-pt jump shot from 19 ft,,109,107
453,4,4:05.0,,Denver full timeout,109,107
454,4,4:05.0,,R. Foye enters the game for W. Barton,109,107
455,4,3:59.0,,W. Chandler makes 2-pt dunk at rim (assist by T. Lawson),109,109
456,4,3:43.0,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,112,109
457,4,3:22.0,,D. Gallinari makes 2-pt jump shot from 15 ft,112,111
458,4,3:07.0,Turnover by D. Nowitzki (lost ball; steal by R. Foye),,112,111
459,4,3:00.0,,Turnover by R. Foye (bad pass; steal by A. Stoudemire),112,111
460,4,2:52.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,112,111
461,4,2:51.0,,Defensive rebound by R. Foye,112,111
462,4,2:45.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),112,113
463,4,2:45.0,Dallas full timeout,,112,113
464,4,2:45.0,T. Chandler enters the game for A. Aminu,,112,113
465,4,2:45.0,R. Jefferson enters the game for A. Stoudemire,,112,113
466,4,2:28.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by M. Ellis),,115,113
467,4,2:14.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),115,116
468,4,2:00.0,Offensive foul by T. Chandler (drawn by K. Faried),,115,116
469,4,2:00.0,Turnover by T. Chandler (offensive foul),,115,116
470,4,1:42.0,,T. Lawson makes 3-pt jump shot from 26 ft (assist by W. Chandler),115,119
471,4,1:34.0,Personal block foul by W. Chandler (drawn by D. Nowitzki),,115,119
472,4,1:28.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Harris),,117,119
473,4,1:10.0,,Personal foul by D. Nowitzki (drawn by W. Chandler),117,119
474,4,0:59.0,,R. Foye misses 3-pt jump shot from 23 ft,117,119
475,4,0:58.0,Defensive rebound by D. Harris,,117,119
476,4,0:53.0,,Violation by K. Faried (def goaltending),117,119
477,4,0:53.0,D. Harris makes 2-pt layup from 2 ft,,119,119
478,4,0:53.0,,Denver full timeout,119,119
479,4,0:53.0,A. Aminu enters the game for D. Nowitzki,,119,119
480,4,0:43.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),119,121
481,4,0:43.0,Dallas full timeout,,119,121
482,4,0:43.0,D. Nowitzki enters the game for A. Aminu,,119,121
483,4,0:30.0,R. Jefferson makes 2-pt layup from 1 ft (assist by D. Harris),,121,121
484,4,0:23.0,,Denver full timeout,121,121
485,4,0:23.0,A. Aminu enters the game for D. Nowitzki,,121,121
486,4,0:08.0,,T. Lawson misses 2-pt jump shot from 19 ft,121,121
487,4,0:07.0,Defensive rebound by R. Jefferson,,121,121
488,4,0:06.0,Turnover by M. Ellis (lost ball),,121,121
489,4,0:06.0,,Denver full timeout,121,121
490,4,0:00.0,,K. Faried misses 2-pt jump shot from 19 ft,121,121
491,4,0:00.0,Defensive rebound by R. Jefferson,,121,121
492,1OT,4:45.0,M. Ellis makes 2-pt jump shot from 3 ft (assist by D. Nowitzki),,123,121
493,1OT,4:28.0,,W. Chandler makes 2-pt layup from 2 ft (assist by R. Foye),123,123
494,1OT,4:08.0,R. Jefferson makes 3-pt jump shot from 26 ft (assist by D. Harris),,126,123
495,1OT,3:49.0,,Shooting foul by R. Jefferson (drawn by D. Gallinari),126,123
496,1OT,3:49.0,,D. Gallinari makes free throw 1 of 2,126,124
497,1OT,3:49.0,,D. Gallinari makes free throw 2 of 2,126,125
498,1OT,3:37.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,126,125
499,1OT,3:35.0,,Defensive rebound by R. Foye,126,125
500,1OT,3:23.0,,W. Chandler misses 2-pt layup from 1 ft,126,125
501,1OT,3:22.0,,Offensive rebound by R. Foye,126,125
502,1OT,3:18.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by R. Foye),126,128
503,1OT,2:56.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,126,128
504,1OT,2:55.0,Offensive rebound by T. Chandler,,126,128
505,1OT,2:49.0,D. Harris makes 2-pt layup from 1 ft (assist by D. Nowitzki),,128,128
506,1OT,2:35.0,,R. Foye misses 3-pt jump shot from 25 ft,128,128
507,1OT,2:34.0,,Offensive rebound by K. Faried,128,128
508,1OT,2:27.0,,W. Chandler makes 3-pt jump shot from 23 ft (assist by R. Foye),128,131
509,1OT,2:26.0,Dallas full timeout,,128,131
510,1OT,2:17.0,M. Ellis makes 2-pt jump shot from 19 ft (assist by D. Harris),,130,131
511,1OT,1:45.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by T. Lawson),130,134
512,1OT,1:33.0,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by R. Jefferson),,132,134
513,1OT,1:18.0,,W. Chandler misses 3-pt jump shot from 26 ft,132,134
514,1OT,1:17.0,Defensive rebound by D. Harris,,132,134
515,1OT,1:13.0,M. Ellis makes 2-pt layup at rim (assist by D. Harris),,134,134
516,1OT,0:57.0,,T. Lawson misses 2-pt jump shot from 20 ft,134,134
517,1OT,0:56.0,,Offensive rebound by Team,134,134
518,1OT,0:56.0,Loose ball foul by T. Chandler (drawn by K. Faried),,134,134
519,1OT,0:42.0,,W. Chandler misses 2-pt layup from 1 ft,134,134
520,1OT,0:40.0,,Offensive rebound by K. Faried,134,134
521,1OT,0:40.0,,K. Faried misses 2-pt layup at rim,134,134
522,1OT,0:38.0,,Offensive rebound by K. Faried,134,134
523,1OT,0:36.0,,Turnover by K. Faried (lost ball; steal by D. Harris),134,134
524,1OT,0:22.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,134,134
525,1OT,0:19.0,,Defensive rebound by T. Lawson,134,134
526,1OT,0:02.0,,T. Lawson misses 2-pt jump shot from 20 ft,134,134
527,1OT,0:01.0,Defensive rebound by R. Jefferson,,134,134
528,1OT,0:01.0,Dallas full timeout,,134,134
529,1OT,0:00.0,M. Ellis misses 3-pt jump shot from 25 ft,,134,134
530,1OT,0:00.0,Offensive rebound by Team,,134,134
531,2OT,4:45.0,C. Villanueva misses 3-pt jump shot from 25 ft,,134,134
532,2OT,4:43.0,,Defensive rebound by D. Gallinari,134,134
533,2OT,4:38.0,,D. Gallinari makes 2-pt layup from 1 ft,134,136
534,2OT,4:16.0,R. Felton makes 2-pt jump shot from 19 ft (assist by C. Villanueva),,136,136
535,2OT,3:52.0,,Turnover by W. Chandler (bad pass; steal by B. James),136,136
536,2OT,3:35.0,A. Aminu misses 2-pt layup from 2 ft,,136,136
537,2OT,3:34.0,,Defensive rebound by D. Gallinari,136,136
538,2OT,3:24.0,,Personal foul by B. James (drawn by K. Faried),136,136
539,2OT,3:08.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by T. Lawson),136,139
540,2OT,2:58.0,C. Villanueva makes 3-pt jump shot from 27 ft (assist by J. Barea),,139,139
541,2OT,2:45.0,,W. Chandler misses 3-pt jump shot from 24 ft,139,139
542,2OT,2:42.0,,Offensive rebound by K. Faried,139,139
543,2OT,2:39.0,,R. Foye misses 3-pt jump shot from 25 ft,139,139
544,2OT,2:36.0,,Offensive rebound by D. Gallinari,139,139
545,2OT,2:36.0,,D. Gallinari makes 2-pt dunk at rim,139,141
546,2OT,2:23.0,Turnover by J. Barea (bad pass; steal by R. Foye),,139,141
547,2OT,2:16.0,,Shooting block foul by B. James (drawn by D. Gallinari),139,141
548,2OT,2:16.0,,D. Gallinari makes free throw 1 of 2,139,142
549,2OT,2:16.0,,D. Gallinari makes free throw 2 of 2,139,143
550,2OT,2:05.0,C. Villanueva misses 3-pt jump shot from 25 ft,,139,143
551,2OT,2:04.0,Offensive rebound by Team,,139,143
552,2OT,2:04.0,Dallas full timeout,,139,143
553,2OT,1:54.0,R. Felton makes 3-pt jump shot from 24 ft (assist by C. Villanueva),,142,143
554,2OT,1:42.0,,R. Foye misses 3-pt jump shot from 26 ft,142,143
555,2OT,1:40.0,Defensive rebound by B. James,,142,143
556,2OT,1:28.0,R. Felton misses 3-pt jump shot from 25 ft,,142,143
557,2OT,1:25.0,,Defensive rebound by T. Lawson,142,143
558,2OT,1:01.0,,Turnover by W. Chandler (lost ball; steal by R. Felton),142,143
559,2OT,0:59.0,Dallas full timeout,,142,143
560,2OT,0:49.0,C. Villanueva misses 3-pt jump shot from 23 ft,,142,143
561,2OT,0:48.0,Offensive rebound by C. Villanueva,,142,143
562,2OT,0:45.0,C. Villanueva misses 2-pt jump shot from 3 ft,,142,143
563,2OT,0:44.0,Offensive rebound by A. Aminu,,142,143
564,2OT,0:42.0,A. Aminu misses 2-pt layup from 1 ft (block by D. Gallinari),,142,143
565,2OT,0:41.0,Offensive rebound by A. Aminu,,142,143
566,2OT,0:41.0,A. Aminu misses 2-pt layup from 1 ft,,142,143
567,2OT,0:41.0,,Defensive rebound by Team,142,143
568,2OT,0:41.0,Loose ball foul by C. Villanueva (drawn by R. Foye),,142,143
569,2OT,0:23.0,,D. Gallinari misses 3-pt jump shot from 26 ft,142,143
570,2OT,0:22.0,Defensive rebound by C. Villanueva,,142,143
571,2OT,0:02.0,R. Felton makes 2-pt layup at rim,,144,143
572,2OT,0:02.0,,Denver full timeout,144,143
573,2OT,0:00.0,,K. Faried misses 2-pt jump shot from 4 ft (block by R. Felton),144,143
574,2OT,0:00.0,,Offensive rebound by Team,144,143
