,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
378,4,7:16.0,A. Horford makes 2-pt jump shot from 18 ft (assist by P. Millsap),,80,94
379,4,6:47.0,,J. Johnson misses 2-pt layup from 2 ft,80,94
380,4,6:47.0,,Offensive rebound by J. Valančiūnas,80,94
381,4,6:47.0,,Shooting foul by K. Korver (drawn by J. Valančiūnas),80,94
382,4,6:47.0,,J. Valančiūnas makes free throw 1 of 2,80,95
383,4,6:47.0,,D. DeRozan enters the game for J. Johnson,80,95
384,4,6:47.0,,K. Lowry enters the game for L. Williams,80,95
385,4,6:47.0,,Violation by Team (delay of game),80,95
386,4,6:47.0,,J. Valančiūnas makes free throw 2 of 2,80,96
387,4,6:35.0,J. Teague makes 2-pt jump shot from 4 ft,,82,96
388,4,6:35.0,Violation by Team (delay of game),,82,96
389,4,6:24.0,,Shooting foul by P. Millsap (drawn by J. Valančiūnas),82,96
390,4,6:24.0,,J. Valančiūnas makes free throw 1 of 2,82,97
391,4,6:24.0,M. Scott enters the game for A. Horford,,82,97
392,4,6:24.0,,J. Valančiūnas makes free throw 2 of 2,82,98
393,4,6:18.0,Personal foul by G. Vásquez (drawn by K. Korver),,82,98
394,4,6:18.0,,A. Johnson enters the game for J. Valančiūnas,82,98
395,4,6:11.0,Personal block foul by P. Patterson (drawn by J. Teague),,82,98
396,4,5:56.0,M. Scott makes 2-pt jump shot from 11 ft (assist by J. Teague),,84,98
397,4,5:38.0,,D. DeRozan misses 3-pt jump shot from 23 ft,84,98
398,4,5:37.0,,Offensive rebound by Team,84,98
399,4,5:36.0,Official timeout,,84,98
400,4,5:32.0,,D. DeRozan misses 2-pt jump shot from 17 ft,84,98
401,4,5:31.0,Defensive rebound by J. Teague,,84,98
402,4,5:26.0,J. Teague misses 2-pt layup from 2 ft (block by A. Johnson),,84,98
403,4,5:24.0,,Defensive rebound by D. DeRozan,84,98
404,4,5:17.0,,G. Vásquez misses 3-pt jump shot from 24 ft,84,98
405,4,5:16.0,Defensive rebound by M. Scott,,84,98
406,4,5:05.0,M. Scott misses 3-pt jump shot from 24 ft,,84,98
407,4,5:04.0,,Defensive rebound by G. Vásquez,84,98
408,4,4:46.0,,P. Patterson makes 3-pt jump shot from 22 ft (assist by A. Johnson),84,101
409,4,4:41.0,Turnover by P. Millsap (bad pass; steal by K. Lowry),,84,101
410,4,4:27.0,,G. Vásquez misses 3-pt jump shot from 24 ft,84,101
411,4,4:26.0,,Offensive rebound by K. Lowry,84,101
412,4,4:15.0,,K. Lowry misses 2-pt jump shot from 14 ft,84,101
413,4,4:13.0,Defensive rebound by Team,,84,101
414,4,4:13.0,A. Horford enters the game for P. Millsap,,84,101
415,4,4:13.0,,T. Ross enters the game for G. Vásquez,84,101
416,4,4:00.0,Shooting foul by A. Johnson (drawn by J. Teague),,84,101
417,4,4:00.0,J. Teague makes free throw 1 of 2,,85,101
418,4,4:00.0,,J. Valančiūnas enters the game for P. Patterson,85,101
419,4,4:00.0,J. Teague makes free throw 2 of 2,,86,101
420,4,3:59.0,,Turnover by J. Valančiūnas (bad pass; steal by J. Teague),86,101
421,4,3:53.0,J. Teague makes 2-pt layup from 2 ft,,88,101
422,4,3:39.0,,Offensive foul by D. DeRozan (drawn by D. Carroll),88,101
423,4,3:39.0,,Turnover by D. DeRozan (offensive foul),88,101
424,4,3:32.0,Turnover by J. Teague (bad pass),,88,101
425,4,3:24.0,,Personal foul by M. Scott (drawn by A. Johnson),88,101
426,4,3:18.0,,Personal foul by A. Horford (drawn by D. DeRozan),88,101
427,4,3:18.0,,D. DeRozan misses free throw 1 of 2,88,101
428,4,3:18.0,,Offensive rebound by Team,88,101
429,4,3:18.0,,D. DeRozan makes free throw 2 of 2,88,102
430,4,2:57.0,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Teague),,91,102
431,4,2:37.0,,D. DeRozan misses 2-pt layup from 1 ft (block by A. Horford),91,102
432,4,2:35.0,Defensive rebound by M. Scott,,91,102
433,4,2:29.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by M. Scott),,94,102
434,4,2:27.0,,Toronto full timeout,94,102
435,4,2:27.0,Atlanta full timeout,,94,102
436,4,2:27.0,,P. Patterson enters the game for J. Valančiūnas,94,102
437,4,2:15.0,,Personal foul by M. Scott (drawn by K. Lowry),94,102
438,4,2:15.0,,K. Lowry makes free throw 1 of 2,94,103
439,4,2:15.0,,K. Lowry misses free throw 2 of 2,94,103
440,4,2:14.0,Defensive rebound by A. Horford,,94,103
441,4,2:07.0,J. Teague makes 2-pt layup from 1 ft,,96,103
442,4,1:47.0,Violation by A. Horford (kicked ball),,96,103
443,4,1:47.0,,Toronto full timeout,96,103
444,4,1:34.0,,K. Lowry misses 2-pt layup from 2 ft,96,103
445,4,1:33.0,Defensive rebound by A. Horford,,96,103
446,4,1:26.0,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Teague),,99,103
447,4,1:07.0,,P. Patterson misses 3-pt jump shot from 24 ft,99,103
448,4,1:05.0,,Offensive rebound by K. Lowry,99,103
449,4,0:47.0,,Shooting foul by A. Horford (drawn by K. Lowry),99,103
450,4,0:47.0,,K. Lowry makes free throw 1 of 2,99,104
451,4,0:47.0,,K. Lowry makes free throw 2 of 2,99,105
452,4,0:47.0,Atlanta full timeout,,99,105
453,4,0:36.0,,Violation by P. Patterson (def goaltending),99,105
454,4,0:36.0,D. Carroll makes 2-pt layup from 1 ft,,101,105
455,4,0:33.0,,Personal foul by D. Carroll (drawn by D. DeRozan),101,105
456,4,0:33.0,,D. DeRozan misses free throw 1 of 2,101,105
457,4,0:33.0,,Offensive rebound by Team,101,105
458,4,0:33.0,,D. DeRozan misses free throw 2 of 2,101,105
459,4,0:33.0,,Offensive rebound by D. DeRozan,101,105
460,4,0:32.0,,Personal foul by J. Teague (drawn by D. DeRozan),101,105
461,4,0:32.0,,D. DeRozan makes free throw 1 of 2,101,106
462,4,0:32.0,,D. DeRozan makes free throw 2 of 2,101,107
463,4,0:32.0,Atlanta full timeout,,101,107
464,4,0:27.0,K. Korver misses 2-pt jump shot from 21 ft,,101,107
465,4,0:26.0,Offensive rebound by A. Horford,,101,107
466,4,0:25.0,Shooting foul by K. Lowry (drawn by J. Teague),,101,107
467,4,0:25.0,J. Teague misses free throw 1 of 2,,101,107
468,4,0:25.0,Offensive rebound by Team,,101,107
469,4,0:25.0,T. Sefolosha enters the game for K. Korver,,101,107
470,4,0:25.0,P. Millsap enters the game for M. Scott,,101,107
471,4,0:25.0,J. Teague makes free throw 2 of 2,,102,107
472,4,0:20.0,,P. Patterson makes 2-pt dunk at rim (assist by T. Ross),102,109
473,4,0:00.0,Turnover by J. Teague (lost ball; steal by K. Lowry),,102,109
