,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
312,4,9:56.0,K. Caldwell-Pope makes free throw 2 of 2,,91,78
313,4,9:51.0,,Personal foul by J. Anthony (drawn by C. Frye),91,78
314,4,9:45.0,,E. Payton makes 2-pt dunk at rim,91,80
315,4,9:29.0,J. Meeks makes 2-pt layup from 1 ft,,93,80
316,4,9:29.0,Shooting foul by L. Ridnour (drawn by J. Meeks),,93,80
317,4,9:29.0,J. Meeks makes free throw 1 of 1,,94,80
318,4,9:19.0,,T. Harris makes 2-pt layup from 1 ft (assist by C. Frye),94,82
319,4,8:54.0,T. Prince makes 2-pt jump shot from 15 ft,,96,82
320,4,8:47.0,,Personal foul by S. Dinwiddie (drawn by E. Payton),96,82
321,4,8:47.0,Official timeout,,96,82
322,4,8:47.0,,V. Oladipo enters the game for L. Ridnour,96,82
323,4,8:47.0,,A. Gordon enters the game for C. Frye,96,82
324,4,8:35.0,,W. Green misses 3-pt jump shot from 23 ft,96,82
325,4,8:35.0,Defensive rebound by Team,,96,82
326,4,8:35.0,,Loose ball foul by A. Gordon (drawn by J. Anthony),96,82
327,4,8:18.0,Shooting foul by W. Green (drawn by J. Meeks),,96,82
328,4,8:18.0,J. Meeks makes free throw 1 of 2,,97,82
329,4,8:18.0,J. Meeks makes free throw 2 of 2,,98,82
330,4,8:00.0,,T. Harris makes 2-pt layup at rim (assist by E. Payton),98,84
331,4,7:36.0,T. Prince makes 2-pt hook shot from 8 ft,,100,84
332,4,7:13.0,,W. Green misses 3-pt jump shot from 23 ft,100,84
333,4,7:11.0,Defensive rebound by S. Dinwiddie,,100,84
334,4,6:47.0,Turnover by Team (shot clock),,100,84
335,4,6:30.0,,A. Gordon misses 2-pt jump shot from 20 ft,100,84
336,4,6:28.0,,Offensive rebound by W. Green,100,84
337,4,6:26.0,,Turnover by W. Green (lost ball; steal by K. Caldwell-Pope),100,84
338,4,6:21.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,100,84
339,4,6:21.0,,Defensive rebound by Team,100,84
340,4,6:21.0,,Orlando full timeout,100,84
341,4,6:21.0,,N. Vučević enters the game for W. Green,100,84
342,4,6:21.0,,A. Nicholson enters the game for A. Gordon,100,84
343,4,6:21.0,A. Tolliver enters the game for K. Caldwell-Pope,,100,84
344,4,6:04.0,,T. Harris makes 2-pt layup from 1 ft (assist by A. Nicholson),100,86
345,4,6:04.0,,Shooting foul by A. Tolliver (drawn by T. Harris),100,86
346,4,6:04.0,,T. Harris makes free throw 1 of 1,100,87
347,4,5:50.0,Shooting foul by V. Oladipo (drawn by S. Dinwiddie),,100,87
348,4,5:50.0,S. Dinwiddie misses free throw 1 of 2,,100,87
349,4,5:50.0,Offensive rebound by Team,,100,87
350,4,5:50.0,S. Dinwiddie makes free throw 2 of 2,,101,87
351,4,5:38.0,,V. Oladipo misses 2-pt layup from 2 ft (block by J. Anthony),101,87
352,4,5:35.0,,Offensive rebound by T. Harris,101,87
353,4,5:29.0,,T. Harris makes 2-pt jump shot from 4 ft,101,89
354,4,5:08.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,101,89
355,4,5:06.0,,Defensive rebound by V. Oladipo,101,89
356,4,5:02.0,,V. Oladipo misses 2-pt layup at rim (block by J. Anthony),101,89
357,4,4:59.0,Defensive rebound by J. Meeks,,101,89
358,4,4:53.0,J. Meeks makes 2-pt jump shot from 11 ft (assist by S. Dinwiddie),,103,89
359,4,4:40.0,,E. Payton misses 2-pt layup from 1 ft (block by J. Anthony),103,89
360,4,4:37.0,Defensive rebound by A. Tolliver,,103,89
361,4,4:22.0,T. Prince makes 2-pt jump shot from 16 ft,,105,89
362,4,4:07.0,,T. Harris misses 2-pt layup from 1 ft (block by J. Anthony),105,89
363,4,4:05.0,Defensive rebound by T. Prince,,105,89
364,4,4:04.0,Personal take foul by E. Payton (drawn by T. Prince),,105,89
365,4,4:04.0,T. Prince makes free throw 1 of 2,,106,89
366,4,4:04.0,R. Jackson enters the game for S. Dinwiddie,,106,89
367,4,4:04.0,K. Caldwell-Pope enters the game for J. Meeks,,106,89
368,4,4:04.0,T. Prince misses free throw 2 of 2,,106,89
369,4,4:03.0,Offensive rebound by T. Prince,,106,89
370,4,3:44.0,T. Prince misses 2-pt jump shot from 16 ft,,106,89
371,4,3:43.0,,Defensive rebound by E. Payton,106,89
372,4,3:35.0,,N. Vučević makes 2-pt jump shot from 14 ft (assist by E. Payton),106,91
373,4,3:20.0,R. Jackson makes 2-pt jump shot from 17 ft,,108,91
374,4,3:02.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by A. Nicholson),108,93
