,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
388,4,4:42.0,Defensive rebound by S. Hill,,93,96
389,4,4:38.0,R. Stuckey enters the game for C. Watson,,93,96
390,4,4:29.0,G. Hill misses 3-pt jump shot from 26 ft,,93,96
391,4,4:28.0,,Defensive rebound by A. Jefferson,93,96
392,4,4:08.0,,A. Jefferson makes 2-pt layup from 2 ft,93,98
393,4,3:51.0,D. West misses 2-pt jump shot from 6 ft,,93,98
394,4,3:50.0,,Defensive rebound by G. Henderson,93,98
395,4,3:37.0,,A. Jefferson misses 2-pt jump shot from 15 ft,93,98
396,4,3:34.0,,Offensive rebound by G. Henderson,93,98
397,4,3:34.0,,G. Henderson misses 2-pt layup from 1 ft,93,98
398,4,3:32.0,,Offensive rebound by A. Jefferson,93,98
399,4,3:29.0,,A. Jefferson misses 2-pt jump shot from 6 ft,93,98
400,4,3:27.0,Defensive rebound by D. West,,93,98
401,4,3:16.0,G. Hill makes 2-pt jump shot from 7 ft,,95,98
402,4,2:47.0,,B. Roberts misses 2-pt jump shot from 5 ft,95,98
403,4,2:46.0,Defensive rebound by R. Hibbert,,95,98
404,4,2:34.0,G. Hill misses 2-pt jump shot from 5 ft,,95,98
405,4,2:34.0,,Defensive rebound by A. Jefferson,95,98
406,4,2:34.0,,Personal foul by G. Hill (drawn by A. Jefferson),95,98
407,4,2:34.0,Official timeout,,95,98
408,4,2:34.0,,M. Williams enters the game for C. Zeller,95,98
409,4,2:34.0,L. Scola enters the game for D. West,,95,98
410,4,2:16.0,,A. Jefferson misses 2-pt jump shot from 6 ft,95,98
411,4,2:15.0,Defensive rebound by L. Scola,,95,98
412,4,1:55.0,R. Stuckey misses 3-pt jump shot from 28 ft,,95,98
413,4,1:53.0,,Defensive rebound by A. Jefferson,95,98
414,4,1:36.0,,Shooting foul by R. Hibbert (drawn by A. Jefferson),95,98
415,4,1:36.0,,A. Jefferson makes free throw 1 of 2,95,99
416,4,1:36.0,D. West enters the game for R. Hibbert,,95,99
417,4,1:36.0,C. Watson enters the game for S. Hill,,95,99
418,4,1:36.0,,A. Jefferson misses free throw 2 of 2,95,99
419,4,1:34.0,Defensive rebound by R. Stuckey,,95,99
420,4,1:13.0,L. Scola misses 2-pt jump shot from 17 ft,,95,99
421,4,1:11.0,Offensive rebound by Team,,95,99
422,4,1:11.0,C. Miles enters the game for R. Stuckey,,95,99
423,4,0:58.0,C. Watson makes 3-pt jump shot from 23 ft (assist by G. Hill),,98,99
424,4,0:42.0,,Turnover by M. Williams (bad pass),98,99
425,4,0:42.0,Indiana full timeout,,98,99
426,4,0:42.0,,C. Zeller enters the game for A. Jefferson,98,99
427,4,0:42.0,,J. Taylor enters the game for G. Neal,98,99
428,4,0:33.0,Shooting foul by M. Williams (drawn by D. West),,98,99
429,4,0:33.0,D. West makes free throw 1 of 2,,99,99
430,4,0:33.0,,A. Jefferson enters the game for C. Zeller,99,99
431,4,0:33.0,D. West makes free throw 2 of 2,,100,99
432,4,0:33.0,,Charlotte full timeout,100,99
433,4,0:33.0,S. Hill enters the game for C. Watson,,100,99
434,4,0:33.0,,G. Neal enters the game for J. Taylor,100,99
435,4,0:24.0,,G. Henderson misses 2-pt layup from 1 ft,100,99
436,4,0:24.0,Defensive rebound by L. Scola,,100,99
437,4,0:24.0,Personal foul by A. Jefferson (drawn by L. Scola),,100,99
438,4,0:24.0,L. Scola misses free throw 1 of 2,,100,99
439,4,0:24.0,Offensive rebound by Team,,100,99
440,4,0:24.0,,J. Taylor enters the game for G. Neal,100,99
441,4,0:24.0,L. Scola makes free throw 2 of 2,,101,99
442,4,0:24.0,,Charlotte full timeout,101,99
443,4,0:24.0,,G. Neal enters the game for J. Taylor,101,99
444,4,0:14.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by B. Roberts),101,102
445,4,0:14.0,Indiana full timeout,,101,102
446,4,0:14.0,C. Watson enters the game for S. Hill,,101,102
447,4,0:14.0,,J. Taylor enters the game for A. Jefferson,101,102
448,4,0:14.0,,C. Zeller enters the game for G. Neal,101,102
449,4,0:05.0,G. Hill makes 2-pt layup from 2 ft,,103,102
450,4,0:00.0,,B. Roberts misses 3-pt jump shot from 32 ft,103,102
451,4,0:00.0,,Offensive rebound by Team,103,102
