,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
390,4,1:51.0,Personal take foul by M. Williams (drawn by R. Gobert),,100,83
391,4,1:51.0,,T. Daniels enters the game for M. Williams,100,83
392,4,1:51.0,R. Gobert makes free throw 1 of 2,,101,83
393,4,1:51.0,D. Exum enters the game for J. Ingles,,101,83
394,4,1:51.0,T. Booker enters the game for D. Favors,,101,83
395,4,1:51.0,R. Gobert misses free throw 2 of 2,,101,83
396,4,1:51.0,,Defensive rebound by J. Adrien,101,83
397,4,1:37.0,,G. Robinson makes 2-pt jump shot from 6 ft (assist by A. Bennett),101,85
398,4,1:16.0,T. Burke misses 2-pt jump shot from 20 ft,,101,85
399,4,1:15.0,,Defensive rebound by T. Daniels,101,85
400,4,1:10.0,,T. Daniels misses 3-pt jump shot from 24 ft,101,85
401,4,1:09.0,,Offensive rebound by J. Adrien,101,85
402,4,1:07.0,,J. Adrien makes 2-pt layup from 1 ft,101,87
403,4,1:05.0,Utah full timeout,,101,87
404,4,1:05.0,I. Clark enters the game for T. Burke,,101,87
405,4,1:05.0,J. Evans enters the game for R. Gobert,,101,87
406,4,1:05.0,T. Murry enters the game for G. Hayward,,101,87
407,4,0:48.0,T. Booker misses 2-pt jump shot from 19 ft,,101,87
408,4,0:47.0,,Defensive rebound by J. Adrien,101,87
409,4,0:25.0,,A. Bennett makes 2-pt dunk at rim,101,89
410,4,0:16.0,T. Murry misses 2-pt jump shot from 20 ft,,101,89
411,4,0:15.0,,Defensive rebound by J. Adrien,101,89
412,4,0:07.0,,T. Daniels misses 3-pt jump shot from 24 ft,101,89
413,4,0:06.0,Defensive rebound by T. Booker,,101,89
