,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
396,4,0:06.0,,M. Gasol makes 2-pt layup from 1 ft,95,91
397,4,0:06.0,Utah full timeout,,95,91
398,4,0:06.0,,J. Adams enters the game for V. Carter,95,91
399,4,0:05.0,Personal take foul by M. Conley (drawn by A. Burks),,95,91
400,4,0:05.0,A. Burks makes free throw 1 of 2,,96,91
401,4,0:05.0,,V. Carter enters the game for J. Adams,96,91
402,4,0:05.0,R. Gobert enters the game for T. Burke,,96,91
403,4,0:05.0,A. Burks makes free throw 2 of 2,,97,91
404,4,0:02.0,,M. Gasol misses 3-pt jump shot from 31 ft,97,91
405,4,0:01.0,Defensive rebound by R. Hood,,97,91
