,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
392,4,3:50.0,L. Stephenson makes 2-pt layup at rim (assist by J. Maxiell),,59,85
393,4,3:50.0,Shooting foul by L. Scola (drawn by L. Stephenson),,59,85
394,4,3:50.0,,C. Copeland enters the game for L. Scola,59,85
395,4,3:50.0,B. Biyombo enters the game for J. Maxiell,,59,85
396,4,3:50.0,L. Stephenson makes free throw 1 of 1,,60,85
397,4,3:29.0,,D. Rudež makes 3-pt jump shot from 26 ft (assist by C. Copeland),60,88
398,4,3:12.0,T. Daniels makes 2-pt layup from 1 ft,,62,88
399,4,3:00.0,,D. Sloan makes 2-pt layup at rim,62,90
400,4,2:51.0,Personal foul by D. Rudež (drawn by T. Daniels),,62,90
401,4,2:51.0,,Indiana full timeout,62,90
402,4,2:38.0,B. Biyombo makes 2-pt layup at rim,,64,90
403,4,2:38.0,Shooting foul by S. Hill (drawn by B. Biyombo),,64,90
404,4,2:38.0,B. Biyombo misses free throw 1 of 1,,64,90
405,4,2:38.0,,Defensive rebound by C. Copeland,64,90
406,4,2:28.0,,Turnover by S. Hill (bad pass; steal by B. Roberts),64,90
407,4,2:22.0,B. Roberts makes 3-pt jump shot from 25 ft,,67,90
408,4,2:06.0,,Offensive foul by L. Allen (drawn by B. Biyombo),67,90
409,4,2:06.0,,Turnover by L. Allen (offensive foul),67,90
410,4,1:57.0,T. Daniels misses 2-pt jump shot from 17 ft,,67,90
411,4,1:56.0,,Defensive rebound by D. Rudež,67,90
412,4,1:42.0,,Turnover by D. Rudež (bad pass; steal by L. Stephenson),67,90
413,4,1:38.0,T. Daniels makes 2-pt layup at rim (assist by L. Stephenson),,69,90
414,4,1:20.0,,L. Allen misses 2-pt jump shot from 10 ft,69,90
415,4,1:19.0,Defensive rebound by N. Vonleh,,69,90
416,4,1:08.0,Shooting foul by S. Hill (drawn by B. Biyombo),,69,90
417,4,1:08.0,B. Biyombo makes free throw 1 of 2,,70,90
418,4,1:08.0,B. Biyombo makes free throw 2 of 2,,71,90
419,4,0:58.0,,Turnover by D. Rudež (step out of bounds),71,90
420,4,0:50.0,L. Stephenson makes 2-pt layup from 2 ft,,73,90
421,4,0:50.0,Shooting foul by L. Allen (drawn by L. Stephenson),,73,90
422,4,0:50.0,L. Stephenson makes free throw 1 of 1,,74,90
423,4,0:29.0,,D. Rudež makes 3-pt jump shot from 22 ft (assist by C. Copeland),74,93
424,4,0:22.0,Turnover by L. Stephenson (lost ball; steal by S. Hill),,74,93
