,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
389,4,5:18.0,,D. Lillard makes 2-pt layup from 2 ft,98,93
390,4,5:00.0,R. Hood misses 3-pt jump shot from 23 ft,,98,93
391,4,4:59.0,,Defensive rebound by C. McCollum,98,93
392,4,4:43.0,,D. Lillard misses 3-pt jump shot from 29 ft,98,93
393,4,4:41.0,Defensive rebound by J. Evans,,98,93
394,4,4:30.0,Shooting foul by R. Lopez (drawn by R. Hood),,98,93
395,4,4:30.0,R. Hood makes free throw 1 of 2,,99,93
396,4,4:30.0,T. Booker enters the game for J. Evans,,99,93
397,4,4:30.0,R. Hood makes free throw 2 of 2,,100,93
398,4,4:20.0,,C. McCollum misses 2-pt jump shot from 15 ft,100,93
399,4,4:19.0,,Offensive rebound by R. Lopez,100,93
400,4,4:19.0,,R. Lopez makes 2-pt tip-in at rim,100,95
401,4,3:59.0,Shooting foul by A. Crabbe (drawn by R. Hood),,100,95
402,4,3:59.0,R. Hood makes free throw 1 of 2,,101,95
403,4,3:59.0,R. Hood misses free throw 2 of 2,,101,95
404,4,3:58.0,,Defensive rebound by R. Lopez,101,95
405,4,3:45.0,,D. Lillard makes 2-pt layup from 1 ft,101,97
406,4,3:28.0,E. Millsap misses 3-pt jump shot from 25 ft,,101,97
407,4,3:27.0,Offensive rebound by Team,,101,97
408,4,3:27.0,,Loose ball foul by N. Batum (drawn by T. Booker),101,97
409,4,3:27.0,T. Booker misses free throw 1 of 2,,101,97
410,4,3:27.0,Offensive rebound by Team,,101,97
411,4,3:27.0,D. Exum enters the game for E. Millsap,,101,97
412,4,3:27.0,T. Booker misses free throw 2 of 2,,101,97
413,4,3:26.0,,Defensive rebound by D. Lillard,101,97
414,4,3:14.0,,R. Lopez misses 2-pt hook shot from 4 ft (block by R. Gobert),101,97
415,4,3:12.0,,Offensive rebound by D. Lillard,101,97
416,4,3:10.0,,D. Lillard makes 2-pt jump shot from 18 ft,101,99
417,4,2:43.0,B. Cotton misses 2-pt jump shot from 18 ft,,101,99
418,4,2:42.0,,Defensive rebound by C. McCollum,101,99
419,4,2:33.0,,R. Lopez makes 2-pt layup from 2 ft (assist by D. Lillard),101,101
420,4,2:33.0,Utah full timeout,,101,101
421,4,2:33.0,E. Millsap enters the game for D. Exum,,101,101
422,4,2:18.0,R. Hood makes 2-pt jump shot from 9 ft,,103,101
423,4,2:09.0,,C. McCollum misses 3-pt jump shot from 24 ft (block by T. Booker),103,101
424,4,2:07.0,Defensive rebound by R. Hood,,103,101
425,4,1:52.0,R. Hood misses 2-pt layup from 1 ft (block by R. Lopez),,103,101
426,4,1:50.0,,Defensive rebound by A. Crabbe,103,101
427,4,1:44.0,,A. Crabbe misses 3-pt jump shot from 24 ft,103,101
428,4,1:42.0,Defensive rebound by E. Millsap,,103,101
429,4,1:19.0,E. Millsap misses 2-pt jump shot from 18 ft,,103,101
430,4,1:18.0,Offensive rebound by T. Booker,,103,101
431,4,1:18.0,,Loose ball foul by C. McCollum (drawn by T. Booker),103,101
432,4,1:18.0,T. Booker makes free throw 1 of 2,,104,101
433,4,1:18.0,T. Booker makes free throw 2 of 2,,105,101
434,4,1:00.0,,Personal foul by T. Booker (drawn by D. Lillard),105,101
435,4,0:48.0,,N. Batum misses 3-pt jump shot from 25 ft,105,101
436,4,0:47.0,,Offensive rebound by C. McCollum,105,101
437,4,0:44.0,,C. McCollum misses 2-pt layup from 1 ft,105,101
438,4,0:43.0,Defensive rebound by E. Millsap,,105,101
439,4,0:41.0,Utah full timeout,,105,101
440,4,0:41.0,,S. Blake enters the game for R. Lopez,105,101
441,4,0:34.0,Personal take foul by N. Batum (drawn by T. Booker),,105,101
442,4,0:34.0,T. Booker makes free throw 1 of 2,,106,101
443,4,0:34.0,,R. Lopez enters the game for S. Blake,106,101
444,4,0:34.0,,J. Freeland enters the game for A. Crabbe,106,101
445,4,0:34.0,T. Booker misses free throw 2 of 2,,106,101
446,4,0:33.0,,Defensive rebound by N. Batum,106,101
447,4,0:33.0,,Portland full timeout,106,101
448,4,0:33.0,,A. Crabbe enters the game for R. Lopez,106,101
449,4,0:33.0,,M. Leonard enters the game for J. Freeland,106,101
450,4,0:32.0,Personal take foul by C. McCollum (drawn by B. Cotton),,106,101
451,4,0:32.0,B. Cotton makes free throw 1 of 2,,107,101
452,4,0:32.0,B. Cotton makes free throw 2 of 2,,108,101
453,4,0:18.0,,M. Leonard makes 2-pt dunk at rim (assist by N. Batum),108,103
454,4,0:18.0,Utah full timeout,,108,103
455,4,0:18.0,,S. Blake enters the game for M. Leonard,108,103
456,4,0:18.0,J. Ingles enters the game for E. Millsap,,108,103
457,4,0:17.0,Personal take foul by S. Blake (drawn by T. Booker),,108,103
458,4,0:17.0,T. Booker makes free throw 1 of 2,,109,103
459,4,0:17.0,E. Millsap enters the game for J. Ingles,,109,103
460,4,0:17.0,,M. Leonard enters the game for S. Blake,109,103
461,4,0:17.0,T. Booker misses free throw 2 of 2,,109,103
462,4,0:17.0,Offensive rebound by B. Cotton,,109,103
463,4,0:14.0,Personal take foul by C. McCollum (drawn by B. Cotton),,109,103
464,4,0:14.0,B. Cotton makes free throw 1 of 2,,110,103
465,4,0:14.0,B. Cotton makes free throw 2 of 2,,111,103
466,4,0:07.0,,D. Lillard misses 3-pt jump shot from 31 ft,111,103
467,4,0:06.0,,Offensive rebound by Team,111,103
468,4,0:00.0,,M. Leonard makes 2-pt layup from 2 ft (assist by D. Lillard),111,105
