,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CLEVELAND_ACTION,LA CLIPPERS_SCORE,CLEVELAND_SCORE
394,4,7:24.0,,Defensive rebound by T. Thompson,73,102
395,4,7:02.0,,Turnover by M. Dellavedova (lost ball; steal by A. Rivers),73,102
396,4,6:58.0,A. Rivers misses 2-pt layup from 1 ft (block by T. Thompson),,73,102
397,4,6:58.0,Offensive rebound by Team,,73,102
398,4,6:49.0,A. Rivers misses 2-pt jump shot from 3 ft,,73,102
399,4,6:46.0,Offensive rebound by A. Rivers,,73,102
400,4,6:44.0,A. Rivers misses 2-pt layup from 1 ft,,73,102
401,4,6:42.0,,Defensive rebound by T. Thompson,73,102
402,4,6:40.0,,Turnover by T. Thompson (offensive foul),73,102
403,4,6:40.0,,Offensive foul by T. Thompson (drawn by D. Jones),73,102
404,4,6:24.0,D. Jones misses 2-pt jump shot from 9 ft (block by S. Marion),,73,102
405,4,6:24.0,Offensive rebound by Team,,73,102
406,4,6:24.0,E. Udoh enters the game for S. Hawes,,73,102
407,4,6:16.0,D. Jones makes 2-pt layup at rim (assist by A. Rivers),,75,102
408,4,5:57.0,,M. Miller misses 3-pt jump shot from 22 ft,75,102
409,4,5:56.0,,Offensive rebound by S. Marion,75,102
410,4,5:54.0,,S. Marion misses 2-pt jump shot from 6 ft,75,102
411,4,5:51.0,Defensive rebound by G. Davis,,75,102
412,4,5:48.0,C. Wilcox misses 3-pt jump shot from 25 ft,,75,102
413,4,5:46.0,,Defensive rebound by S. Marion,75,102
414,4,5:40.0,,M. Miller misses 3-pt jump shot from 26 ft,75,102
415,4,5:39.0,,Offensive rebound by T. Thompson,75,102
416,4,5:34.0,,M. Miller misses 3-pt jump shot from 24 ft,75,102
417,4,5:32.0,,Offensive rebound by I. Shumpert,75,102
418,4,5:23.0,,Cleveland full timeout,75,102
419,4,5:23.0,,B. Haywood enters the game for I. Shumpert,75,102
420,4,5:23.0,,J. Jones enters the game for T. Thompson,75,102
421,4,5:11.0,,M. Dellavedova misses 2-pt jump shot from 11 ft,75,102
422,4,5:09.0,Defensive rebound by C. Wilcox,,75,102
423,4,4:58.0,G. Davis misses 2-pt jump shot from 9 ft,,75,102
424,4,4:57.0,,Defensive rebound by B. Haywood,75,102
425,4,4:41.0,,Turnover by M. Dellavedova (lost ball; steal by E. Udoh),75,102
426,4,4:35.0,A. Rivers makes 2-pt dunk at rim,,77,102
427,4,4:15.0,,Turnover by B. Haywood (lost ball; steal by E. Udoh),77,102
428,4,4:14.0,Personal foul by M. Dellavedova (drawn by E. Udoh),,77,102
429,4,4:14.0,E. Udoh makes free throw 1 of 2,,78,102
430,4,4:14.0,E. Udoh makes free throw 2 of 2,,79,102
431,4,4:03.0,,Turnover by J. Jones (step out of bounds),79,102
432,4,3:52.0,A. Rivers makes 3-pt jump shot from 26 ft,,82,102
433,4,3:28.0,,J. Jones misses 3-pt jump shot from 23 ft,82,102
434,4,3:27.0,Defensive rebound by A. Rivers,,82,102
435,4,3:21.0,G. Davis misses 3-pt jump shot from 26 ft,,82,102
436,4,3:19.0,,Defensive rebound by Team,82,102
437,4,3:03.0,,B. Haywood misses 2-pt jump shot from 8 ft,82,102
438,4,3:02.0,Defensive rebound by G. Davis,,82,102
439,4,2:52.0,A. Rivers misses 2-pt jump shot from 21 ft,,82,102
440,4,2:49.0,,Defensive rebound by S. Marion,82,102
441,4,2:47.0,,Personal foul by A. Rivers (drawn by M. Dellavedova),82,102
442,4,2:47.0,LA Clippers full timeout,,82,102
443,4,2:26.0,,J. Jones misses 3-pt jump shot from 23 ft,82,102
444,4,2:25.0,Defensive rebound by E. Udoh,,82,102
445,4,2:07.0,E. Udoh makes 2-pt jump shot from 5 ft (assist by A. Rivers),,84,102
446,4,1:51.0,,M. Miller misses 3-pt jump shot from 25 ft,84,102
447,4,1:50.0,Defensive rebound by Team,,84,102
448,4,1:36.0,C. Wilcox makes 3-pt jump shot from 23 ft (assist by A. Rivers),,87,102
449,4,1:15.0,,S. Marion misses 3-pt jump shot from 22 ft,87,102
450,4,1:14.0,Defensive rebound by A. Rivers,,87,102
451,4,1:09.0,Shooting foul by M. Dellavedova (drawn by A. Rivers),,87,102
452,4,1:09.0,A. Rivers makes free throw 1 of 2,,88,102
453,4,1:09.0,A. Rivers misses free throw 2 of 2,,88,102
454,4,1:08.0,Offensive rebound by A. Rivers,,88,102
455,4,1:06.0,A. Rivers makes 2-pt jump shot from 9 ft,,90,102
456,4,1:02.0,,Personal foul by A. Rivers (drawn by M. Miller),90,102
457,4,1:02.0,,M. Miller misses free throw 1 of 2,90,102
458,4,1:02.0,,Offensive rebound by Team,90,102
459,4,1:02.0,,M. Miller makes free throw 2 of 2,90,103
460,4,0:47.0,G. Davis misses 2-pt jump shot from 14 ft,,90,103
461,4,0:44.0,,Defensive rebound by S. Marion,90,103
462,4,0:30.0,,M. Miller misses 3-pt jump shot from 25 ft,90,103
463,4,0:29.0,Defensive rebound by E. Udoh,,90,103
464,4,0:25.0,D. Jones makes 2-pt layup at rim (assist by E. Udoh),,92,103
465,4,0:14.0,,Personal foul by D. Jones (drawn by M. Dellavedova),92,103
466,4,0:14.0,,M. Dellavedova makes free throw 1 of 2,92,104
467,4,0:14.0,,M. Dellavedova makes free throw 2 of 2,92,105
468,4,0:05.0,G. Davis misses 2-pt layup from 1 ft,,92,105
469,4,0:04.0,Offensive rebound by A. Rivers,,92,105
470,4,0:01.0,G. Davis makes 2-pt layup at rim (assist by A. Rivers),,94,105
