,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
384,4,4:18.0,,C. Copeland misses 2-pt layup from 1 ft (block by L. Sanders),82,73
385,4,4:17.0,Defensive rebound by O. Mayo,,82,73
386,4,4:13.0,Turnover by O. Mayo (lost ball),,82,73
387,4,3:57.0,,S. Hill misses 2-pt dunk at rim (block by L. Sanders),82,73
388,4,3:57.0,,Offensive rebound by Team,82,73
389,4,3:57.0,J. Dudley enters the game for O. Mayo,,82,73
390,4,3:50.0,,C. Copeland misses 3-pt jump shot from 22 ft,82,73
391,4,3:49.0,Defensive rebound by L. Sanders,,82,73
392,4,3:29.0,J. Bayless makes 2-pt jump shot from 19 ft,,84,73
393,4,3:09.0,,Turnover by S. Hill (bad pass; steal by J. Parker),84,73
394,4,2:49.0,J. Bayless misses 2-pt jump shot from 18 ft,,84,73
395,4,2:48.0,,Defensive rebound by R. Hibbert,84,73
396,4,2:36.0,,R. Hibbert makes 2-pt hook shot from 9 ft,84,75
397,4,2:34.0,Milwaukee full timeout,,84,75
398,4,2:34.0,B. Knight enters the game for J. Bayless,,84,75
399,4,2:11.0,E. İlyasova misses 3-pt jump shot from 23 ft,,84,75
400,4,2:10.0,,Defensive rebound by S. Hill,84,75
401,4,1:57.0,,Shooting block foul by L. Sanders (drawn by R. Stuckey),84,75
402,4,1:57.0,,R. Stuckey makes free throw 1 of 2,84,76
403,4,1:57.0,,R. Stuckey makes free throw 2 of 2,84,77
404,4,1:40.0,J. Dudley misses 3-pt jump shot from 26 ft,,84,77
405,4,1:39.0,,Defensive rebound by L. Allen,84,77
406,4,1:32.0,,Personal block foul by E. İlyasova (drawn by R. Stuckey),84,77
407,4,1:32.0,,R. Stuckey misses free throw 1 of 2,84,77
408,4,1:32.0,,Offensive rebound by Team,84,77
409,4,1:32.0,,R. Stuckey makes free throw 2 of 2,84,78
410,4,1:19.0,E. İlyasova misses 2-pt jump shot from 21 ft,,84,78
411,4,1:17.0,Offensive rebound by J. Parker,,84,78
412,4,0:57.0,L. Sanders misses 2-pt jump shot from 7 ft,,84,78
413,4,0:56.0,,Defensive rebound by L. Allen,84,78
414,4,0:43.0,,C. Copeland makes 3-pt jump shot from 25 ft (assist by L. Allen),84,81
415,4,0:23.0,B. Knight makes 2-pt jump shot from 20 ft,,86,81
416,4,0:22.0,,Indiana full timeout,86,81
417,4,0:22.0,J. Bayless enters the game for E. İlyasova,,86,81
418,4,0:16.0,,R. Stuckey misses 2-pt jump shot from 5 ft,86,81
419,4,0:15.0,,Offensive rebound by Team,86,81
420,4,0:15.0,,D. Rudež enters the game for L. Allen,86,81
421,4,0:08.0,,R. Stuckey misses 3-pt jump shot from 27 ft,86,81
422,4,0:06.0,Defensive rebound by B. Knight,,86,81
423,4,0:04.0,Personal take foul by S. Hill (drawn by B. Knight),,86,81
424,4,0:04.0,,D. Sloan enters the game for R. Hibbert,86,81
425,4,0:02.0,Away from play foul by C. Copeland (drawn by B. Knight),,86,81
426,4,0:02.0,B. Knight makes free throw 1 of 1,,87,81
