,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
384,4,11:05.0,,Defensive rebound by A. Bennett,109,85
385,4,11:00.0,,Shooting foul by N. Collison (drawn by Z. LaVine),109,85
386,4,11:00.0,,Z. LaVine makes free throw 1 of 2,109,86
387,4,11:00.0,,A. Onuaku enters the game for J. Hamilton,109,86
388,4,11:00.0,,Z. LaVine makes free throw 2 of 2,109,87
389,4,10:48.0,E. Freedom makes 2-pt jump shot from 14 ft (assist by D. Augustin),,111,87
390,4,10:36.0,,Turnover by A. Bennett (bad pass),111,87
391,4,10:25.0,Personal foul by R. Hummel (drawn by E. Freedom),,111,87
392,4,10:14.0,E. Freedom makes 2-pt layup from 1 ft,,113,87
393,4,10:14.0,Shooting foul by L. Brown (drawn by E. Freedom),,113,87
394,4,10:14.0,E. Freedom makes free throw 1 of 1,,114,87
395,4,10:04.0,,A. Bennett makes 2-pt layup at rim (assist by Z. LaVine),114,89
396,4,9:46.0,E. Freedom misses 2-pt jump shot from 13 ft,,114,89
397,4,9:45.0,,Defensive rebound by Z. LaVine,114,89
398,4,9:37.0,,L. Brown makes 3-pt jump shot from 24 ft (assist by Z. LaVine),114,92
399,4,9:05.0,Turnover by D. Augustin (lost ball; steal by L. Brown),,114,92
400,4,9:02.0,,Personal foul by E. Freedom (drawn by L. Brown),114,92
401,4,9:02.0,M. McGary enters the game for E. Freedom,,114,92
402,4,9:02.0,,K. Martin enters the game for Z. LaVine,114,92
403,4,8:49.0,,L. Brown makes 2-pt jump shot from 11 ft,114,94
404,4,8:35.0,D. Waiters makes 3-pt jump shot from 25 ft,,117,94
405,4,8:18.0,,A. Bennett misses 2-pt layup from 1 ft,117,94
406,4,8:17.0,Defensive rebound by D. Waiters,,117,94
407,4,7:58.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by N. Collison),,120,94
408,4,7:47.0,,L. Brown misses 2-pt layup from 2 ft (block by M. McGary),120,94
409,4,7:46.0,,Offensive rebound by A. Onuaku,120,94
410,4,7:45.0,,Shooting foul by N. Collison (drawn by A. Onuaku),120,94
411,4,7:45.0,,Minnesota full timeout,120,94
412,4,7:45.0,J. Lamb enters the game for D. Waiters,,120,94
413,4,7:45.0,,A. Onuaku misses free throw 1 of 2,120,94
414,4,7:45.0,,Offensive rebound by Team,120,94
415,4,7:45.0,,A. Onuaku makes free throw 2 of 2,120,95
416,4,7:32.0,A. Morrow makes 3-pt jump shot from 22 ft (assist by D. Augustin),,123,95
417,4,7:12.0,,K. Martin makes 3-pt jump shot from 23 ft (assist by A. Onuaku),123,98
418,4,7:01.0,Turnover by D. Augustin (bad pass; steal by A. Bennett),,123,98
419,4,6:57.0,,A. Onuaku makes 2-pt dunk at rim (assist by A. Bennett),123,100
420,4,6:44.0,Turnover by N. Collison (bad pass; steal by L. Brown),,123,100
421,4,6:40.0,,L. Brown makes 2-pt dunk at rim,123,102
422,4,6:14.0,N. Collison makes 2-pt jump shot from 17 ft (assist by D. Augustin),,125,102
423,4,6:04.0,,Offensive foul by A. Bennett (drawn by A. Morrow),125,102
424,4,6:04.0,,Turnover by A. Bennett (offensive foul),125,102
425,4,6:04.0,,Z. LaVine enters the game for L. Brown,125,102
426,4,6:04.0,,A. Wiggins enters the game for K. Martin,125,102
427,4,6:04.0,,Minnesota full timeout,125,102
428,4,5:50.0,M. McGary misses 2-pt layup from 1 ft,,125,102
429,4,5:49.0,,Defensive rebound by A. Wiggins,125,102
430,4,5:33.0,,A. Onuaku misses 2-pt layup from 1 ft (block by M. McGary),125,102
431,4,5:32.0,,Offensive rebound by A. Bennett,125,102
432,4,5:32.0,,A. Bennett misses 2-pt tip-in from 1 ft (block by M. McGary),125,102
433,4,5:28.0,Defensive rebound by J. Lamb,,125,102
434,4,5:22.0,J. Lamb makes 2-pt layup from 1 ft,,127,102
435,4,5:12.0,,Personal foul by N. Collison (drawn by A. Wiggins),127,102
436,4,5:06.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by Z. LaVine),127,104
437,4,4:41.0,M. McGary misses 2-pt jump shot from 6 ft,,127,104
438,4,4:40.0,,Defensive rebound by A. Bennett,127,104
439,4,4:31.0,,A. Bennett makes 3-pt jump shot from 25 ft (assist by Z. LaVine),127,107
440,4,4:11.0,A. Morrow makes 2-pt jump shot from 10 ft,,129,107
441,4,3:56.0,,A. Wiggins misses 2-pt layup from 3 ft,129,107
442,4,3:55.0,Defensive rebound by N. Collison,,129,107
443,4,3:47.0,J. Lamb misses 2-pt jump shot from 12 ft,,129,107
444,4,3:46.0,,Defensive rebound by R. Hummel,129,107
445,4,3:30.0,,Shooting foul by N. Collison (drawn by A. Onuaku),129,107
446,4,3:30.0,,A. Onuaku misses free throw 1 of 2,129,107
447,4,3:30.0,,Offensive rebound by Team,129,107
448,4,3:30.0,,A. Onuaku misses free throw 2 of 2,129,107
449,4,3:30.0,Defensive rebound by M. McGary,,129,107
450,4,3:12.0,J. Lamb makes 2-pt layup at rim (assist by M. McGary),,131,107
451,4,2:57.0,,R. Hummel misses 2-pt jump shot from 21 ft,131,107
452,4,2:56.0,Defensive rebound by J. Lamb,,131,107
453,4,2:44.0,M. McGary misses 3-pt jump shot from 24 ft,,131,107
454,4,2:42.0,Offensive rebound by J. Lamb,,131,107
455,4,2:38.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by J. Lamb),,134,107
456,4,2:15.0,,A. Wiggins misses 2-pt jump shot from 17 ft,134,107
457,4,2:14.0,,Offensive rebound by A. Bennett,134,107
458,4,2:13.0,,A. Bennett misses 2-pt jump shot from 3 ft (block by M. McGary),134,107
459,4,2:12.0,,Offensive rebound by Team,134,107
460,4,2:12.0,Oklahoma City full timeout,,134,107
461,4,2:12.0,,L. Brown enters the game for A. Wiggins,134,107
462,4,2:00.0,,A. Onuaku makes 2-pt layup at rim (assist by Z. LaVine),134,109
463,4,1:48.0,M. McGary makes 2-pt layup at rim,,136,109
464,4,1:48.0,Shooting foul by A. Onuaku (drawn by M. McGary),,136,109
465,4,1:48.0,M. McGary misses free throw 1 of 1,,136,109
466,4,1:48.0,,Defensive rebound by A. Onuaku,136,109
467,4,1:38.0,,A. Onuaku makes 2-pt dunk at rim (assist by Z. LaVine),136,111
468,4,1:17.0,M. McGary makes 2-pt layup from 1 ft (assist by D. Augustin),,138,111
469,4,1:04.0,,Z. LaVine misses 3-pt jump shot from 26 ft,138,111
470,4,1:03.0,Defensive rebound by M. McGary,,138,111
471,4,0:56.0,J. Lamb misses 3-pt jump shot from 26 ft,,138,111
472,4,0:55.0,,Defensive rebound by L. Brown,138,111
473,4,0:47.0,,A. Bennett misses 3-pt jump shot from 24 ft,138,111
474,4,0:46.0,Defensive rebound by M. McGary,,138,111
475,4,0:24.0,A. Morrow misses 2-pt jump shot from 10 ft,,138,111
476,4,0:23.0,,Defensive rebound by R. Hummel,138,111
477,4,0:16.0,,Shooting foul by J. Lamb (drawn by Z. LaVine),138,111
478,4,0:16.0,,Z. LaVine makes free throw 1 of 2,138,112
479,4,0:16.0,,Z. LaVine makes free throw 2 of 2,138,113
