,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,WASHINGTON_ACTION,MEMPHIS_SCORE,WASHINGTON_SCORE
395,4,6:43.0,Offensive rebound by Team,,75,93
396,4,6:43.0,J. Stokes enters the game for J. Leuer,,75,93
397,4,6:43.0,N. Calathes makes free throw 2 of 2,,76,93
398,4,6:28.0,,R. Sessions misses 2-pt layup from 2 ft,76,93
399,4,6:27.0,Defensive rebound by J. Stokes,,76,93
400,4,6:22.0,J. Adams makes 2-pt layup at rim (assist by R. Smith),,78,93
401,4,6:02.0,,M. Gortat makes 2-pt layup from 1 ft (assist by R. Sessions),78,95
402,4,6:02.0,,Shooting foul by J. Adams (drawn by M. Gortat),78,95
403,4,6:02.0,,M. Gortat makes free throw 1 of 1,78,96
404,4,5:45.0,J. Green misses 3-pt jump shot from 27 ft,,78,96
405,4,5:44.0,Offensive rebound by R. Smith,,78,96
406,4,5:39.0,N. Calathes misses 3-pt jump shot from 26 ft,,78,96
407,4,5:38.0,,Defensive rebound by D. Gooden,78,96
408,4,5:31.0,,R. Sessions misses 2-pt layup at rim,78,96
409,4,5:29.0,Defensive rebound by N. Calathes,,78,96
410,4,5:28.0,Turnover by N. Calathes (lost ball),,78,96
411,4,5:28.0,,Washington full timeout,78,96
412,4,5:12.0,,M. Gortat makes 2-pt jump shot from 10 ft (assist by D. Gooden),78,98
413,4,4:58.0,J. Adams misses 3-pt jump shot from 25 ft,,78,98
414,4,4:57.0,,Defensive rebound by O. Porter,78,98
415,4,4:46.0,,M. Webster misses 2-pt jump shot from 6 ft,78,98
416,4,4:45.0,,Offensive rebound by O. Porter,78,98
417,4,4:35.0,,Turnover by M. Webster (lost ball; steal by J. Adams),78,98
418,4,4:25.0,R. Smith misses 2-pt layup from 1 ft (block by M. Gortat),,78,98
419,4,4:25.0,Offensive rebound by Team,,78,98
420,4,4:25.0,,R. Butler enters the game for M. Gortat,78,98
421,4,4:19.0,J. Stokes misses 2-pt jump shot from 14 ft,,78,98
422,4,4:19.0,,Defensive rebound by M. Webster,78,98
423,4,4:18.0,,Personal foul by R. Smith (drawn by M. Webster),78,98
424,4,4:18.0,,M. Webster misses free throw 1 of 2,78,98
425,4,4:18.0,,Offensive rebound by Team,78,98
426,4,4:18.0,,M. Webster makes free throw 2 of 2,78,99
427,4,4:06.0,J. Stokes makes 2-pt layup from 2 ft,,80,99
428,4,3:54.0,,Turnover by R. Sessions (lost ball; steal by J. Adams),80,99
429,4,3:53.0,Personal take foul by D. Gooden (drawn by J. Adams),,80,99
430,4,3:53.0,,T. Murry enters the game for O. Porter,80,99
431,4,3:39.0,Turnover by R. Smith (bad pass; steal by D. Gooden),,80,99
432,4,3:31.0,,M. Webster misses 3-pt jump shot from 22 ft,80,99
433,4,3:29.0,Defensive rebound by N. Calathes,,80,99
434,4,3:16.0,Turnover by R. Smith (offensive foul),,80,99
435,4,3:16.0,Offensive foul by R. Smith (drawn by D. Gooden),,80,99
436,4,2:52.0,,Shooting foul by J. Stokes (drawn by D. Gooden),80,99
437,4,2:52.0,Memphis full timeout,,80,99
438,4,2:52.0,,D. Gooden makes free throw 1 of 2,80,100
439,4,2:52.0,,D. Gooden misses free throw 2 of 2,80,100
440,4,2:51.0,Defensive rebound by J. Stokes,,80,100
441,4,2:32.0,J. Adams misses 3-pt jump shot from 23 ft,,80,100
442,4,2:31.0,Offensive rebound by J. Stokes,,80,100
443,4,2:29.0,J. Stokes makes 2-pt layup from 1 ft,,82,100
444,4,2:10.0,,T. Murry makes 2-pt layup from 1 ft,82,102
445,4,1:54.0,Turnover by R. Smith (bad pass; steal by T. Murry),,82,102
446,4,1:51.0,,Shooting foul by N. Calathes (drawn by T. Murry),82,102
447,4,1:51.0,,T. Murry makes free throw 1 of 2,82,103
448,4,1:51.0,,D. Blair enters the game for D. Gooden,82,103
449,4,1:51.0,,T. Murry makes free throw 2 of 2,82,104
450,4,1:32.0,J. Green makes 2-pt dunk at rim (assist by J. Stokes),,84,104
451,4,1:18.0,,Turnover by T. Murry (bad pass),84,104
452,4,1:00.0,J. Green misses 2-pt jump shot from 19 ft,,84,104
453,4,1:00.0,Offensive rebound by J. Stokes,,84,104
454,4,0:59.0,Personal foul by T. Murry (drawn by J. Stokes),,84,104
455,4,0:59.0,J. Stokes misses free throw 1 of 2,,84,104
456,4,0:59.0,Offensive rebound by Team,,84,104
457,4,0:59.0,J. Stokes misses free throw 2 of 2,,84,104
458,4,0:58.0,,Defensive rebound by D. Blair,84,104
459,4,0:46.0,,R. Butler makes 3-pt jump shot from 26 ft (assist by R. Sessions),84,107
460,4,0:34.0,Personal foul by M. Webster (drawn by J. Green),,84,107
461,4,0:34.0,J. Green makes free throw 1 of 2,,85,107
462,4,0:34.0,J. Green misses free throw 2 of 2,,85,107
463,4,0:32.0,,Defensive rebound by R. Sessions,85,107
464,4,0:21.0,,Turnover by T. Murry (lost ball; steal by R. Smith),85,107
465,4,0:20.0,Personal block foul by T. Murry (drawn by R. Smith),,85,107
466,4,0:20.0,R. Smith makes free throw 1 of 2,,86,107
467,4,0:20.0,R. Smith makes free throw 2 of 2,,87,107
