,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
394,4,7:15.0,N. Noel misses 2-pt jump shot from 16 ft,,72,79
395,4,7:14.0,,Defensive rebound by C. Watson,72,79
396,4,7:06.0,,Personal foul by I. Canaan (drawn by C. Watson),72,79
397,4,7:06.0,,C. Watson makes free throw 1 of 2,72,80
398,4,7:06.0,,C. Miles enters the game for R. Stuckey,72,80
399,4,7:06.0,,C. Watson makes free throw 2 of 2,72,81
400,4,6:49.0,J. Richardson makes 2-pt jump shot from 4 ft,,74,81
401,4,6:31.0,,R. Hibbert misses 2-pt jump shot from 7 ft,74,81
402,4,6:29.0,,Offensive rebound by L. Scola,74,81
403,4,6:18.0,,C. Miles misses 2-pt jump shot from 19 ft,74,81
404,4,6:17.0,,Offensive rebound by R. Hibbert,74,81
405,4,6:17.0,Loose ball foul by N. Noel (drawn by R. Hibbert),,74,81
406,4,6:17.0,,R. Hibbert makes free throw 1 of 2,74,82
407,4,6:17.0,,R. Hibbert makes free throw 2 of 2,74,83
408,4,6:17.0,Philadelphia full timeout,,74,83
409,4,6:17.0,,R. Stuckey enters the game for C. Watson,74,83
410,4,6:09.0,H. Thompson misses 3-pt jump shot from 27 ft,,74,83
411,4,6:08.0,,Defensive rebound by G. Hill,74,83
412,4,5:53.0,,L. Scola misses 2-pt jump shot from 11 ft,74,83
413,4,5:52.0,Defensive rebound by I. Canaan,,74,83
414,4,5:43.0,I. Canaan misses 3-pt jump shot from 22 ft,,74,83
415,4,5:42.0,Offensive rebound by N. Noel,,74,83
416,4,5:38.0,J. Richardson misses 3-pt jump shot from 26 ft,,74,83
417,4,5:37.0,,Defensive rebound by R. Hibbert,74,83
418,4,5:13.0,,G. Hill misses 3-pt jump shot from 27 ft,74,83
419,4,5:11.0,Defensive rebound by L. Mbah a Moute,,74,83
420,4,5:01.0,I. Smith enters the game for I. Canaan,,74,83
421,4,5:01.0,J. Grant enters the game for J. Richardson,,74,83
422,4,4:52.0,Turnover by I. Smith (bad pass; steal by R. Hibbert),,74,83
423,4,4:42.0,,R. Hibbert makes 2-pt jump shot from 20 ft (assist by G. Hill),74,85
424,4,4:26.0,L. Mbah a Moute misses 3-pt jump shot from 28 ft,,74,85
425,4,4:25.0,,Defensive rebound by R. Hibbert,74,85
426,4,4:06.0,,G. Hill misses 3-pt jump shot from 27 ft,74,85
427,4,4:04.0,,Offensive rebound by L. Scola,74,85
428,4,3:52.0,,L. Scola makes 2-pt jump shot from 20 ft (assist by G. Hill),74,87
429,4,3:37.0,Turnover by L. Mbah a Moute (bad pass; steal by L. Scola),,74,87
430,4,3:27.0,,R. Stuckey misses 2-pt layup from 1 ft,74,87
431,4,3:26.0,Defensive rebound by L. Mbah a Moute,,74,87
432,4,3:19.0,H. Thompson misses 3-pt jump shot from 26 ft,,74,87
433,4,3:18.0,,Defensive rebound by G. Hill,74,87
434,4,3:13.0,,Indiana full timeout,74,87
435,4,3:13.0,,D. West enters the game for L. Scola,74,87
436,4,3:13.0,T. Robinson enters the game for L. Mbah a Moute,,74,87
437,4,3:01.0,,Turnover by R. Hibbert (lost ball; steal by H. Thompson),74,87
438,4,2:54.0,I. Smith misses 2-pt jump shot from 7 ft,,74,87
439,4,2:52.0,,Defensive rebound by R. Stuckey,74,87
440,4,2:36.0,,C. Miles misses 3-pt jump shot from 24 ft,74,87
441,4,2:34.0,Defensive rebound by J. Grant,,74,87
442,4,2:23.0,Turnover by N. Noel (lost ball; steal by G. Hill),,74,87
443,4,2:08.0,,G. Hill misses 2-pt jump shot from 16 ft,74,87
444,4,2:07.0,Defensive rebound by T. Robinson,,74,87
445,4,1:57.0,J. Grant misses 3-pt jump shot from 26 ft,,74,87
446,4,1:55.0,Offensive rebound by N. Noel,,74,87
447,4,1:46.0,T. Robinson misses 2-pt layup at rim (block by R. Hibbert),,74,87
448,4,1:44.0,,Defensive rebound by D. West,74,87
449,4,1:28.0,,G. Hill makes 2-pt hook shot from 7 ft,74,89
450,4,1:22.0,I. Smith misses 2-pt jump shot from 3 ft,,74,89
451,4,1:21.0,,Defensive rebound by R. Hibbert,74,89
452,4,1:05.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by D. West),74,92
453,4,0:41.0,Turnover by Team (shot clock),,74,92
454,4,0:24.0,,G. Hill makes 2-pt jump shot from 5 ft,74,94
455,4,0:18.0,I. Smith misses 2-pt layup from 2 ft,,74,94
456,4,0:17.0,Offensive rebound by N. Noel,,74,94
457,4,0:17.0,N. Noel misses 2-pt tip-in at rim,,74,94
458,4,0:16.0,,Defensive rebound by G. Hill,74,94
