,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MILWAUKEE_ACTION,SACRAMENTO_SCORE,MILWAUKEE_SCORE
382,4,6:21.0,,O. Mayo makes free throw 2 of 3,80,96
383,4,6:21.0,,O. Mayo makes free throw 3 of 3,80,97
384,4,6:04.0,B. McLemore misses 3-pt jump shot from 22 ft,,80,97
385,4,5:57.0,,Defensive rebound by J. Gutiérrez,80,97
386,4,5:57.0,,Milwaukee full timeout,80,97
387,4,5:57.0,D. Williams enters the game for J. Thompson,,80,97
388,4,5:48.0,,K. Middleton misses 2-pt jump shot from 17 ft,80,97
389,4,5:46.0,Defensive rebound by D. Cousins,,80,97
390,4,5:28.0,D. Cousins misses 2-pt layup from 1 ft,,80,97
391,4,5:27.0,,Defensive rebound by J. Henson,80,97
392,4,5:13.0,,Turnover by J. Henson (lost ball; steal by D. Williams),80,97
393,4,5:12.0,Personal foul by J. Gutiérrez (drawn by D. Williams),,80,97
394,4,5:12.0,D. Williams makes free throw 1 of 2,,81,97
395,4,5:12.0,D. Williams makes free throw 2 of 2,,82,97
396,4,4:52.0,,J. Henson misses 2-pt hook shot from 3 ft,82,97
397,4,4:50.0,,Offensive rebound by K. Middleton,82,97
398,4,4:50.0,,K. Middleton misses 2-pt tip-in from 1 ft,82,97
399,4,4:49.0,Defensive rebound by R. Gay,,82,97
400,4,4:40.0,D. Cousins makes 2-pt layup at rim (assist by R. Gay),,84,97
401,4,4:27.0,,J. Gutiérrez makes 2-pt jump shot from 14 ft,84,99
402,4,4:27.0,,Shooting foul by R. Sessions (drawn by J. Gutiérrez),84,99
403,4,4:27.0,,J. Gutiérrez makes free throw 1 of 1,84,100
404,4,4:04.0,R. Sessions misses 2-pt jump shot from 4 ft (block by J. Henson),,84,100
405,4,4:02.0,,Defensive rebound by K. Middleton,84,100
406,4,3:42.0,,Personal foul by D. Williams (drawn by J. Dudley),84,100
407,4,3:42.0,,B. Knight enters the game for J. Gutiérrez,84,100
408,4,3:34.0,,Turnover by J. Dudley (bad pass; steal by B. McLemore),84,100
409,4,3:32.0,Shooting foul by K. Middleton (drawn by B. McLemore),,84,100
410,4,3:32.0,B. McLemore makes free throw 1 of 2,,85,100
411,4,3:32.0,B. McLemore makes free throw 2 of 2,,86,100
412,4,3:12.0,,B. Knight misses 2-pt jump shot from 19 ft,86,100
413,4,3:11.0,Defensive rebound by D. Cousins,,86,100
414,4,3:07.0,D. Williams makes 2-pt layup at rim (assist by D. Cousins),,88,100
415,4,2:55.0,,Offensive foul by J. Henson (drawn by B. McLemore),88,100
416,4,2:55.0,,Turnover by J. Henson (offensive foul),88,100
417,4,2:55.0,Sacramento full timeout,,88,100
418,4,2:55.0,,Z. Pachulia enters the game for J. Henson,88,100
419,4,2:55.0,,G. Antetokounmpo enters the game for K. Middleton,88,100
420,4,2:55.0,,Violation by Team (delay of game),88,100
421,4,2:42.0,Turnover by R. Gay (bad pass; steal by Z. Pachulia),,88,100
422,4,2:19.0,,Z. Pachulia misses 2-pt jump shot from 14 ft,88,100
423,4,2:17.0,Defensive rebound by B. McLemore,,88,100
424,4,2:06.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Sessions),,91,100
425,4,1:52.0,,O. Mayo makes 2-pt jump shot from 16 ft (assist by B. Knight),91,102
426,4,1:40.0,Shooting foul by B. Knight (drawn by R. Sessions),,91,102
427,4,1:40.0,R. Sessions makes free throw 1 of 2,,92,102
428,4,1:40.0,R. Sessions makes free throw 2 of 2,,93,102
429,4,1:26.0,,Personal foul by R. Gay (drawn by G. Antetokounmpo),93,102
430,4,1:26.0,,G. Antetokounmpo makes free throw 1 of 2,93,103
431,4,1:26.0,,G. Antetokounmpo misses free throw 2 of 2,93,103
432,4,1:25.0,Defensive rebound by R. Gay,,93,103
433,4,1:11.0,R. Gay makes 2-pt layup at rim,,95,103
434,4,0:51.0,,B. Knight makes 3-pt jump shot from 26 ft,95,106
435,4,0:42.0,Shooting foul by B. Knight (drawn by R. Gay),,95,106
436,4,0:42.0,R. Gay makes free throw 1 of 2,,96,106
437,4,0:42.0,R. Gay misses free throw 2 of 2,,96,106
438,4,0:42.0,Offensive rebound by D. Cousins,,96,106
439,4,0:42.0,Shooting foul by Z. Pachulia (drawn by D. Cousins),,96,106
440,4,0:42.0,D. Cousins makes free throw 1 of 2,,97,106
441,4,0:42.0,D. Cousins makes free throw 2 of 2,,98,106
442,4,0:34.0,,Personal take foul by D. Williams (drawn by O. Mayo),98,106
443,4,0:34.0,,O. Mayo makes free throw 1 of 2,98,107
444,4,0:34.0,,O. Mayo makes free throw 2 of 2,98,108
445,4,0:34.0,Sacramento full timeout,,98,108
446,4,0:29.0,D. Cousins makes 2-pt jump shot from 8 ft (assist by D. Williams),,100,108
447,4,0:20.0,,Personal take foul by D. Williams (drawn by G. Antetokounmpo),100,108
448,4,0:20.0,,G. Antetokounmpo makes free throw 1 of 2,100,109
449,4,0:20.0,,G. Antetokounmpo misses free throw 2 of 2,100,109
450,4,0:20.0,Defensive rebound by D. Cousins,,100,109
451,4,0:20.0,Sacramento full timeout,,100,109
452,4,0:17.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by D. Williams),,103,109
453,4,0:16.0,,Personal take foul by R. Sessions (drawn by G. Antetokounmpo),103,109
454,4,0:16.0,,G. Antetokounmpo makes free throw 1 of 2,103,110
455,4,0:16.0,,G. Antetokounmpo makes free throw 2 of 2,103,111
456,4,0:08.0,R. Gay misses 3-pt jump shot from 27 ft,,103,111
457,4,0:03.0,,Defensive rebound by B. Knight,103,111
