,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
376,4,5:29.0,B. Knight enters the game for K. Marshall,,79,72
377,4,5:14.0,,G. Henderson makes 2-pt jump shot from 17 ft,79,74
378,4,4:55.0,O. Mayo misses 3-pt jump shot from 24 ft,,79,74
379,4,4:54.0,,Defensive rebound by Team,79,74
380,4,4:47.0,,Offensive foul by M. Williams (drawn by J. Bayless),79,74
381,4,4:47.0,,Turnover by M. Williams (offensive foul),79,74
382,4,4:47.0,J. Dudley enters the game for Z. Pachulia,,79,74
383,4,4:33.0,J. Bayless misses 3-pt jump shot from 23 ft,,79,74
384,4,4:32.0,,Defensive rebound by G. Henderson,79,74
385,4,4:26.0,,Turnover by K. Walker (lost ball; steal by J. Dudley),79,74
386,4,4:17.0,J. Dudley misses 3-pt jump shot from 25 ft,,79,74
387,4,4:16.0,,Defensive rebound by M. Williams,79,74
388,4,4:01.0,,G. Henderson makes 2-pt jump shot from 15 ft (assist by M. Williams),79,76
389,4,3:39.0,B. Knight misses 3-pt jump shot from 26 ft,,79,76
390,4,3:38.0,,Defensive rebound by M. Williams,79,76
391,4,3:31.0,,Shooting foul by J. Bayless (drawn by K. Walker),79,76
392,4,3:31.0,,K. Walker makes free throw 1 of 2,79,77
393,4,3:31.0,K. Middleton enters the game for J. Bayless,,79,77
394,4,3:31.0,,K. Walker makes free throw 2 of 2,79,78
395,4,3:31.0,Milwaukee full timeout,,79,78
396,4,3:22.0,B. Knight makes 2-pt layup from 1 ft,,81,78
397,4,3:05.0,,M. Williams makes 3-pt jump shot from 22 ft (assist by K. Walker),81,81
398,4,2:53.0,B. Knight misses 2-pt layup from 2 ft (block by K. Walker),,81,81
399,4,2:51.0,,Defensive rebound by M. Williams,81,81
400,4,2:46.0,,B. Roberts misses 3-pt jump shot from 25 ft,81,81
401,4,2:43.0,,Offensive rebound by M. Williams,81,81
402,4,2:38.0,,G. Henderson misses 2-pt jump shot from 16 ft,81,81
403,4,2:37.0,Defensive rebound by K. Middleton,,81,81
404,4,2:32.0,,Offensive charge foul by G. Antetokounmpo (drawn by G. Henderson),81,81
405,4,2:32.0,Turnover by G. Antetokounmpo (offensive foul),,81,81
406,4,2:14.0,,K. Walker misses 3-pt jump shot from 27 ft,81,81
407,4,2:12.0,Defensive rebound by J. Dudley,,81,81
408,4,1:53.0,B. Knight misses 3-pt jump shot from 26 ft,,81,81
409,4,1:51.0,,Defensive rebound by C. Zeller,81,81
410,4,1:27.0,,Turnover by Team (shot clock),81,81
411,4,1:13.0,O. Mayo misses 2-pt layup from 2 ft,,81,81
412,4,1:12.0,,Defensive rebound by K. Walker,81,81
413,4,0:55.0,,K. Walker makes 2-pt layup from 2 ft,81,83
414,4,0:44.0,Turnover by B. Knight (bad pass; steal by K. Walker),,81,83
415,4,0:42.0,,Personal take foul by B. Knight (drawn by C. Zeller),81,83
416,4,0:42.0,J. Henson enters the game for G. Antetokounmpo,,81,83
417,4,0:27.0,,K. Walker misses 2-pt jump shot from 16 ft (block by K. Middleton),81,83
418,4,0:26.0,Defensive rebound by O. Mayo,,81,83
419,4,0:16.0,B. Knight misses 2-pt jump shot at rim (block by C. Zeller),,81,83
420,4,0:16.0,Offensive rebound by B. Knight,,81,83
421,4,0:16.0,B. Knight makes 2-pt layup at rim,,83,83
422,4,0:16.0,,Charlotte full timeout,83,83
423,4,0:03.0,,Turnover by K. Walker (bad pass),83,83
424,4,0:03.0,Milwaukee full timeout,,83,83
425,4,0:03.0,,M. Kidd-Gilchrist enters the game for B. Roberts,83,83
426,4,0:03.0,Z. Pachulia enters the game for J. Henson,,83,83
427,4,0:00.0,J. Dudley misses 2-pt jump shot from 17 ft,,83,83
428,4,0:00.0,Offensive rebound by Team,,83,83
429,1OT,4:40.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,85,83
430,1OT,4:30.0,,G. Henderson makes 2-pt jump shot from 8 ft,85,85
431,1OT,4:11.0,O. Mayo misses 3-pt jump shot from 23 ft,,85,85
432,1OT,4:10.0,,Defensive rebound by G. Henderson,85,85
433,1OT,3:58.0,,B. Roberts misses 2-pt layup from 2 ft,85,85
434,1OT,3:57.0,Defensive rebound by J. Henson,,85,85
435,1OT,3:51.0,J. Henson makes 2-pt layup from 2 ft,,87,85
436,1OT,3:51.0,Shooting foul by B. Roberts (drawn by J. Henson),,87,85
437,1OT,3:51.0,J. Henson makes free throw 1 of 1,,88,85
438,1OT,3:35.0,,K. Walker misses 2-pt jump shot from 14 ft,88,85
439,1OT,3:34.0,Defensive rebound by O. Mayo,,88,85
440,1OT,3:22.0,B. Knight makes 2-pt layup from 1 ft,,90,85
441,1OT,3:22.0,,Charlotte full timeout,90,85
442,1OT,2:59.0,,G. Henderson misses 2-pt layup from 1 ft,90,85
443,1OT,2:57.0,Defensive rebound by J. Dudley,,90,85
444,1OT,2:56.0,Milwaukee full timeout,,90,85
445,1OT,2:47.0,G. Antetokounmpo makes 2-pt hook shot from 6 ft,,92,85
446,1OT,2:32.0,,Shooting foul by J. Henson (drawn by C. Zeller),92,85
447,1OT,2:32.0,,C. Zeller misses free throw 1 of 2,92,85
448,1OT,2:32.0,,Offensive rebound by Team,92,85
449,1OT,2:32.0,,C. Zeller makes free throw 2 of 2,92,86
450,1OT,2:14.0,J. Henson makes 2-pt dunk at rim,,94,86
451,1OT,2:02.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),94,88
452,1OT,1:52.0,Personal foul by G. Henderson (drawn by G. Antetokounmpo),,94,88
453,1OT,1:45.0,B. Knight makes 2-pt jump shot from 19 ft,,96,88
454,1OT,1:35.0,,Turnover by K. Walker (lost ball; steal by B. Knight),96,88
455,1OT,1:20.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,99,88
456,1OT,1:20.0,,Charlotte full timeout,99,88
457,1OT,1:15.0,,B. Roberts misses 3-pt jump shot from 26 ft,99,88
458,1OT,1:13.0,Defensive rebound by B. Knight,,99,88
459,1OT,1:02.0,Personal take foul by G. Henderson (drawn by O. Mayo),,99,88
460,1OT,1:02.0,O. Mayo makes free throw 1 of 2,,100,88
461,1OT,1:02.0,O. Mayo makes free throw 2 of 2,,101,88
462,1OT,0:55.0,,Personal foul by O. Mayo (drawn by B. Roberts),101,88
463,1OT,0:50.0,,M. Williams makes 2-pt layup from 1 ft (assist by G. Henderson),101,90
464,1OT,0:45.0,Milwaukee full timeout,,101,90
465,1OT,0:45.0,Personal foul by M. Williams (drawn by G. Antetokounmpo),,101,90
466,1OT,0:45.0,G. Antetokounmpo makes free throw 1 of 2,,102,90
467,1OT,0:45.0,G. Antetokounmpo misses free throw 2 of 2,,102,90
468,1OT,0:43.0,,Defensive rebound by G. Henderson,102,90
469,1OT,0:37.0,,K. Walker makes 2-pt layup from 1 ft,102,92
470,1OT,0:35.0,Personal take foul by K. Walker (drawn by J. Dudley),,102,92
471,1OT,0:35.0,J. Dudley makes free throw 1 of 2,,103,92
472,1OT,0:35.0,J. Dudley makes free throw 2 of 2,,104,92
473,1OT,0:31.0,,Personal foul by B. Knight (drawn by K. Walker),104,92
474,1OT,0:31.0,,K. Walker misses free throw 1 of 3,104,92
475,1OT,0:31.0,,Offensive rebound by Team,104,92
476,1OT,0:31.0,,K. Walker makes free throw 2 of 3,104,93
477,1OT,0:31.0,,K. Walker makes free throw 3 of 3,104,94
478,1OT,0:06.0,Turnover by Team (shot clock),,104,94
