,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
386,4,7:50.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by A. Miller),78,91
387,4,7:39.0,Turnover by J. Bayless (bad pass; steal by D. Blair),,78,91
388,4,7:34.0,,Personal foul by J. Bayless (drawn by O. Porter),78,91
389,4,7:21.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by D. Blair),78,93
390,4,7:02.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by B. Knight),,81,93
391,4,6:45.0,,Turnover by A. Miller (bad pass; steal by O. Mayo),81,93
392,4,6:41.0,Shooting foul by N. Hilário (drawn by J. Bayless),,81,93
393,4,6:41.0,J. Bayless makes free throw 1 of 2,,82,93
394,4,6:41.0,,J. Wall enters the game for A. Miller,82,93
395,4,6:41.0,J. Bayless makes free throw 2 of 2,,83,93
396,4,6:24.0,,Turnover by N. Hilário (traveling),83,93
397,4,6:15.0,Offensive foul by O. Mayo (drawn by N. Hilário),,83,93
398,4,6:15.0,Turnover by O. Mayo (offensive foul),,83,93
399,4,5:59.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),83,95
400,4,5:47.0,J. Bayless makes 2-pt jump shot from 19 ft,,85,95
401,4,5:31.0,,Shooting foul by J. Henson (drawn by J. Wall),85,95
402,4,5:31.0,,Washington full timeout,85,95
403,4,5:31.0,,J. Wall misses free throw 1 of 2,85,95
404,4,5:31.0,,Offensive rebound by Team,85,95
405,4,5:31.0,,J. Wall makes free throw 2 of 2,85,96
406,4,5:19.0,J. Parker misses 2-pt jump shot from 1 ft,,85,96
407,4,5:18.0,Offensive rebound by J. Parker,,85,96
408,4,5:18.0,J. Parker makes 2-pt layup from 1 ft,,87,96
409,4,5:18.0,Shooting foul by D. Blair (drawn by J. Parker),,87,96
410,4,5:18.0,J. Parker makes free throw 1 of 1,,88,96
411,4,5:06.0,,N. Hilário makes 2-pt jump shot from 15 ft (assist by J. Wall),88,98
412,4,4:52.0,B. Knight makes 2-pt layup from 2 ft,,90,98
413,4,4:33.0,,J. Wall misses 2-pt jump shot from 13 ft,90,98
414,4,4:32.0,Defensive rebound by J. Parker,,90,98
415,4,4:19.0,J. Parker misses 2-pt jump shot from 7 ft,,90,98
416,4,4:18.0,,Defensive rebound by N. Hilário,90,98
417,4,4:07.0,,Personal foul by J. Henson (drawn by N. Hilário),90,98
418,4,4:07.0,,M. Gortat enters the game for D. Blair,90,98
419,4,4:07.0,L. Sanders enters the game for J. Henson,,90,98
420,4,4:02.0,,N. Hilário makes 2-pt layup at rim,90,100
421,4,3:47.0,Personal foul by J. Wall (drawn by B. Knight),,90,100
422,4,3:40.0,J. Bayless misses 2-pt jump shot from 20 ft,,90,100
423,4,3:39.0,,Defensive rebound by J. Wall,90,100
424,4,3:25.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by J. Wall),90,103
425,4,3:10.0,L. Sanders makes 2-pt layup at rim (assist by O. Mayo),,92,103
426,4,2:45.0,,J. Wall makes 2-pt jump shot from 17 ft,92,105
427,4,2:26.0,Shooting foul by M. Gortat (drawn by L. Sanders),,92,105
428,4,2:26.0,Milwaukee full timeout,,92,105
429,4,2:26.0,L. Sanders makes free throw 1 of 2,,93,105
430,4,2:26.0,L. Sanders makes free throw 2 of 2,,94,105
431,4,2:02.0,,M. Gortat misses 2-pt jump shot from 4 ft,94,105
432,4,2:02.0,Defensive rebound by Team,,94,105
433,4,1:45.0,O. Mayo misses 2-pt jump shot from 16 ft,,94,105
434,4,1:44.0,,Defensive rebound by O. Porter,94,105
435,4,1:23.0,,Shooting foul by L. Sanders (drawn by J. Wall),94,105
436,4,1:23.0,,J. Wall makes free throw 1 of 2,94,106
437,4,1:23.0,,J. Wall misses free throw 2 of 2,94,106
438,4,1:21.0,Defensive rebound by J. Parker,,94,106
439,4,1:16.0,J. Parker makes 2-pt layup from 1 ft,,96,106
440,4,1:16.0,Shooting foul by M. Gortat (drawn by J. Parker),,96,106
441,4,1:16.0,J. Parker makes free throw 1 of 1,,97,106
442,4,0:56.0,,J. Wall makes 2-pt jump shot from 20 ft,97,108
443,4,0:49.0,J. Bayless misses 2-pt jump shot from 20 ft,,97,108
444,4,0:48.0,,Defensive rebound by M. Gortat,97,108
445,4,0:28.0,,J. Wall misses 3-pt jump shot from 29 ft,97,108
446,4,0:26.0,,Offensive rebound by N. Hilário,97,108
447,4,0:05.0,,N. Hilário misses 3-pt jump shot from 27 ft,97,108
448,4,0:04.0,Defensive rebound by O. Mayo,,97,108
449,4,0:01.0,O. Mayo misses 3-pt jump shot from 28 ft,,97,108
450,4,0:00.0,,Defensive rebound by Team,97,108
