,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
388,4,0:34.0,,C. Anthony misses 3-pt jump shot from 25 ft,107,97
389,4,0:33.0,Defensive rebound by E. Turner,,107,97
390,4,0:31.0,Personal take foul by J. Smith (drawn by E. Turner),,107,97
391,4,0:31.0,E. Turner makes free throw 1 of 2,,108,97
392,4,0:31.0,E. Turner misses free throw 2 of 2,,108,97
393,4,0:31.0,Offensive rebound by E. Turner,,108,97
394,4,0:09.0,A. Bradley misses 3-pt jump shot from 25 ft (block by L. Galloway),,108,97
395,4,0:07.0,Offensive rebound by Team,,108,97
396,4,0:07.0,Turnover by Team (shot clock),,108,97
397,4,0:02.0,,J. Calderón misses 2-pt jump shot from 20 ft,108,97
398,4,0:00.0,Defensive rebound by E. Turner,,108,97
