,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
391,4,0:29.0,L. James misses free throw 1 of 2,,95,89
392,4,0:29.0,Offensive rebound by Team,,95,89
393,4,0:29.0,L. James makes free throw 2 of 2,,96,89
394,4,0:26.0,,Personal foul by M. Dellavedova (drawn by V. Oladipo),96,89
395,4,0:21.0,,E. Fournier misses 3-pt jump shot from 24 ft,96,89
396,4,0:20.0,Defensive rebound by L. James,,96,89
397,4,0:19.0,Personal foul by V. Oladipo (drawn by L. James),,96,89
398,4,0:19.0,,C. Frye enters the game for V. Oladipo,96,89
399,4,0:19.0,L. James makes free throw 1 of 2,,97,89
400,4,0:19.0,L. James makes free throw 2 of 2,,98,89
401,4,0:19.0,,Orlando full timeout,98,89
402,4,0:19.0,J. Harris enters the game for L. James,,98,89
403,4,0:15.0,,T. Harris misses 3-pt jump shot from 22 ft,98,89
404,4,0:14.0,Defensive rebound by M. Miller,,98,89
