,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
385,4,1:37.0,,A. Davis makes 2-pt tip-in from 1 ft,106,110
386,4,1:32.0,G. Hayward makes 2-pt jump shot from 17 ft,,108,110
387,4,1:11.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Evans),108,112
388,4,1:11.0,,Shooting foul by R. Gobert (drawn by A. Davis),108,112
389,4,1:11.0,T. Booker enters the game for R. Gobert,,108,112
390,4,1:11.0,,A. Davis makes free throw 1 of 1,108,113
391,4,1:01.0,G. Hayward misses 3-pt jump shot from 25 ft,,108,113
392,4,1:01.0,Offensive rebound by T. Burke,,108,113
393,4,0:55.0,Shooting foul by A. Davis (drawn by A. Burks),,108,113
394,4,0:55.0,A. Burks makes free throw 1 of 2,,109,113
395,4,0:55.0,,New Orleans full timeout,109,113
396,4,0:55.0,A. Burks misses free throw 2 of 2,,109,113
397,4,0:54.0,,Defensive rebound by T. Evans,109,113
398,4,0:35.0,,A. Davis makes 2-pt dunk at rim (assist by T. Evans),109,115
399,4,0:29.0,Offensive foul by E. Freedom (drawn by J. Holiday),,109,115
400,4,0:29.0,Turnover by E. Freedom (offensive foul),,109,115
401,4,0:28.0,,Personal take foul by G. Hayward (drawn by T. Evans),109,115
402,4,0:28.0,,T. Evans makes free throw 1 of 2,109,116
403,4,0:28.0,,T. Evans makes free throw 2 of 2,109,117
404,4,0:22.0,A. Burks misses 2-pt jump shot from 14 ft,,109,117
405,4,0:20.0,Offensive rebound by E. Freedom,,109,117
406,4,0:20.0,E. Freedom makes 2-pt tip-in from 1 ft,,111,117
407,4,0:20.0,,Personal take foul by G. Hayward (drawn by R. Anderson),111,117
408,4,0:20.0,,R. Anderson makes free throw 1 of 2,111,118
409,4,0:20.0,,R. Anderson makes free throw 2 of 2,111,119
410,4,0:20.0,Utah full timeout,,111,119
411,4,0:20.0,R. Hood enters the game for T. Booker,,111,119
412,4,0:14.0,Turnover by G. Hayward (lost ball; steal by A. Davis),,111,119
