,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
396,3,1:38.0,,Turnover by B. McLemore (bad pass),68,56
397,3,1:33.0,M. Speights makes 2-pt layup from 2 ft (assist by S. Curry),,70,56
398,3,1:33.0,,Sacramento full timeout,70,56
399,3,1:33.0,,D. Collison enters the game for D. Williams,70,56
400,3,1:14.0,,Personal foul by L. Barbosa (drawn by O. Casspi),70,56
401,3,1:14.0,,O. Casspi makes free throw 1 of 2,70,57
402,3,1:14.0,,O. Casspi makes free throw 2 of 2,70,58
403,3,1:00.0,D. Green makes 3-pt jump shot from 25 ft (assist by M. Speights),,73,58
404,3,0:49.0,,D. Collison misses 2-pt jump shot from 3 ft (block by L. Barbosa),73,58
405,3,0:47.0,Defensive rebound by D. Green,,73,58
406,3,0:43.0,S. Curry misses 3-pt jump shot from 24 ft,,73,58
407,3,0:42.0,,Defensive rebound by D. Cousins,73,58
408,3,0:35.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by B. McLemore),73,61
409,3,0:19.0,Offensive foul by M. Speights (drawn by D. Cousins),,73,61
410,3,0:19.0,Turnover by M. Speights (offensive foul),,73,61
411,3,0:19.0,S. Livingston enters the game for D. Green,,73,61
412,3,0:19.0,H. Barnes enters the game for S. Curry,,73,61
413,3,0:05.0,,O. Casspi makes 2-pt dunk at rim (assist by D. Collison),73,63
414,3,0:02.0,Turnover by L. Barbosa (lost ball; steal by D. Collison),,73,63
415,3,0:01.0,,D. Collison misses 3-pt jump shot from 34 ft,73,63
416,3,0:00.0,,Offensive rebound by Team,73,63
417,4,11:44.0,,D. Cousins misses 2-pt hook shot from 6 ft,73,63
418,4,11:43.0,Defensive rebound by H. Barnes,,73,63
419,4,11:34.0,M. Speights makes 2-pt dunk at rim (assist by L. Barbosa),,75,63
420,4,11:06.0,,Shooting foul by H. Barnes (drawn by D. Cousins),75,63
421,4,11:06.0,,D. Cousins makes free throw 1 of 2,75,64
422,4,11:06.0,,R. Gay enters the game for B. McLemore,75,64
423,4,11:06.0,,D. Cousins makes free throw 2 of 2,75,65
424,4,10:54.0,M. Speights misses 2-pt jump shot from 7 ft,,75,65
425,4,10:54.0,,Defensive rebound by D. Cousins,75,65
426,4,10:42.0,,D. Collison misses 2-pt jump shot from 8 ft,75,65
427,4,10:42.0,Defensive rebound by M. Speights,,75,65
428,4,10:33.0,Turnover by A. Iguodala (traveling),,75,65
429,4,10:23.0,,Offensive foul by D. Cousins (drawn by S. Livingston),75,65
430,4,10:23.0,,Turnover by D. Cousins (offensive foul),75,65
431,4,10:23.0,K. Thompson enters the game for A. Iguodala,,75,65
432,4,10:23.0,,J. Thompson enters the game for D. Cousins,75,65
433,4,10:03.0,Personal foul by N. Stauskas (drawn by K. Thompson),,75,65
434,4,9:58.0,Turnover by K. Thompson (traveling),,75,65
435,4,9:48.0,,Personal foul by L. Barbosa (drawn by R. Gay),75,65
436,4,9:33.0,,R. Gay misses 2-pt jump shot from 14 ft,75,65
437,4,9:32.0,,Offensive rebound by R. Gay,75,65
438,4,9:28.0,,D. Collison misses 3-pt jump shot from 22 ft,75,65
439,4,9:27.0,Defensive rebound by Team,,75,65
440,4,9:16.0,Turnover by M. Speights (traveling),,75,65
441,4,9:04.0,,R. Gay misses 2-pt jump shot from 11 ft,75,65
442,4,9:04.0,Defensive rebound by M. Speights,,75,65
443,4,8:46.0,M. Speights misses 2-pt jump shot from 14 ft,,75,65
444,4,8:45.0,,Defensive rebound by R. Gay,75,65
445,4,8:39.0,,N. Stauskas misses 3-pt jump shot from 24 ft,75,65
446,4,8:39.0,Defensive rebound by Team,,75,65
447,4,8:39.0,Official timeout,,75,65
448,4,8:39.0,A. Iguodala enters the game for L. Barbosa,,75,65
449,4,8:39.0,S. Curry enters the game for S. Livingston,,75,65
450,4,8:22.0,A. Iguodala misses 3-pt jump shot from 25 ft,,75,65
451,4,8:21.0,Offensive rebound by H. Barnes,,75,65
452,4,8:11.0,H. Barnes makes 2-pt layup from 3 ft,,77,65
453,4,8:11.0,Shooting foul by N. Stauskas (drawn by H. Barnes),,77,65
454,4,8:11.0,H. Barnes makes free throw 1 of 1,,78,65
455,4,7:49.0,,Turnover by R. Gay (lost ball; steal by A. Iguodala),78,65
456,4,7:44.0,K. Thompson misses 2-pt layup from 3 ft,,78,65
457,4,7:43.0,,Defensive rebound by J. Thompson,78,65
458,4,7:36.0,,N. Stauskas misses 3-pt jump shot from 25 ft,78,65
459,4,7:34.0,Defensive rebound by H. Barnes,,78,65
460,4,7:26.0,Turnover by A. Iguodala (lost ball),,78,65
461,4,7:13.0,,D. Collison makes 2-pt layup from 1 ft,78,67
462,4,6:55.0,K. Thompson misses 3-pt jump shot from 25 ft,,78,67
463,4,6:53.0,,Defensive rebound by R. Gay,78,67
464,4,6:46.0,,R. Gay makes 2-pt layup from 3 ft,78,69
465,4,6:24.0,M. Speights makes 2-pt jump shot from 5 ft (assist by K. Thompson),,80,69
466,4,6:14.0,,Personal block foul by S. Curry (drawn by D. Collison),80,69
467,4,6:14.0,,B. McLemore enters the game for N. Stauskas,80,69
468,4,6:14.0,D. Green enters the game for M. Speights,,80,69
469,4,6:06.0,,R. Gay misses 2-pt jump shot from 19 ft,80,69
470,4,6:05.0,Defensive rebound by S. Curry,,80,69
471,4,5:58.0,S. Curry makes 2-pt layup from 4 ft,,82,69
472,4,5:46.0,,Personal foul by S. Curry (drawn by O. Casspi),82,69
473,4,5:46.0,,Sacramento full timeout,82,69
474,4,5:46.0,A. Bogut enters the game for H. Barnes,,82,69
475,4,5:46.0,L. Barbosa enters the game for S. Curry,,82,69
476,4,5:46.0,,D. Cousins enters the game for J. Thompson,82,69
477,4,5:31.0,,D. Cousins misses 2-pt jump shot from 6 ft,82,69
478,4,5:30.0,Defensive rebound by L. Barbosa,,82,69
479,4,5:10.0,Turnover by A. Bogut (bad pass; steal by B. McLemore),,82,69
480,4,5:04.0,Violation by A. Iguodala (kicked ball),,82,69
481,4,4:57.0,,Turnover by D. Cousins (offensive goaltending),82,69
482,4,4:39.0,K. Thompson makes 2-pt jump shot from 18 ft,,84,69
483,4,4:22.0,,D. Cousins makes 2-pt layup from 2 ft (assist by D. Collison),84,71
484,4,3:58.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Thompson),,87,71
485,4,3:50.0,,Personal foul by L. Barbosa (drawn by D. Collison),87,71
486,4,3:50.0,,D. Collison makes free throw 1 of 2,87,72
487,4,3:50.0,S. Curry enters the game for L. Barbosa,,87,72
488,4,3:50.0,,D. Collison makes free throw 2 of 2,87,73
489,4,3:27.0,S. Curry makes 2-pt layup from 3 ft,,89,73
490,4,3:10.0,,O. Casspi misses 3-pt jump shot from 25 ft,89,73
491,4,3:09.0,,Offensive rebound by D. Cousins,89,73
492,4,2:59.0,,D. Cousins makes 2-pt jump shot from 18 ft,89,75
493,4,2:41.0,A. Iguodala misses 3-pt jump shot from 22 ft,,89,75
494,4,2:41.0,,Defensive rebound by D. Cousins,89,75
495,4,2:35.0,,Turnover by D. Cousins (lost ball),89,75
496,4,2:35.0,Golden State full timeout,,89,75
497,4,2:12.0,S. Curry misses 3-pt jump shot from 25 ft (block by D. Collison),,89,75
498,4,2:09.0,,Defensive rebound by R. Gay,89,75
499,4,2:07.0,,Turnover by R. Gay (lost ball; steal by A. Iguodala),89,75
500,4,1:59.0,K. Thompson misses 3-pt jump shot from 23 ft,,89,75
501,4,1:58.0,,Defensive rebound by O. Casspi,89,75
502,4,1:53.0,,Turnover by O. Casspi (lost ball; steal by S. Curry),89,75
503,4,1:31.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Thompson),,92,75
504,4,1:31.0,,Sacramento full timeout,92,75
505,4,1:31.0,,R. McCallum enters the game for D. Cousins,92,75
506,4,1:31.0,,R. Hollins enters the game for R. Gay,92,75
507,4,1:31.0,,N. Stauskas enters the game for D. Collison,92,75
508,4,1:15.0,,R. Hollins makes 2-pt dunk at rim (assist by O. Casspi),92,77
509,4,1:00.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,95,77
510,4,0:46.0,,O. Casspi misses 2-pt jump shot from 5 ft (block by A. Bogut),95,77
511,4,0:44.0,Defensive rebound by S. Curry,,95,77
512,4,0:31.0,S. Curry misses 3-pt jump shot from 24 ft,,95,77
513,4,0:31.0,,Defensive rebound by R. Hollins,95,77
514,4,0:24.0,,N. Stauskas misses 3-pt jump shot from 25 ft,95,77
515,4,0:23.0,Defensive rebound by A. Bogut,,95,77
