,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
383,4,5:49.0,Offensive rebound by Team,,95,113
384,4,5:38.0,B. McLemore misses 3-pt jump shot from 25 ft,,95,113
385,4,5:37.0,Offensive rebound by B. McLemore,,95,113
386,4,5:32.0,D. Williams misses 2-pt jump shot from 15 ft,,95,113
387,4,5:30.0,,Defensive rebound by W. Barton,95,113
388,4,5:19.0,,E. Green misses 3-pt jump shot from 24 ft,95,113
389,4,5:19.0,Defensive rebound by Team,,95,113
390,4,4:59.0,Turnover by J. Thompson (bad pass; steal by W. Barton),,95,113
391,4,4:48.0,,E. Green misses 2-pt jump shot from 15 ft,95,113
392,4,4:45.0,,Offensive rebound by J. Nurkić,95,113
393,4,4:42.0,,Turnover by E. Green (bad pass; steal by B. McLemore),95,113
394,4,4:42.0,B. McLemore makes 2-pt layup at rim,,97,113
395,4,4:42.0,Shooting foul by W. Barton (drawn by B. McLemore),,97,113
396,4,4:42.0,B. McLemore makes free throw 1 of 1,,98,113
397,4,4:24.0,,Turnover by J. Nurkić (lost ball; steal by B. McLemore),98,113
398,4,4:19.0,Personal foul by W. Barton (drawn by B. McLemore),,98,113
399,4,4:19.0,N. Stauskas enters the game for R. McCallum,,98,113
400,4,4:05.0,J. Thompson misses 2-pt hook shot from 7 ft,,98,113
401,4,4:04.0,,Defensive rebound by J. Lauvergne,98,113
402,4,4:02.0,,W. Barton makes 2-pt layup from 1 ft,98,115
403,4,4:02.0,,Shooting foul by B. McLemore (drawn by W. Barton),98,115
404,4,4:02.0,R. Hollins enters the game for D. Williams,,98,115
405,4,4:02.0,,W. Barton makes free throw 1 of 1,98,116
406,4,3:53.0,D. Stockton misses 2-pt jump shot from 8 ft,,98,116
407,4,3:51.0,,Defensive rebound by J. Lauvergne,98,116
408,4,3:47.0,,Turnover by G. Harris (step out of bounds),98,116
409,4,3:38.0,Shooting foul by J. Lauvergne (drawn by B. McLemore),,98,116
410,4,3:38.0,B. McLemore makes free throw 1 of 2,,99,116
411,4,3:38.0,,I. Clark enters the game for E. Green,99,116
412,4,3:38.0,B. McLemore makes free throw 2 of 2,,100,116
413,4,3:21.0,,J. Lauvergne makes 2-pt hook shot from 1 ft,100,118
414,4,3:13.0,Shooting foul by J. Lauvergne (drawn by J. Thompson),,100,118
415,4,3:13.0,J. Thompson makes free throw 1 of 2,,101,118
416,4,3:13.0,,J. Franklin enters the game for G. Harris,101,118
417,4,3:13.0,J. Thompson misses free throw 2 of 2,,101,118
418,4,3:10.0,,Defensive rebound by J. Nurkić,101,118
419,4,3:02.0,,W. Barton misses 2-pt jump shot from 6 ft,101,118
420,4,3:01.0,Defensive rebound by Team,,101,118
421,4,3:01.0,Personal foul by J. Nurkić (drawn by B. McLemore),,101,118
422,4,3:01.0,B. McLemore makes free throw 1 of 2,,102,118
423,4,3:01.0,B. McLemore makes free throw 2 of 2,,103,118
424,4,2:47.0,,I. Clark misses 3-pt jump shot from 23 ft,103,118
425,4,2:45.0,Defensive rebound by J. Thompson,,103,118
426,4,2:39.0,Personal block foul by I. Clark (drawn by D. Stockton),,103,118
427,4,2:39.0,,Denver full timeout,103,118
428,4,2:39.0,D. Stockton makes free throw 1 of 2,,104,118
429,4,2:39.0,D. Stockton misses free throw 2 of 2,,104,118
430,4,2:35.0,,Defensive rebound by J. Franklin,104,118
431,4,2:28.0,,Turnover by I. Clark (lost ball),104,118
432,4,2:17.0,Personal foul by J. Nurkić (drawn by R. Hollins),,104,118
433,4,2:17.0,R. Hollins misses free throw 1 of 2,,104,118
434,4,2:17.0,Offensive rebound by Team,,104,118
435,4,2:17.0,R. Hollins makes free throw 2 of 2,,105,118
436,4,2:06.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by W. Barton),105,120
437,4,1:49.0,R. Hollins makes 2-pt jump shot from 17 ft,,107,120
438,4,1:37.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Franklin),107,122
439,4,1:22.0,Shooting foul by J. Franklin (drawn by D. Stockton),,107,122
440,4,1:22.0,D. Stockton misses free throw 1 of 2,,107,122
441,4,1:22.0,Offensive rebound by Team,,107,122
442,4,1:22.0,D. Stockton makes free throw 2 of 2,,108,122
443,4,1:07.0,,J. Lauvergne misses 2-pt hook shot from 4 ft,108,122
444,4,1:06.0,Defensive rebound by N. Stauskas,,108,122
445,4,1:00.0,B. McLemore makes 2-pt dunk at rim (assist by D. Stockton),,110,122
446,4,0:48.0,,J. Nurkić misses 3-pt jump shot from 22 ft,110,122
447,4,0:46.0,,Offensive rebound by J. Lauvergne,110,122
448,4,0:42.0,,W. Barton misses 3-pt jump shot from 26 ft,110,122
449,4,0:40.0,,Offensive rebound by J. Nurkić,110,122
450,4,0:27.0,,J. Nurkić misses 2-pt hook shot from 4 ft,110,122
451,4,0:26.0,Defensive rebound by R. Hollins,,110,122
452,4,0:18.0,Shooting foul by J. Lauvergne (drawn by R. Hollins),,110,122
453,4,0:18.0,R. Hollins makes free throw 1 of 2,,111,122
454,4,0:18.0,R. Hollins misses free throw 2 of 2,,111,122
455,4,0:17.0,,Defensive rebound by J. Nurkić,111,122
