,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
376,4,5:52.0,,A. Tolliver misses free throw 1 of 1,75,96
377,4,5:51.0,Defensive rebound by F. Aldemir,,75,96
378,4,5:50.0,Personal foul by A. Drummond (drawn by F. Aldemir),,75,96
379,4,5:34.0,K. McDaniels misses 2-pt jump shot from 11 ft,,75,96
380,4,5:33.0,,Defensive rebound by A. Tolliver,75,96
381,4,5:22.0,,Shooting foul by K. McDaniels (drawn by J. Meeks),75,96
382,4,5:22.0,,J. Meeks makes free throw 1 of 2,75,97
383,4,5:22.0,J. Grant enters the game for K. McDaniels,,75,97
384,4,5:22.0,,J. Meeks makes free throw 2 of 2,75,98
385,4,5:06.0,J. Sampson makes 2-pt dunk at rim (assist by F. Aldemir),,77,98
386,4,4:49.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Augustin),77,101
387,4,4:33.0,Turnover by J. Grant (bad pass; steal by D. Augustin),,77,101
388,4,4:25.0,,A. Drummond misses 2-pt layup at rim,77,101
389,4,4:24.0,Defensive rebound by F. Aldemir,,77,101
390,4,4:19.0,Personal foul by A. Tolliver (drawn by J. Sampson),,77,101
391,4,4:09.0,J. Sampson makes 2-pt jump shot from 13 ft,,79,101
392,4,3:49.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by A. Tolliver),79,103
393,4,3:40.0,L. Drew makes 2-pt jump shot from 17 ft,,81,103
394,4,3:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,81,103
395,4,3:20.0,Defensive rebound by M. Thomas,,81,103
396,4,3:14.0,M. Thomas makes 2-pt dunk at rim (assist by L. Drew),,83,103
397,4,2:46.0,,A. Drummond misses 2-pt dunk at rim (block by J. Grant),83,103
398,4,2:43.0,Defensive rebound by L. Drew,,83,103
399,4,2:35.0,J. Sampson makes 3-pt jump shot from 26 ft (assist by J. Grant),,86,103
400,4,2:15.0,,A. Drummond makes 2-pt layup at rim (assist by J. Meeks),86,105
401,4,2:14.0,Philadelphia full timeout,,86,105
402,4,2:14.0,,K. Singler enters the game for A. Drummond,86,105
403,4,2:14.0,,C. Martin enters the game for K. Caldwell-Pope,86,105
404,4,2:14.0,,J. Jerebko enters the game for J. Meeks,86,105
405,4,2:14.0,,J. Anthony enters the game for A. Tolliver,86,105
406,4,2:01.0,L. Drew misses 2-pt jump shot from 19 ft,,86,105
407,4,2:00.0,,Defensive rebound by C. Martin,86,105
408,4,1:37.0,,D. Augustin misses 3-pt jump shot from 23 ft,86,105
409,4,1:36.0,,Offensive rebound by J. Jerebko,86,105
410,4,1:20.0,,D. Augustin makes 2-pt layup from 1 ft,86,107
411,4,1:11.0,M. Thomas misses 3-pt jump shot from 24 ft,,86,107
412,4,1:09.0,,Defensive rebound by D. Augustin,86,107
413,4,0:57.0,,C. Martin misses 3-pt jump shot from 25 ft,86,107
414,4,0:56.0,,Offensive rebound by K. Singler,86,107
415,4,0:35.0,,J. Anthony misses 2-pt jump shot from 11 ft,86,107
416,4,0:34.0,Defensive rebound by F. Aldemir,,86,107
417,4,0:23.0,J. Grant makes 3-pt jump shot from 26 ft (assist by J. Sampson),,89,107
