,QUARTER,TIME_REMAINING,TORONTO_ACTION,UTAH_ACTION,TORONTO_SCORE,UTAH_SCORE
384,4,1:26.0,A. Johnson makes 2-pt layup at rim (assist by G. Vásquez),,120,104
385,4,1:10.0,,R. Hood misses 3-pt jump shot from 24 ft,120,104
386,4,1:08.0,,Offensive rebound by T. Burke,120,104
387,4,1:01.0,,D. Favors misses 2-pt layup from 1 ft,120,104
388,4,1:00.0,Defensive rebound by A. Johnson,,120,104
389,4,0:41.0,Shooting foul by D. Favors (drawn by K. Lowry),,120,104
390,4,0:41.0,K. Lowry makes free throw 1 of 3,,121,104
391,4,0:41.0,K. Lowry makes free throw 2 of 3,,122,104
392,4,0:41.0,,J. Ingles enters the game for G. Hayward,122,104
393,4,0:41.0,,I. Clark enters the game for D. Favors,122,104
394,4,0:41.0,,D. Exum enters the game for E. Freedom,122,104
395,4,0:41.0,,R. Gobert enters the game for T. Burke,122,104
396,4,0:41.0,K. Lowry makes free throw 3 of 3,,123,104
397,4,0:22.0,,I. Clark misses 2-pt jump shot from 22 ft,123,104
398,4,0:20.0,Defensive rebound by Team,,123,104
399,4,0:20.0,G. Stiemsma enters the game for A. Johnson,,123,104
400,4,0:20.0,T. Ross enters the game for K. Lowry,,123,104
