,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
391,4,11:27.0,,Defensive rebound by Team,70,72
392,4,11:17.0,,Shooting foul by I. Mahinmi (drawn by N. Noel),70,72
393,4,11:17.0,,N. Noel misses free throw 1 of 2,70,72
394,4,11:17.0,,Offensive rebound by Team,70,72
395,4,11:17.0,,N. Noel makes free throw 2 of 2,70,73
396,4,11:03.0,Turnover by R. Stuckey (lost ball; steal by T. Wroten),,70,73
397,4,11:00.0,,K. McDaniels makes 2-pt dunk at rim (assist by T. Wroten),70,75
398,4,10:41.0,Shooting foul by N. Noel (drawn by D. Sloan),,70,75
399,4,10:41.0,D. Sloan makes free throw 1 of 2,,71,75
400,4,10:41.0,,H. Sims enters the game for N. Noel,71,75
401,4,10:41.0,D. Sloan makes free throw 2 of 2,,72,75
402,4,10:28.0,,Personal foul by L. Scola (drawn by L. Mbah a Moute),72,75
403,4,10:22.0,,H. Sims makes 2-pt jump shot from 3 ft (assist by T. Wroten),72,77
404,4,10:22.0,,Shooting foul by L. Scola (drawn by H. Sims),72,77
405,4,10:22.0,,H. Sims makes free throw 1 of 1,72,78
406,4,10:07.0,D. Sloan makes 2-pt jump shot from 4 ft,,74,78
407,4,10:02.0,,Shooting foul by I. Mahinmi (drawn by H. Sims),74,78
408,4,10:02.0,,H. Sims misses free throw 1 of 2,74,78
409,4,10:02.0,,Offensive rebound by Team,74,78
410,4,10:02.0,R. Hibbert enters the game for I. Mahinmi,,74,78
411,4,10:02.0,,H. Sims makes free throw 2 of 2,74,79
412,4,9:44.0,R. Hibbert misses 2-pt jump shot from 12 ft,,74,79
413,4,9:42.0,,Defensive rebound by T. Wroten,74,79
414,4,9:37.0,,J. Sampson makes 2-pt layup at rim (assist by T. Wroten),74,81
415,4,9:21.0,D. Sloan misses 3-pt jump shot from 25 ft,,74,81
416,4,9:17.0,,Defensive rebound by L. Mbah a Moute,74,81
417,4,9:14.0,,T. Wroten misses 2-pt layup from 2 ft,74,81
418,4,9:11.0,,Offensive rebound by K. McDaniels,74,81
419,4,8:58.0,,T. Wroten misses 2-pt layup from 1 ft,74,81
420,4,8:56.0,,Offensive rebound by H. Sims,74,81
421,4,8:52.0,,Shooting foul by R. Hibbert (drawn by K. McDaniels),74,81
422,4,8:52.0,,Philadelphia full timeout,74,81
423,4,8:52.0,,K. McDaniels makes free throw 1 of 2,74,82
424,4,8:52.0,L. Allen enters the game for R. Hibbert,,74,82
425,4,8:52.0,,K. McDaniels misses free throw 2 of 2,74,82
426,4,8:51.0,Defensive rebound by D. Sloan,,74,82
427,4,8:31.0,Personal foul by H. Sims (drawn by D. Sloan),,74,82
428,4,8:17.0,R. Stuckey makes 3-pt jump shot from 24 ft (assist by L. Scola),,77,82
429,4,7:58.0,,Turnover by L. Mbah a Moute (step out of bounds),77,82
430,4,7:46.0,L. Allen misses 2-pt jump shot from 11 ft,,77,82
431,4,7:44.0,,Defensive rebound by H. Sims,77,82
432,4,7:38.0,,L. Mbah a Moute misses 2-pt jump shot from 17 ft,77,82
433,4,7:35.0,Defensive rebound by L. Scola,,77,82
434,4,7:31.0,Turnover by D. Sloan (bad pass; steal by T. Wroten),,77,82
435,4,7:26.0,,K. McDaniels makes 2-pt dunk at rim (assist by T. Wroten),77,84
436,4,7:02.0,L. Scola misses 2-pt jump shot from 3 ft,,77,84
437,4,7:00.0,,Defensive rebound by J. Sampson,77,84
438,4,6:41.0,,T. Wroten misses 3-pt jump shot from 26 ft,77,84
439,4,6:39.0,Defensive rebound by R. Stuckey,,77,84
440,4,6:27.0,L. Scola misses 2-pt jump shot from 5 ft,,77,84
441,4,6:25.0,,Defensive rebound by H. Sims,77,84
442,4,6:05.0,,T. Wroten misses 2-pt jump shot from 3 ft,77,84
443,4,6:03.0,,Offensive rebound by H. Sims,77,84
444,4,6:03.0,,H. Sims misses 2-pt layup from 2 ft,77,84
445,4,6:01.0,Defensive rebound by R. Stuckey,,77,84
446,4,5:57.0,Shooting foul by J. Sampson (drawn by R. Stuckey),,77,84
447,4,5:57.0,,Philadelphia full timeout,77,84
448,4,5:57.0,D. West enters the game for L. Scola,,77,84
449,4,5:57.0,C. Watson enters the game for L. Allen,,77,84
450,4,5:57.0,S. Hill enters the game for D. Sloan,,77,84
451,4,5:57.0,R. Hibbert enters the game for D. Rudež,,77,84
452,4,5:57.0,,M. Carter-Williams enters the game for L. Mbah a Moute,77,84
453,4,5:57.0,,N. Noel enters the game for H. Sims,77,84
454,4,5:57.0,,J. Grant enters the game for J. Sampson,77,84
455,4,5:57.0,R. Stuckey misses free throw 1 of 2,,77,84
456,4,5:57.0,Offensive rebound by Team,,77,84
457,4,5:57.0,R. Stuckey makes free throw 2 of 2,,78,84
458,4,5:41.0,,Turnover by T. Wroten (bad pass),78,84
459,4,5:31.0,S. Hill misses 2-pt layup from 2 ft,,78,84
460,4,5:28.0,Offensive rebound by R. Hibbert,,78,84
461,4,5:28.0,Indiana full timeout,,78,84
462,4,5:28.0,,R. Covington enters the game for K. McDaniels,78,84
463,4,5:08.0,C. Watson misses 2-pt layup from 2 ft (block by N. Noel),,78,84
464,4,5:05.0,,Defensive rebound by J. Grant,78,84
465,4,5:00.0,,R. Covington misses 3-pt jump shot from 24 ft,78,84
466,4,4:56.0,Defensive rebound by S. Hill,,78,84
467,4,4:39.0,D. West makes 2-pt jump shot from 16 ft (assist by C. Watson),,80,84
468,4,4:26.0,,M. Carter-Williams misses 2-pt jump shot from 10 ft,80,84
469,4,4:24.0,,Offensive rebound by J. Grant,80,84
470,4,4:08.0,,J. Grant misses 2-pt jump shot from 10 ft (block by R. Hibbert),80,84
471,4,4:05.0,,Offensive rebound by Team,80,84
472,4,4:03.0,,R. Covington misses 3-pt jump shot from 25 ft,80,84
473,4,4:01.0,,Offensive rebound by J. Grant,80,84
474,4,3:59.0,,J. Grant misses 2-pt layup from 2 ft,80,84
475,4,3:58.0,Defensive rebound by R. Hibbert,,80,84
476,4,3:38.0,R. Hibbert makes 2-pt dunk at rim (assist by D. West),,82,84
477,4,3:18.0,,R. Covington misses 2-pt jump shot from 3 ft,82,84
478,4,3:17.0,Defensive rebound by R. Hibbert,,82,84
479,4,3:09.0,S. Hill misses 2-pt jump shot from 3 ft,,82,84
480,4,3:08.0,Offensive rebound by D. West,,82,84
481,4,3:08.0,Shooting foul by T. Wroten (drawn by D. West),,82,84
482,4,3:08.0,D. West makes free throw 1 of 2,,83,84
483,4,3:08.0,D. West misses free throw 2 of 2,,83,84
484,4,3:05.0,,Defensive rebound by J. Grant,83,84
485,4,2:51.0,,N. Noel makes 2-pt layup from 2 ft (assist by M. Carter-Williams),83,86
486,4,2:51.0,,Shooting foul by D. West (drawn by N. Noel),83,86
487,4,2:51.0,,L. Mbah a Moute enters the game for J. Grant,83,86
488,4,2:51.0,,N. Noel makes free throw 1 of 1,83,87
489,4,2:36.0,C. Watson misses 3-pt jump shot from 24 ft,,83,87
490,4,2:34.0,Offensive rebound by S. Hill,,83,87
491,4,2:30.0,C. Watson makes 3-pt jump shot from 25 ft (assist by D. West),,86,87
492,4,2:15.0,,M. Carter-Williams misses 2-pt jump shot from 13 ft,86,87
493,4,2:12.0,Defensive rebound by D. West,,86,87
494,4,1:51.0,D. West makes 2-pt hook shot from 7 ft (assist by C. Watson),,88,87
495,4,1:51.0,,Philadelphia full timeout,88,87
496,4,1:29.0,,T. Wroten makes 2-pt layup from 2 ft,88,89
497,4,1:14.0,D. West misses 2-pt jump shot from 16 ft,,88,89
498,4,1:13.0,,Defensive rebound by M. Carter-Williams,88,89
499,4,0:53.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,88,89
500,4,0:50.0,,Offensive rebound by T. Wroten,88,89
501,4,0:50.0,,T. Wroten misses 2-pt tip-in from 1 ft,88,89
502,4,0:49.0,Defensive rebound by R. Hibbert,,88,89
503,4,0:43.0,C. Watson misses 2-pt jump shot from 3 ft,,88,89
504,4,0:41.0,Offensive rebound by R. Hibbert,,88,89
505,4,0:41.0,R. Hibbert makes 2-pt layup from 1 ft,,90,89
506,4,0:41.0,,Philadelphia full timeout,90,89
507,4,0:33.0,,R. Covington makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),90,91
508,4,0:32.0,Indiana full timeout,,90,91
509,4,0:32.0,,J. Grant enters the game for T. Wroten,90,91
510,4,0:18.0,D. West makes 2-pt jump shot from 11 ft,,92,91
511,4,0:18.0,,Philadelphia full timeout,92,91
512,4,0:18.0,,T. Wroten enters the game for J. Grant,92,91
513,4,0:18.0,,H. Sims enters the game for N. Noel,92,91
514,4,0:14.0,,R. Covington misses 2-pt jump shot from 6 ft (block by D. West),92,91
515,4,0:14.0,,Offensive rebound by Team,92,91
516,4,0:10.0,,M. Carter-Williams makes 2-pt layup from 1 ft,92,93
517,4,0:09.0,Indiana full timeout,,92,93
518,4,0:09.0,,N. Noel enters the game for R. Covington,92,93
519,4,0:09.0,,J. Sampson enters the game for H. Sims,92,93
520,4,0:09.0,,J. Grant enters the game for T. Wroten,92,93
521,4,0:01.0,D. West misses 2-pt jump shot from 12 ft,,92,93
522,4,0:00.0,,Defensive rebound by N. Noel,92,93
