,QUARTER,TIME_REMAINING,ATLANTA_ACTION,UTAH_ACTION,ATLANTA_SCORE,UTAH_SCORE
390,4,3:43.0,,Defensive rebound by T. Burke,91,85
391,4,3:38.0,,G. Hayward makes 2-pt layup from 1 ft (assist by T. Burke),91,87
392,4,3:37.0,Atlanta full timeout,,91,87
393,4,3:37.0,K. Korver enters the game for K. Bazemore,,91,87
394,4,3:37.0,E. Brand enters the game for A. Horford,,91,87
395,4,3:13.0,D. Carroll makes 2-pt jump shot from 22 ft (assist by K. Korver),,93,87
396,4,3:03.0,,Shooting foul by P. Millsap (drawn by D. Favors),93,87
397,4,3:03.0,,D. Favors misses free throw 1 of 2,93,87
398,4,3:03.0,,Offensive rebound by Team,93,87
399,4,3:03.0,,D. Favors misses free throw 2 of 2,93,87
400,4,3:02.0,Defensive rebound by E. Brand,,93,87
401,4,2:48.0,J. Teague makes 2-pt jump shot from 5 ft,,95,87
402,4,2:28.0,,Shooting foul by P. Millsap (drawn by T. Burke),95,87
403,4,2:28.0,,T. Burke makes free throw 1 of 2,95,88
404,4,2:28.0,,T. Burke makes free throw 2 of 2,95,89
405,4,2:09.0,J. Teague misses 2-pt jump shot from 8 ft (block by D. Favors),,95,89
406,4,2:08.0,,Defensive rebound by D. Favors,95,89
407,4,2:01.0,,D. Exum misses 3-pt jump shot from 23 ft,95,89
408,4,2:00.0,,Offensive rebound by G. Hayward,95,89
409,4,1:57.0,,T. Burke misses 3-pt jump shot from 24 ft,95,89
410,4,1:55.0,,Offensive rebound by D. Exum,95,89
411,4,1:44.0,,Personal foul by K. Korver (drawn by D. Favors),95,89
412,4,1:44.0,,D. Favors makes free throw 1 of 2,95,90
413,4,1:44.0,A. Horford enters the game for E. Brand,,95,90
414,4,1:44.0,,D. Favors makes free throw 2 of 2,95,91
415,4,1:28.0,D. Carroll misses 2-pt jump shot from 3 ft,,95,91
416,4,1:27.0,,Defensive rebound by D. Favors,95,91
417,4,1:10.0,,D. Favors misses 2-pt jump shot from 15 ft,95,91
418,4,1:07.0,Defensive rebound by J. Teague,,95,91
419,4,0:46.0,A. Horford misses 2-pt jump shot from 20 ft,,95,91
420,4,0:45.0,,Defensive rebound by D. Favors,95,91
421,4,0:37.0,,G. Hayward misses 2-pt jump shot from 9 ft,95,91
422,4,0:36.0,Defensive rebound by Team,,95,91
423,4,0:36.0,,Loose ball foul by R. Gobert (drawn by P. Millsap),95,91
424,4,0:36.0,Atlanta full timeout,,95,91
425,4,0:25.0,Personal foul by G. Hayward (drawn by D. Carroll),,95,91
426,4,0:25.0,D. Carroll misses free throw 1 of 2,,95,91
427,4,0:25.0,Offensive rebound by Team,,95,91
428,4,0:25.0,D. Carroll makes free throw 2 of 2,,96,91
429,4,0:18.0,,Shooting foul by K. Korver (drawn by R. Gobert),96,91
430,4,0:18.0,T. Sefolosha enters the game for K. Korver,,96,91
431,4,0:18.0,,R. Gobert misses free throw 1 of 2,96,91
432,4,0:18.0,,Offensive rebound by Team,96,91
433,4,0:18.0,,R. Gobert makes free throw 2 of 2,96,92
434,4,0:17.0,Personal foul by T. Burke (drawn by A. Horford),,96,92
435,4,0:17.0,A. Horford misses free throw 1 of 2,,96,92
436,4,0:17.0,Offensive rebound by Team,,96,92
437,4,0:17.0,A. Horford makes free throw 2 of 2,,97,92
438,4,0:17.0,,Utah full timeout,97,92
439,4,0:17.0,,S. Novak enters the game for R. Gobert,97,92
440,4,0:13.0,,T. Burke misses 3-pt jump shot from 22 ft,97,92
441,4,0:12.0,Defensive rebound by Team,,97,92
442,4,0:08.0,Personal foul by G. Hayward (drawn by J. Teague),,97,92
443,4,0:08.0,J. Teague misses free throw 1 of 2,,97,92
444,4,0:08.0,Offensive rebound by Team,,97,92
445,4,0:08.0,J. Teague makes free throw 2 of 2,,98,92
446,4,0:08.0,,Utah full timeout,98,92
447,4,0:01.0,,T. Burke misses 3-pt jump shot from 22 ft,98,92
448,4,0:01.0,Defensive rebound by D. Carroll,,98,92
