,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
379,4,6:38.0,B. Jennings enters the game for D. Augustin,,92,95
380,4,6:38.0,G. Monroe enters the game for A. Drummond,,92,95
381,4,6:38.0,,J. Johnson makes free throw 2 of 2,92,96
382,4,6:21.0,J. Meeks makes 2-pt jump shot from 8 ft (assist by B. Jennings),,94,96
383,4,5:57.0,,P. Patterson misses 3-pt jump shot from 23 ft,94,96
384,4,5:56.0,Defensive rebound by K. Caldwell-Pope,,94,96
385,4,5:45.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by B. Jennings),,96,96
386,4,5:27.0,,G. Vásquez makes 2-pt jump shot from 11 ft,96,98
387,4,5:09.0,J. Meeks makes 2-pt jump shot from 17 ft (assist by G. Monroe),,98,98
388,4,4:50.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by G. Vásquez),98,100
389,4,4:28.0,Shooting foul by J. Johnson (drawn by J. Meeks),,98,100
390,4,4:28.0,Official timeout,,98,100
391,4,4:28.0,J. Meeks makes free throw 1 of 2,,99,100
392,4,4:28.0,J. Meeks makes free throw 2 of 2,,100,100
393,4,4:12.0,,K. Lowry makes 2-pt layup from 2 ft (assist by J. Johnson),100,102
394,4,3:56.0,J. Jerebko misses 3-pt jump shot from 22 ft,,100,102
395,4,3:55.0,,Defensive rebound by K. Lowry,100,102
396,4,3:50.0,,Turnover by K. Lowry (lost ball; steal by K. Caldwell-Pope),100,102
397,4,3:44.0,B. Jennings misses 3-pt jump shot from 25 ft,,100,102
398,4,3:43.0,,Defensive rebound by J. Johnson,100,102
399,4,3:39.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Lowry),100,102
400,4,3:39.0,,K. Lowry makes free throw 1 of 2,100,103
401,4,3:39.0,,A. Johnson enters the game for P. Patterson,100,103
402,4,3:39.0,,K. Lowry makes free throw 2 of 2,100,104
403,4,3:20.0,Shooting foul by J. Johnson (drawn by B. Jennings),,100,104
404,4,3:20.0,B. Jennings makes free throw 1 of 2,,101,104
405,4,3:20.0,B. Jennings makes free throw 2 of 2,,102,104
406,4,3:09.0,,K. Lowry misses 3-pt jump shot from 25 ft,102,104
407,4,3:08.0,Defensive rebound by B. Jennings,,102,104
408,4,3:03.0,J. Meeks misses 2-pt jump shot from 3 ft,,102,104
409,4,3:02.0,Offensive rebound by J. Jerebko,,102,104
410,4,2:58.0,B. Jennings makes 3-pt jump shot from 26 ft (assist by J. Jerebko),,105,104
411,4,2:41.0,,K. Lowry misses 2-pt jump shot from 4 ft,105,104
412,4,2:40.0,,Offensive rebound by A. Johnson,105,104
413,4,2:39.0,,A. Johnson misses 2-pt tip-in from 2 ft,105,104
414,4,2:39.0,,Offensive rebound by J. Valančiūnas,105,104
415,4,2:38.0,,J. Valančiūnas makes 2-pt tip-in from 2 ft,105,106
416,4,2:22.0,B. Jennings misses 3-pt jump shot from 24 ft,,105,106
417,4,2:21.0,,Defensive rebound by K. Lowry,105,106
418,4,2:21.0,,Personal foul by J. Jerebko (drawn by K. Lowry),105,106
419,4,2:21.0,Detroit full timeout,,105,106
420,4,2:11.0,,Personal foul by J. Meeks (drawn by K. Lowry),105,106
421,4,2:04.0,,K. Lowry misses 2-pt jump shot from 11 ft,105,106
422,4,2:03.0,Defensive rebound by G. Monroe,,105,106
423,4,1:54.0,J. Jerebko makes 2-pt jump shot from 19 ft (assist by B. Jennings),,107,106
424,4,1:41.0,,G. Vásquez misses 3-pt jump shot from 23 ft,107,106
425,4,1:39.0,Defensive rebound by G. Monroe,,107,106
426,4,1:29.0,J. Jerebko makes 2-pt jump shot from 11 ft,,109,106
427,4,1:29.0,,Toronto full timeout,109,106
428,4,1:29.0,,L. Williams enters the game for J. Valančiūnas,109,106
429,4,1:29.0,,P. Patterson enters the game for G. Vásquez,109,106
430,4,1:16.0,,K. Lowry misses 2-pt layup from 2 ft (block by G. Monroe),109,106
431,4,1:16.0,,Offensive rebound by A. Johnson,109,106
432,4,1:13.0,,A. Johnson makes 2-pt tip-in from 2 ft,109,108
433,4,0:54.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by J. Jerebko),,112,108
434,4,0:49.0,,Toronto full timeout,112,108
435,4,0:49.0,,G. Vásquez enters the game for J. Johnson,112,108
436,4,0:43.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by P. Patterson),112,111
437,4,0:18.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,112,111
438,4,0:17.0,,Defensive rebound by A. Johnson,112,111
439,4,0:15.0,,Toronto full timeout,112,111
440,4,0:08.0,,K. Lowry misses 2-pt jump shot from 7 ft,112,111
441,4,0:07.0,Defensive rebound by K. Caldwell-Pope,,112,111
442,4,0:07.0,Personal foul by A. Johnson (drawn by K. Caldwell-Pope),,112,111
443,4,0:07.0,K. Caldwell-Pope makes free throw 1 of 2,,113,111
444,4,0:07.0,K. Caldwell-Pope makes free throw 2 of 2,,114,111
445,4,0:01.0,,Turnover by K. Lowry (lost ball; steal by B. Jennings),114,111
