,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
382,4,2:55.0,E. Payton misses 2-pt jump shot from 3 ft (block by A. Jefferson),,94,86
383,4,2:55.0,Offensive rebound by Team,,94,86
384,4,2:55.0,Official timeout,,94,86
385,4,2:49.0,T. Harris misses 2-pt jump shot from 9 ft,,94,86
386,4,2:48.0,,Defensive rebound by K. Walker,94,86
387,4,2:34.0,,K. Walker misses 2-pt layup at rim,94,86
388,4,2:32.0,,Offensive rebound by K. Walker,94,86
389,4,2:32.0,,K. Walker misses 2-pt layup from 3 ft,94,86
390,4,2:30.0,Defensive rebound by V. Oladipo,,94,86
391,4,2:08.0,E. Fournier misses 3-pt jump shot from 29 ft,,94,86
392,4,2:07.0,,Defensive rebound by A. Jefferson,94,86
393,4,1:53.0,,G. Henderson misses 2-pt jump shot from 12 ft,94,86
394,4,1:51.0,Defensive rebound by T. Harris,,94,86
395,4,1:35.0,T. Harris makes 3-pt jump shot from 25 ft (assist by E. Payton),,97,86
396,4,1:35.0,,Charlotte full timeout,97,86
397,4,1:35.0,,M. Williams enters the game for M. Kidd-Gilchrist,97,86
398,4,1:25.0,,A. Jefferson makes 2-pt jump shot from 15 ft (assist by G. Henderson),97,88
399,4,1:08.0,E. Payton misses 2-pt jump shot from 6 ft (block by A. Jefferson),,97,88
400,4,1:07.0,,Defensive rebound by Team,97,88
401,4,1:07.0,Loose ball foul by E. Payton (drawn by M. Williams),,97,88
402,4,1:07.0,,M. Williams makes free throw 1 of 2,97,89
403,4,1:07.0,,C. Zeller enters the game for A. Jefferson,97,89
404,4,1:07.0,,M. Williams makes free throw 2 of 2,97,90
405,4,1:07.0,Orlando full timeout,,97,90
406,4,1:07.0,,M. Kidd-Gilchrist enters the game for G. Neal,97,90
407,4,0:58.0,Personal foul by M. Williams (drawn by T. Harris),,97,90
408,4,0:58.0,T. Harris misses free throw 1 of 2,,97,90
409,4,0:58.0,Offensive rebound by Team,,97,90
410,4,0:58.0,,G. Neal enters the game for M. Kidd-Gilchrist,97,90
411,4,0:58.0,T. Harris misses free throw 2 of 2,,97,90
412,4,0:57.0,,Defensive rebound by M. Williams,97,90
413,4,0:49.0,,K. Walker misses 2-pt layup from 1 ft,97,90
414,4,0:45.0,,Offensive rebound by Team,97,90
415,4,0:41.0,,K. Walker makes 2-pt layup at rim,97,92
416,4,0:37.0,Personal take foul by G. Henderson (drawn by V. Oladipo),,97,92
417,4,0:37.0,V. Oladipo makes free throw 1 of 2,,98,92
418,4,0:37.0,V. Oladipo misses free throw 2 of 2,,98,92
419,4,0:36.0,,Defensive rebound by M. Williams,98,92
420,4,0:24.0,,K. Walker misses 3-pt jump shot from 26 ft,98,92
421,4,0:22.0,Defensive rebound by N. Vučević,,98,92
422,4,0:22.0,Personal take foul by M. Williams (drawn by N. Vučević),,98,92
423,4,0:22.0,N. Vučević makes free throw 1 of 2,,99,92
424,4,0:22.0,N. Vučević makes free throw 2 of 2,,100,92
425,4,0:22.0,,Charlotte full timeout,100,92
426,4,0:17.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),100,94
427,4,0:16.0,Personal take foul by M. Williams (drawn by T. Harris),,100,94
428,4,0:16.0,T. Harris makes free throw 1 of 2,,101,94
429,4,0:16.0,T. Harris makes free throw 2 of 2,,102,94
430,4,0:10.0,,K. Walker misses 3-pt jump shot from 26 ft,102,94
431,4,0:09.0,Defensive rebound by T. Harris,,102,94
