,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CLEVELAND_ACTION,WASHINGTON_SCORE,CLEVELAND_SCORE
385,4,1:03.0,R. Butler misses 3-pt jump shot from 23 ft,,99,99
386,4,1:03.0,,Defensive rebound by Team,99,99
387,4,1:03.0,Loose ball foul by D. Blair (drawn by J. Harris),,99,99
388,4,0:51.0,,K. Perkins makes 2-pt jump shot from 5 ft (assist by M. Dellavedova),99,101
389,4,0:35.0,Turnover by K. Séraphin (lost ball),,99,101
390,4,0:35.0,,Cleveland full timeout,99,101
391,4,0:15.0,,M. Dellavedova misses 2-pt jump shot from 4 ft (block by K. Séraphin),99,101
392,4,0:14.0,Defensive rebound by R. Butler,,99,101
393,4,0:14.0,Washington full timeout,,99,101
394,4,0:07.0,D. Blair makes 2-pt jump shot from 6 ft (assist by R. Butler),,101,101
395,4,0:07.0,,Cleveland full timeout,101,101
396,4,0:02.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,101,101
397,4,0:01.0,,Offensive rebound by K. Perkins,101,101
398,4,0:01.0,,K. Perkins misses 2-pt jump shot from 5 ft,101,101
399,4,0:00.0,,Offensive rebound by Team,101,101
400,1OT,4:47.0,,M. Dellavedova makes 2-pt jump shot from 12 ft,101,103
401,1OT,4:28.0,D. Blair misses 2-pt jump shot from 10 ft,,101,103
402,1OT,4:26.0,,Defensive rebound by J. Harris,101,103
403,1OT,4:15.0,,J. Harris misses 3-pt jump shot from 25 ft,101,103
404,1OT,4:13.0,Defensive rebound by D. Blair,,101,103
405,1OT,4:05.0,Turnover by R. Sessions (bad pass; steal by K. Perkins),,101,103
406,1OT,3:56.0,,J. Harris misses 2-pt jump shot from 13 ft,101,103
407,1OT,3:54.0,Defensive rebound by D. Blair,,101,103
408,1OT,3:39.0,R. Butler misses 2-pt jump shot from 3 ft,,101,103
409,1OT,3:34.0,Offensive rebound by R. Butler,,101,103
410,1OT,3:34.0,R. Butler misses 2-pt tip-in at rim,,101,103
411,1OT,3:32.0,,Defensive rebound by S. Marion,101,103
412,1OT,3:30.0,,Turnover by K. Perkins (traveling),101,103
413,1OT,3:30.0,W. Bynum enters the game for R. Sessions,,101,103
414,1OT,3:16.0,Personal foul by K. Perkins (drawn by K. Séraphin),,101,103
415,1OT,3:08.0,K. Séraphin makes 2-pt jump shot from 14 ft (assist by W. Bynum),,103,103
416,1OT,2:53.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by J. Harris),103,106
417,1OT,2:39.0,M. Webster makes 3-pt jump shot from 24 ft (assist by W. Bynum),,106,106
418,1OT,2:21.0,,K. Perkins misses 2-pt layup from 1 ft,106,106
419,1OT,2:16.0,Defensive rebound by R. Butler,,106,106
420,1OT,2:04.0,D. Blair misses 2-pt jump shot from 3 ft (block by B. Haywood),,106,106
421,1OT,2:02.0,Offensive rebound by W. Bynum,,106,106
422,1OT,1:59.0,,Violation by S. Marion (kicked ball),106,106
423,1OT,1:46.0,W. Bynum misses 3-pt jump shot from 25 ft,,106,106
424,1OT,1:45.0,Offensive rebound by D. Blair,,106,106
425,1OT,1:28.0,W. Bynum misses 2-pt jump shot from 13 ft,,106,106
426,1OT,1:27.0,,Defensive rebound by M. Dellavedova,106,106
427,1OT,1:12.0,,K. Perkins misses 2-pt jump shot from 5 ft,106,106
428,1OT,1:11.0,Defensive rebound by K. Séraphin,,106,106
429,1OT,1:08.0,Personal foul by M. Dellavedova (drawn by W. Bynum),,106,106
430,1OT,1:00.0,M. Webster misses 3-pt jump shot from 23 ft,,106,106
431,1OT,0:59.0,Offensive rebound by W. Bynum,,106,106
432,1OT,0:58.0,W. Bynum misses 2-pt jump shot from 12 ft (block by B. Haywood),,106,106
433,1OT,0:58.0,Offensive rebound by Team,,106,106
434,1OT,0:54.0,W. Bynum misses 3-pt jump shot from 25 ft,,106,106
435,1OT,0:53.0,,Defensive rebound by K. Perkins,106,106
436,1OT,0:34.0,,Shooting foul by D. Blair (drawn by B. Haywood),106,106
437,1OT,0:34.0,,B. Haywood misses free throw 1 of 2,106,106
438,1OT,0:34.0,,Offensive rebound by Team,106,106
439,1OT,0:34.0,,B. Haywood makes free throw 2 of 2,106,107
440,1OT,0:34.0,Washington full timeout,,106,107
441,1OT,0:29.0,W. Bynum makes 2-pt jump shot from 8 ft,,108,107
442,1OT,0:10.0,,B. Haywood makes 2-pt jump shot from 7 ft (assist by M. Dellavedova),108,109
443,1OT,0:10.0,Washington full timeout,,108,109
444,1OT,0:09.0,,Personal foul by W. Bynum (drawn by M. Dellavedova),108,109
445,1OT,0:09.0,,M. Dellavedova makes free throw 1 of 2,108,110
446,1OT,0:09.0,,M. Dellavedova makes free throw 2 of 2,108,111
447,1OT,0:09.0,Washington full timeout,,108,111
448,1OT,0:09.0,R. Sessions enters the game for K. Séraphin,,108,111
449,1OT,0:09.0,,J. Jones enters the game for B. Haywood,108,111
450,1OT,0:07.0,Turnover by M. Webster (bad pass; steal by S. Marion),,108,111
451,1OT,0:04.0,,S. Marion makes 2-pt dunk at rim,108,113
