,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
371,4,3:06.0,C. Zeller enters the game for L. Stephenson,,98,90
372,4,2:52.0,,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,98,90
373,4,2:51.0,Defensive rebound by A. Jefferson,,98,90
374,4,2:41.0,Shooting foul by J. Meeks (drawn by M. Williams),,98,90
375,4,2:41.0,Charlotte full timeout,,98,90
376,4,2:41.0,M. Williams makes free throw 1 of 2,,99,90
377,4,2:41.0,M. Williams makes free throw 2 of 2,,100,90
378,4,2:21.0,,A. Drummond misses 2-pt hook shot from 6 ft,100,90
379,4,2:21.0,,Offensive rebound by Team,100,90
380,4,2:21.0,,Personal foul by C. Zeller (drawn by G. Monroe),100,90
381,4,2:10.0,,G. Monroe makes 2-pt layup at rim,100,92
382,4,1:50.0,G. Henderson misses 3-pt jump shot from 26 ft,,100,92
383,4,1:49.0,,Defensive rebound by G. Monroe,100,92
384,4,1:36.0,,Turnover by K. Caldwell-Pope (lost ball),100,92
385,4,1:19.0,M. Williams makes 2-pt jump shot from 17 ft (assist by A. Jefferson),,102,92
386,4,1:19.0,,Detroit full timeout,102,92
387,4,1:15.0,,K. Caldwell-Pope makes 2-pt layup at rim,102,94
388,4,1:12.0,Charlotte full timeout,,102,94
389,4,1:12.0,,T. Prince enters the game for G. Monroe,102,94
390,4,1:12.0,M. Williams enters the game for M. Kidd-Gilchrist,,102,94
391,4,1:12.0,B. Roberts enters the game for C. Zeller,,102,94
392,4,1:08.0,Charlotte full timeout,,102,94
393,4,0:59.0,M. Williams makes 2-pt jump shot from 16 ft (assist by A. Jefferson),,104,94
394,4,0:59.0,,Detroit full timeout,104,94
395,4,0:59.0,M. Kidd-Gilchrist enters the game for B. Roberts,,104,94
396,4,0:59.0,,A. Tolliver enters the game for T. Prince,104,94
397,4,0:58.0,,Personal foul by M. Williams (drawn by J. Meeks),104,94
398,4,0:58.0,,J. Meeks makes free throw 1 of 3,104,95
399,4,0:58.0,,J. Meeks makes free throw 2 of 3,104,96
400,4,0:58.0,B. Roberts enters the game for M. Kidd-Gilchrist,,104,96
401,4,0:58.0,,T. Prince enters the game for A. Tolliver,104,96
402,4,0:58.0,,J. Meeks makes free throw 3 of 3,104,97
403,4,0:56.0,Turnover by M. Williams (bad pass; steal by J. Meeks),,104,97
404,4,0:52.0,,J. Meeks misses 3-pt jump shot from 26 ft,104,97
405,4,0:51.0,,Offensive rebound by A. Drummond,104,97
406,4,0:49.0,,A. Drummond misses 2-pt layup at rim,104,97
407,4,0:48.0,,Offensive rebound by R. Jackson,104,97
408,4,0:47.0,,A. Drummond misses 2-pt layup at rim,104,97
409,4,0:47.0,Defensive rebound by A. Jefferson,,104,97
410,4,0:47.0,Personal foul by T. Prince (drawn by A. Jefferson),,104,97
411,4,0:42.0,Personal foul by A. Drummond (drawn by A. Jefferson),,104,97
412,4,0:42.0,A. Jefferson misses free throw 1 of 2,,104,97
413,4,0:42.0,Offensive rebound by Team,,104,97
414,4,0:42.0,,A. Tolliver enters the game for T. Prince,104,97
415,4,0:42.0,M. Kidd-Gilchrist enters the game for B. Roberts,,104,97
416,4,0:42.0,A. Jefferson misses free throw 2 of 2,,104,97
417,4,0:41.0,,Defensive rebound by J. Meeks,104,97
418,4,0:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,104,97
419,4,0:24.0,Defensive rebound by A. Jefferson,,104,97
420,4,0:24.0,Personal foul by R. Jackson (drawn by M. Williams),,104,97
421,4,0:24.0,M. Williams makes free throw 1 of 2,,105,97
422,4,0:24.0,M. Williams makes free throw 2 of 2,,106,97
423,4,0:24.0,,Detroit full timeout,106,97
424,4,0:19.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),106,99
425,4,0:19.0,Charlotte full timeout,,106,99
426,4,0:19.0,B. Roberts enters the game for M. Kidd-Gilchrist,,106,99
427,4,0:17.0,Personal foul by R. Jackson (drawn by M. Williams),,106,99
428,4,0:17.0,M. Williams makes free throw 1 of 2,,107,99
429,4,0:17.0,M. Kidd-Gilchrist enters the game for B. Roberts,,107,99
430,4,0:17.0,M. Williams makes free throw 2 of 2,,108,99
431,4,0:06.0,,R. Jackson makes 2-pt layup at rim,108,101
432,4,0:06.0,Violation by Team (delay of game),,108,101
