,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
385,4,4:41.0,,D. Williams misses 3-pt jump shot from 23 ft,96,104
386,4,4:40.0,,Offensive rebound by T. Young,96,104
387,4,4:26.0,,Turnover by J. Jack (bad pass; steal by S. Curry),96,104
388,4,4:20.0,S. Curry misses 3-pt jump shot from 22 ft,,96,104
389,4,4:19.0,Offensive rebound by A. Iguodala,,96,104
390,4,4:16.0,K. Thompson misses 3-pt jump shot from 23 ft,,96,104
391,4,4:15.0,,Defensive rebound by M. Plumlee,96,104
392,4,4:00.0,,D. Williams makes 2-pt jump shot from 10 ft,96,106
393,4,3:56.0,Golden State full timeout,,96,106
394,4,3:49.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),,99,106
395,4,3:29.0,,J. Jack makes 2-pt jump shot from 16 ft,99,108
396,4,3:15.0,S. Curry makes 3-pt jump shot from 24 ft,,102,108
397,4,2:49.0,,D. Williams misses 2-pt jump shot from 10 ft,102,108
398,4,2:48.0,,Offensive rebound by M. Plumlee,102,108
399,4,2:47.0,,M. Plumlee misses 2-pt layup from 1 ft,102,108
400,4,2:45.0,,Offensive rebound by J. Jack,102,108
401,4,2:30.0,,T. Young misses 2-pt jump shot from 4 ft (block by D. Green),102,108
402,4,2:29.0,Defensive rebound by K. Thompson,,102,108
403,4,2:24.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),,105,108
404,4,2:23.0,,Brooklyn full timeout,105,108
405,4,2:23.0,H. Barnes enters the game for A. Bogut,,105,108
406,4,2:11.0,,Turnover by D. Williams (bad pass; steal by H. Barnes),105,108
407,4,2:08.0,S. Curry misses 3-pt jump shot from 24 ft,,105,108
408,4,2:07.0,Offensive rebound by D. Green,,105,108
409,4,2:06.0,D. Green misses 2-pt layup at rim,,105,108
410,4,2:05.0,,Defensive rebound by Team,105,108
411,4,2:05.0,Loose ball foul by H. Barnes (drawn by M. Plumlee),,105,108
412,4,1:47.0,,Turnover by D. Williams (bad pass; steal by K. Thompson),105,108
413,4,1:43.0,Shooting block foul by D. Williams (drawn by H. Barnes),,105,108
414,4,1:43.0,H. Barnes misses free throw 1 of 2,,105,108
415,4,1:43.0,Offensive rebound by Team,,105,108
416,4,1:43.0,,B. Lopez enters the game for M. Plumlee,105,108
417,4,1:43.0,,A. Anderson enters the game for T. Young,105,108
418,4,1:43.0,A. Bogut enters the game for A. Iguodala,,105,108
419,4,1:43.0,H. Barnes makes free throw 2 of 2,,106,108
420,4,1:19.0,,A. Anderson misses 3-pt jump shot from 22 ft,106,108
421,4,1:18.0,Defensive rebound by K. Thompson,,106,108
422,4,1:09.0,S. Curry makes 2-pt jump shot from 20 ft (assist by K. Thompson),,108,108
423,4,0:51.0,A. Iguodala enters the game for H. Barnes,,108,108
424,4,0:50.0,,Personal foul by A. Bogut (drawn by B. Lopez),108,108
425,4,0:37.0,,Turnover by B. Lopez (lost ball; steal by D. Green),108,108
426,4,0:21.0,Turnover by A. Bogut (bad pass),,108,108
427,4,0:21.0,,Brooklyn full timeout,108,108
428,4,0:01.0,,J. Jack makes 2-pt jump shot from 16 ft,108,110
429,4,0:01.0,Golden State full timeout,,108,110
