,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
382,4,6:42.0,C. Frye misses 3-pt jump shot from 26 ft,,87,94
383,4,6:41.0,Offensive rebound by Team,,87,94
384,4,6:41.0,,Loose ball foul by J. Smith (drawn by N. Vučević),87,94
385,4,6:25.0,N. Vučević makes 2-pt layup from 1 ft,,89,94
386,4,5:59.0,,C. Anthony misses 2-pt jump shot from 12 ft,89,94
387,4,5:58.0,Defensive rebound by N. Vučević,,89,94
388,4,5:51.0,E. Payton makes 2-pt layup at rim,,91,94
389,4,5:50.0,,New York full timeout,91,94
390,4,5:28.0,,J. Smith misses 2-pt jump shot from 14 ft,91,94
391,4,5:26.0,Defensive rebound by N. Vučević,,91,94
392,4,5:08.0,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),,93,94
393,4,4:58.0,,Turnover by J. Smith (bad pass; steal by E. Payton),93,94
394,4,4:46.0,T. Harris misses 3-pt jump shot from 24 ft,,93,94
395,4,4:44.0,,Defensive rebound by L. Galloway,93,94
396,4,4:32.0,,S. Larkin misses 3-pt jump shot from 26 ft,93,94
397,4,4:30.0,Defensive rebound by N. Vučević,,93,94
398,4,4:22.0,T. Harris misses 3-pt jump shot from 24 ft,,93,94
399,4,4:20.0,,Defensive rebound by C. Anthony,93,94
400,4,4:06.0,,J. Smith misses 2-pt layup from 1 ft,93,94
401,4,4:05.0,Defensive rebound by N. Vučević,,93,94
402,4,4:01.0,Shooting foul by S. Larkin (drawn by T. Harris),,93,94
403,4,4:01.0,T. Harris makes 2-pt layup at rim (assist by N. Vučević),,95,94
404,4,4:01.0,,P. Prigioni enters the game for S. Larkin,95,94
405,4,4:01.0,T. Harris makes free throw 1 of 1,,96,94
406,4,3:41.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Smith),96,97
407,4,3:32.0,N. Vučević makes 2-pt dunk at rim (assist by E. Payton),,98,97
408,4,3:16.0,,C. Anthony makes 2-pt layup from 2 ft,98,99
409,4,3:02.0,T. Harris misses 2-pt layup from 3 ft,,98,99
410,4,3:01.0,,Defensive rebound by P. Prigioni,98,99
411,4,2:41.0,,L. Thomas makes 2-pt jump shot from 19 ft (assist by C. Anthony),98,101
412,4,2:39.0,Orlando full timeout,,98,101
413,4,2:31.0,Offensive foul by N. Vučević (drawn by L. Galloway),,98,101
414,4,2:31.0,Turnover by N. Vučević (offensive foul),,98,101
415,4,2:12.0,,L. Galloway misses 3-pt jump shot from 25 ft,98,101
416,4,2:10.0,,Offensive rebound by J. Smith,98,101
417,4,1:57.0,,J. Smith misses 2-pt jump shot from 15 ft,98,101
418,4,1:56.0,,Offensive rebound by L. Thomas,98,101
419,4,1:56.0,,L. Thomas makes 2-pt dunk at rim,98,103
420,4,1:48.0,E. Payton makes 2-pt layup from 2 ft,,100,103
421,4,1:39.0,,Personal foul by T. Harris (drawn by C. Anthony),100,103
422,4,1:39.0,E. Fournier enters the game for E. Payton,,100,103
423,4,1:25.0,,L. Thomas makes 2-pt hook shot from 4 ft (assist by L. Galloway),100,105
424,4,1:16.0,E. Fournier makes 2-pt layup from 1 ft (assist by C. Frye),,102,105
425,4,0:54.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by L. Thomas),102,108
426,4,0:54.0,Orlando full timeout,,102,108
427,4,0:50.0,T. Harris misses 3-pt jump shot from 25 ft,,102,108
428,4,0:48.0,,Defensive rebound by J. Smith,102,108
429,4,0:42.0,,Personal foul by T. Harris (drawn by P. Prigioni),102,108
430,4,0:42.0,,P. Prigioni makes free throw 1 of 2,102,109
431,4,0:42.0,,P. Prigioni makes free throw 2 of 2,102,110
432,4,0:42.0,Orlando full timeout,,102,110
433,4,0:40.0,V. Oladipo misses 3-pt jump shot from 23 ft,,102,110
434,4,0:38.0,,Defensive rebound by P. Prigioni,102,110
435,4,0:36.0,,Personal foul by C. Frye (drawn by P. Prigioni),102,110
436,4,0:36.0,,P. Prigioni makes free throw 1 of 2,102,111
437,4,0:36.0,,P. Prigioni makes free throw 2 of 2,102,112
438,4,0:26.0,N. Vučević makes 2-pt jump shot from 3 ft,,104,112
439,4,0:21.0,,New York full timeout,104,112
440,4,0:21.0,,New York full timeout,104,112
441,4,0:21.0,D. Marble enters the game for C. Frye,,104,112
442,4,0:19.0,,Personal foul by E. Fournier (drawn by L. Galloway),104,112
443,4,0:19.0,,L. Galloway misses free throw 1 of 2,104,112
444,4,0:19.0,,Offensive rebound by Team,104,112
445,4,0:19.0,,L. Galloway makes free throw 2 of 2,104,113
446,4,0:19.0,Orlando full timeout,,104,113
447,4,0:19.0,C. Frye enters the game for D. Marble,,104,113
448,4,0:12.0,V. Oladipo makes 2-pt layup from 1 ft,,106,113
449,4,0:07.0,,Turnover by P. Prigioni (bad pass; steal by N. Vučević),106,113
450,4,0:03.0,V. Oladipo misses 3-pt jump shot from 25 ft,,106,113
451,4,0:01.0,,Defensive rebound by C. Anthony,106,113
