,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
388,4,6:48.0,,R. Westbrook enters the game for R. Jackson,78,93
389,4,6:48.0,,S. Ibaka enters the game for M. McGary,78,93
390,4,6:48.0,J. Leuer makes free throw 2 of 2,,79,93
391,4,6:29.0,,R. Westbrook misses 3-pt jump shot from 25 ft,79,93
392,4,6:27.0,,Offensive rebound by N. Collison,79,93
393,4,6:25.0,,A. Morrow misses 3-pt jump shot from 24 ft,79,93
394,4,6:24.0,Defensive rebound by J. Leuer,,79,93
395,4,6:14.0,B. Udrih makes 3-pt jump shot from 22 ft (assist by N. Calathes),,82,93
396,4,6:13.0,,Oklahoma City full timeout,82,93
397,4,6:13.0,,K. Durant enters the game for A. Morrow,82,93
398,4,6:13.0,Z. Randolph enters the game for K. Koufos,,82,93
399,4,6:13.0,M. Gasol enters the game for J. Leuer,,82,93
400,4,6:01.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by R. Westbrook),82,95
401,4,5:40.0,B. Udrih misses 2-pt jump shot from 13 ft,,82,95
402,4,5:40.0,,Defensive rebound by N. Collison,82,95
403,4,5:39.0,,Personal foul by T. Allen (drawn by N. Collison),82,95
404,4,5:27.0,,S. Ibaka misses 3-pt jump shot from 24 ft,82,95
405,4,5:26.0,Defensive rebound by T. Allen,,82,95
406,4,5:14.0,Z. Randolph misses 2-pt jump shot from 7 ft (block by N. Collison),,82,95
407,4,5:12.0,,Defensive rebound by R. Westbrook,82,95
408,4,5:08.0,,Turnover by D. Waiters (lost ball),82,95
409,4,5:08.0,,Oklahoma City full timeout,82,95
410,4,5:08.0,,A. Roberson enters the game for D. Waiters,82,95
411,4,4:56.0,M. Gasol misses 2-pt jump shot from 9 ft,,82,95
412,4,4:55.0,,Defensive rebound by R. Westbrook,82,95
413,4,4:36.0,,K. Durant misses 2-pt jump shot from 16 ft,82,95
414,4,4:35.0,,Offensive rebound by N. Collison,82,95
415,4,4:35.0,,N. Collison misses 2-pt tip-in from 2 ft,82,95
416,4,4:32.0,Defensive rebound by Z. Randolph,,82,95
417,4,4:27.0,Turnover by T. Allen (lost ball),,82,95
418,4,4:14.0,,R. Westbrook misses 2-pt jump shot from 13 ft,82,95
419,4,4:12.0,,Offensive rebound by N. Collison,82,95
420,4,4:12.0,,N. Collison makes 2-pt tip-in from 2 ft,82,97
421,4,3:51.0,Turnover by Z. Randolph (bad pass; steal by A. Roberson),,82,97
422,4,3:42.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by R. Westbrook),82,99
423,4,3:41.0,Memphis full timeout,,82,99
424,4,3:41.0,,A. Morrow enters the game for K. Durant,82,99
425,4,3:41.0,J. Green enters the game for Z. Randolph,,82,99
426,4,3:41.0,J. Leuer enters the game for M. Gasol,,82,99
427,4,3:41.0,J. Adams enters the game for N. Calathes,,82,99
428,4,3:41.0,R. Smith enters the game for T. Allen,,82,99
429,4,3:41.0,K. Koufos enters the game for B. Udrih,,82,99
430,4,3:27.0,Turnover by K. Koufos (bad pass),,82,99
431,4,3:27.0,,I. Smith enters the game for R. Westbrook,82,99
432,4,3:15.0,,Turnover by I. Smith (lost ball; steal by J. Adams),82,99
433,4,3:10.0,Turnover by J. Green (offensive goaltending),,82,99
434,4,3:10.0,,M. McGary enters the game for S. Ibaka,82,99
435,4,2:47.0,,I. Smith misses 2-pt jump shot from 6 ft,82,99
436,4,2:46.0,,Offensive rebound by A. Roberson,82,99
437,4,2:45.0,,A. Roberson misses 2-pt layup at rim,82,99
438,4,2:44.0,Defensive rebound by J. Green,,82,99
439,4,2:31.0,R. Smith misses 2-pt jump shot from 21 ft,,82,99
440,4,2:28.0,Offensive rebound by J. Green,,82,99
441,4,2:28.0,J. Green misses 2-pt tip-in from 2 ft,,82,99
442,4,2:27.0,,Defensive rebound by I. Smith,82,99
443,4,2:25.0,,Turnover by I. Smith (bad pass),82,99
444,4,2:10.0,J. Green misses 3-pt jump shot from 23 ft,,82,99
445,4,2:09.0,,Defensive rebound by A. Roberson,82,99
446,4,1:59.0,,Shooting foul by J. Adams (drawn by A. Morrow),82,99
447,4,1:59.0,,A. Morrow makes free throw 1 of 2,82,100
448,4,1:59.0,,P. Jones enters the game for A. Roberson,82,100
449,4,1:59.0,,J. Lamb enters the game for N. Collison,82,100
450,4,1:59.0,,A. Morrow makes free throw 2 of 2,82,101
451,4,1:44.0,R. Smith makes 2-pt jump shot from 5 ft,,84,101
452,4,1:30.0,,A. Morrow misses 2-pt jump shot from 8 ft,84,101
453,4,1:29.0,Defensive rebound by J. Green,,84,101
454,4,1:20.0,K. Koufos makes 2-pt layup from 1 ft (assist by R. Smith),,86,101
455,4,1:03.0,,A. Morrow makes 2-pt jump shot from 13 ft (assist by J. Lamb),86,103
456,4,0:56.0,Personal foul by A. Morrow (drawn by J. Green),,86,103
457,4,0:56.0,Offensive foul by J. Green (drawn by A. Morrow),,86,103
458,4,0:56.0,Turnover by J. Green (offensive foul),,86,103
459,4,0:46.0,,J. Lamb makes 2-pt jump shot from 16 ft,86,105
460,4,0:35.0,Shooting foul by M. McGary (drawn by R. Smith),,86,105
461,4,0:35.0,R. Smith makes free throw 1 of 2,,87,105
462,4,0:35.0,R. Smith makes free throw 2 of 2,,88,105
463,4,0:24.0,,Turnover by J. Lamb (bad pass; steal by R. Smith),88,105
464,4,0:23.0,,Loose ball foul by M. McGary (drawn by R. Smith),88,105
465,4,0:23.0,,A. Roberson enters the game for M. McGary,88,105
466,4,0:23.0,R. Smith misses free throw 1 of 2,,88,105
467,4,0:23.0,Offensive rebound by Team,,88,105
468,4,0:23.0,R. Smith makes free throw 2 of 2,,89,105
