,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
381,4,3:46.0,,Loose ball foul by T. Mozgov (drawn by N. Collison),94,101
382,4,3:46.0,N. Collison misses free throw 1 of 2,,94,101
383,4,3:46.0,Offensive rebound by Team,,94,101
384,4,3:46.0,N. Collison makes free throw 2 of 2,,95,101
385,4,3:29.0,,W. Chandler misses 2-pt layup from 1 ft,95,101
386,4,3:28.0,Defensive rebound by N. Collison,,95,101
387,4,3:19.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Jackson),,98,101
388,4,3:15.0,,Denver full timeout,98,101
389,4,3:02.0,,W. Chandler misses 3-pt jump shot from 24 ft,98,101
390,4,3:00.0,Defensive rebound by R. Jackson,,98,101
391,4,2:45.0,R. Jackson misses 3-pt jump shot from 25 ft,,98,101
392,4,2:42.0,,Defensive rebound by K. Faried,98,101
393,4,2:27.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),98,104
394,4,2:02.0,S. Ibaka misses 2-pt jump shot from 7 ft,,98,104
395,4,2:01.0,,Defensive rebound by W. Chandler,98,104
396,4,1:42.0,,A. Afflalo makes 3-pt jump shot from 22 ft (assist by T. Lawson),98,107
397,4,1:42.0,Oklahoma City full timeout,,98,107
398,4,1:42.0,,D. Arthur enters the game for K. Faried,98,107
399,4,1:27.0,,Defensive rebound by T. Mozgov,98,107
400,4,1:09.0,,A. Afflalo misses 3-pt jump shot from 23 ft,98,107
401,4,1:07.0,Defensive rebound by S. Ibaka,,98,107
402,4,0:57.0,A. Morrow misses 3-pt jump shot from 25 ft,,98,107
403,4,0:56.0,Offensive rebound by R. Jackson,,98,107
404,4,0:55.0,N. Collison makes 2-pt layup at rim (assist by R. Jackson),,100,107
405,4,0:55.0,Shooting foul by T. Mozgov (drawn by N. Collison),,100,107
406,4,0:55.0,N. Collison misses free throw 1 of 1,,100,107
407,4,0:54.0,,Defensive rebound by W. Chandler,100,107
408,4,0:34.0,,A. Afflalo misses 2-pt jump shot from 15 ft,100,107
409,4,0:33.0,Defensive rebound by S. Ibaka,,100,107
410,4,0:26.0,R. Jackson misses 3-pt jump shot from 26 ft,,100,107
411,4,0:24.0,,Defensive rebound by T. Mozgov,100,107
412,4,0:02.0,,T. Lawson misses 3-pt jump shot from 28 ft,100,107
413,4,0:01.0,,Offensive rebound by Team,100,107
414,4,0:01.0,,Turnover by Team (shot clock),100,107
