,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DENVER_ACTION,BROOKLYN_SCORE,DENVER_SCORE
388,4,8:19.0,,E. Green misses 2-pt jump shot from 17 ft,91,73
389,4,8:17.0,,Offensive rebound by W. Barton,91,73
390,4,8:14.0,,W. Barton misses 2-pt layup from 2 ft (block by M. Brown),91,73
391,4,8:11.0,Defensive rebound by M. Brown,,91,73
392,4,8:03.0,Shooting foul by J. Nurkić (drawn by D. Williams),,91,73
393,4,8:03.0,Official timeout,,91,73
394,4,8:03.0,D. Williams makes free throw 1 of 2,,92,73
395,4,8:03.0,D. Williams makes free throw 2 of 2,,93,73
396,4,7:46.0,,E. Green misses 2-pt jump shot from 14 ft,93,73
397,4,7:45.0,Defensive rebound by D. Williams,,93,73
398,4,7:37.0,J. Johnson misses 3-pt jump shot from 25 ft,,93,73
399,4,7:36.0,,Defensive rebound by J. Nurkić,93,73
400,4,7:31.0,,W. Barton makes 2-pt dunk at rim (assist by T. Lawson),93,75
401,4,7:15.0,M. Brown misses 3-pt jump shot from 25 ft,,93,75
402,4,7:14.0,Offensive rebound by B. Lopez,,93,75
403,4,7:13.0,Shooting foul by R. Foye (drawn by B. Lopez),,93,75
404,4,7:13.0,B. Lopez makes free throw 1 of 2,,94,75
405,4,7:13.0,,D. Arthur enters the game for W. Barton,94,75
406,4,7:13.0,,D. Gallinari enters the game for J. Nurkić,94,75
407,4,7:13.0,B. Lopez makes free throw 2 of 2,,95,75
408,4,7:01.0,,R. Foye misses 2-pt jump shot from 3 ft (block by M. Brown),95,75
409,4,7:00.0,Defensive rebound by T. Young,,95,75
410,4,6:59.0,Personal foul by D. Arthur (drawn by T. Young),,95,75
411,4,6:59.0,T. Young makes free throw 1 of 2,,96,75
412,4,6:59.0,T. Young makes free throw 2 of 2,,97,75
413,4,6:36.0,,T. Lawson misses 2-pt jump shot from 20 ft,97,75
414,4,6:35.0,,Offensive rebound by Team,97,75
415,4,6:35.0,,Turnover by Team (shot clock),97,75
416,4,6:11.0,D. Williams misses 2-pt jump shot from 8 ft,,97,75
417,4,6:09.0,Offensive rebound by B. Lopez,,97,75
418,4,6:09.0,B. Lopez misses 2-pt tip-in at rim,,97,75
419,4,6:06.0,Offensive rebound by T. Young,,97,75
420,4,6:03.0,T. Young makes 2-pt hook shot from 4 ft,,99,75
421,4,5:56.0,,D. Gallinari misses 3-pt jump shot from 24 ft,99,75
422,4,5:55.0,,Offensive rebound by D. Arthur,99,75
423,4,5:46.0,,D. Arthur misses 2-pt jump shot from 17 ft,99,75
424,4,5:44.0,Defensive rebound by M. Brown,,99,75
425,4,5:32.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by D. Williams),,101,75
426,4,5:10.0,,T. Lawson misses 3-pt jump shot from 26 ft,101,75
427,4,5:07.0,,Offensive rebound by R. Foye,101,75
428,4,5:03.0,,R. Foye misses 3-pt jump shot from 25 ft,101,75
429,4,5:00.0,,Offensive rebound by D. Arthur,101,75
430,4,5:00.0,,D. Arthur makes 2-pt tip-in from 1 ft,101,77
431,4,4:59.0,Brooklyn full timeout,,101,77
432,4,4:59.0,,G. Harris enters the game for D. Gallinari,101,77
433,4,4:59.0,,J. Lauvergne enters the game for T. Lawson,101,77
434,4,4:59.0,C. Jefferson enters the game for J. Johnson,,101,77
435,4,4:41.0,C. Jefferson makes 2-pt dunk at rim (assist by D. Williams),,103,77
436,4,4:23.0,,E. Green misses 3-pt jump shot from 24 ft,103,77
437,4,4:22.0,Defensive rebound by C. Jefferson,,103,77
438,4,4:07.0,B. Lopez misses 2-pt hook shot from 5 ft,,103,77
439,4,4:06.0,,Defensive rebound by G. Harris,103,77
440,4,3:52.0,,Shooting foul by B. Lopez (drawn by G. Harris),103,77
441,4,3:52.0,,G. Harris misses free throw 1 of 2,103,77
442,4,3:52.0,,Offensive rebound by Team,103,77
443,4,3:52.0,D. Morris enters the game for D. Williams,,103,77
444,4,3:52.0,M. Plumlee enters the game for B. Lopez,,103,77
445,4,3:52.0,,G. Harris makes free throw 2 of 2,103,78
446,4,3:38.0,C. Jefferson misses 2-pt jump shot from 17 ft,,103,78
447,4,3:36.0,,Defensive rebound by E. Green,103,78
448,4,3:30.0,,G. Harris misses 3-pt jump shot from 25 ft,103,78
449,4,3:29.0,Defensive rebound by C. Jefferson,,103,78
450,4,3:23.0,M. Plumlee makes 2-pt layup from 1 ft (assist by T. Young),,105,78
451,4,3:01.0,,D. Arthur misses 2-pt jump shot from 18 ft,105,78
452,4,3:00.0,Defensive rebound by C. Jefferson,,105,78
453,4,2:34.0,M. Brown makes 2-pt jump shot from 6 ft (assist by C. Jefferson),,107,78
454,4,2:16.0,,R. Foye misses 3-pt jump shot from 27 ft,107,78
455,4,2:14.0,,Offensive rebound by D. Arthur,107,78
456,4,2:11.0,,D. Arthur makes 2-pt jump shot from 21 ft,107,80
457,4,2:09.0,Brooklyn full timeout,,107,80
458,4,2:09.0,,Denver full timeout,107,80
459,4,2:09.0,S. Karasev enters the game for T. Young,,107,80
460,4,2:09.0,,J. Nurkić enters the game for D. Arthur,107,80
461,4,1:50.0,M. Plumlee misses 2-pt jump shot from 4 ft,,107,80
462,4,1:49.0,,Defensive rebound by J. Lauvergne,107,80
463,4,1:38.0,,J. Nurkić misses 2-pt hook shot from 4 ft,107,80
464,4,1:36.0,Defensive rebound by M. Brown,,107,80
465,4,1:33.0,D. Morris makes 2-pt layup at rim (assist by M. Brown),,109,80
466,4,1:17.0,,E. Green misses 2-pt jump shot from 22 ft,109,80
467,4,1:16.0,Defensive rebound by M. Plumlee,,109,80
468,4,1:04.0,S. Karasev misses 3-pt jump shot from 25 ft,,109,80
469,4,1:03.0,,Defensive rebound by Team,109,80
470,4,0:47.0,,J. Lauvergne misses 2-pt layup from 2 ft,109,80
471,4,0:46.0,Defensive rebound by M. Plumlee,,109,80
472,4,0:26.0,Shooting foul by J. Nurkić (drawn by M. Plumlee),,109,80
473,4,0:26.0,M. Plumlee misses free throw 1 of 2,,109,80
474,4,0:26.0,Offensive rebound by Team,,109,80
475,4,0:26.0,M. Plumlee makes free throw 2 of 2,,110,80
476,4,0:16.0,,J. Lauvergne misses 3-pt jump shot from 26 ft,110,80
477,4,0:14.0,,Offensive rebound by G. Harris,110,80
478,4,0:13.0,,G. Harris makes 2-pt layup from 1 ft,110,82
