,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
391,4,7:05.0,Offensive rebound by Team,,73,88
392,4,7:05.0,E. Bledsoe makes free throw 2 of 2,,74,88
393,4,6:43.0,,Shooting foul by M. Morris (drawn by T. Ariza),74,88
394,4,6:43.0,,T. Ariza makes free throw 1 of 2,74,89
395,4,6:43.0,,T. Ariza makes free throw 2 of 2,74,90
396,4,6:36.0,Personal foul by J. Terry (drawn by G. Dragić),,74,90
397,4,6:36.0,G. Dragić makes free throw 1 of 2,,75,90
398,4,6:36.0,G. Dragić makes free throw 2 of 2,,76,90
399,4,6:20.0,,Turnover by J. Harden (bad pass; steal by M. Morris),76,90
400,4,6:14.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by M. Morris),,78,90
401,4,6:03.0,,Turnover by J. Harden (bad pass; steal by E. Bledsoe),78,90
402,4,5:58.0,G. Dragić makes 2-pt layup from 2 ft (assist by E. Bledsoe),,80,90
403,4,5:37.0,,N. Johnson misses 2-pt jump shot from 19 ft,80,90
404,4,5:36.0,Defensive rebound by Team,,80,90
405,4,5:36.0,,D. Motiejūnas enters the game for T. Black,80,90
406,4,5:22.0,G. Dragić misses 2-pt jump shot from 15 ft,,80,90
407,4,5:19.0,Offensive rebound by Team,,80,90
408,4,5:08.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,80,90
409,4,5:07.0,,Defensive rebound by D. Motiejūnas,80,90
410,4,5:07.0,Loose ball foul by M. Morris (drawn by N. Johnson),,80,90
411,4,5:07.0,,N. Johnson makes free throw 1 of 2,80,91
412,4,5:07.0,,N. Johnson makes free throw 2 of 2,80,92
413,4,4:55.0,E. Bledsoe makes 2-pt layup from 2 ft,,82,92
414,4,4:41.0,,J. Terry misses 2-pt layup from 3 ft (block by G. Dragić),82,92
415,4,4:39.0,Defensive rebound by M. Morris,,82,92
416,4,4:35.0,P. Tucker misses 2-pt layup from 1 ft,,82,92
417,4,4:34.0,Offensive rebound by P. Tucker,,82,92
418,4,4:32.0,P. Tucker makes 2-pt layup at rim,,84,92
419,4,4:31.0,,Houston full timeout,84,92
420,4,4:31.0,,P. Beverley enters the game for N. Johnson,84,92
421,4,4:09.0,,J. Harden misses 3-pt jump shot from 24 ft,84,92
422,4,4:07.0,,Offensive rebound by T. Ariza,84,92
423,4,4:05.0,,Turnover by T. Ariza (lost ball; steal by M. Morris),84,92
424,4,3:59.0,Turnover by P. Tucker (lost ball; steal by J. Harden),,84,92
425,4,3:43.0,,Turnover by J. Harden (lost ball; steal by M. Morris),84,92
426,4,3:37.0,E. Bledsoe misses 2-pt layup from 3 ft,,84,92
427,4,3:36.0,,Defensive rebound by D. Motiejūnas,84,92
428,4,3:30.0,,J. Harden misses 3-pt jump shot from 25 ft,84,92
429,4,3:28.0,Defensive rebound by M. Morris,,84,92
430,4,3:20.0,Personal foul by D. Motiejūnas (drawn by M. Morris),,84,92
431,4,3:20.0,M. Morris misses free throw 1 of 2,,84,92
432,4,3:20.0,Offensive rebound by Team,,84,92
433,4,3:20.0,M. Morris makes free throw 2 of 2,,85,92
434,4,3:00.0,,P. Beverley misses 2-pt jump shot from 5 ft,85,92
435,4,2:58.0,Defensive rebound by M. Morris,,85,92
436,4,2:50.0,M. Morris misses 2-pt jump shot from 4 ft (block by D. Motiejūnas),,85,92
437,4,2:50.0,,Defensive rebound by D. Motiejūnas,85,92
438,4,2:30.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),85,95
439,4,2:29.0,Phoenix full timeout,,85,95
440,4,2:14.0,G. Dragić misses 3-pt jump shot from 24 ft,,85,95
441,4,2:13.0,Offensive rebound by P. Tucker,,85,95
442,4,2:10.0,P. Tucker misses 3-pt jump shot from 23 ft,,85,95
443,4,2:07.0,Offensive rebound by M. Morris,,85,95
444,4,2:05.0,M. Morris misses 2-pt layup from 2 ft,,85,95
445,4,2:04.0,Offensive rebound by P. Tucker,,85,95
446,4,2:02.0,P. Tucker makes 2-pt layup at rim,,87,95
447,4,1:38.0,,D. Motiejūnas misses 2-pt hook shot from 8 ft,87,95
448,4,1:36.0,Defensive rebound by M. Morris,,87,95
449,4,1:33.0,Shooting foul by J. Harden (drawn by G. Dragić),,87,95
450,4,1:33.0,G. Dragić misses free throw 1 of 2,,87,95
451,4,1:33.0,Offensive rebound by Team,,87,95
452,4,1:33.0,G. Dragić makes free throw 2 of 2,,88,95
453,4,1:13.0,,T. Ariza misses 3-pt jump shot from 23 ft,88,95
454,4,1:12.0,,Offensive rebound by P. Beverley,88,95
455,4,0:50.0,,J. Harden misses 3-pt jump shot from 25 ft,88,95
456,4,0:48.0,,Offensive rebound by P. Beverley,88,95
457,4,0:44.0,,Shooting foul by M. Morris (drawn by D. Motiejūnas),88,95
458,4,0:44.0,G. Green enters the game for M. Morris,,88,95
459,4,0:44.0,,D. Motiejūnas misses free throw 1 of 2,88,95
460,4,0:44.0,,Offensive rebound by Team,88,95
461,4,0:44.0,,D. Motiejūnas makes free throw 2 of 2,88,96
462,4,0:34.0,M. Morris makes 3-pt jump shot from 25 ft,,91,96
463,4,0:30.0,,Personal foul by E. Bledsoe (drawn by P. Beverley),91,96
464,4,0:30.0,,P. Beverley misses free throw 1 of 2,91,96
465,4,0:30.0,,Offensive rebound by Team,91,96
466,4,0:30.0,,N. Johnson enters the game for J. Terry,91,96
467,4,0:30.0,,P. Beverley makes free throw 2 of 2,91,97
468,4,0:30.0,Phoenix full timeout,,91,97
469,4,0:30.0,,J. Terry enters the game for D. Motiejūnas,91,97
470,4,0:25.0,E. Bledsoe misses 2-pt layup from 2 ft,,91,97
471,4,0:22.0,Offensive rebound by P. Tucker,,91,97
472,4,0:22.0,P. Tucker makes 2-pt tip-in from 1 ft,,93,97
473,4,0:21.0,,Personal take foul by E. Bledsoe (drawn by P. Beverley),93,97
474,4,0:21.0,,P. Beverley makes free throw 1 of 2,93,98
475,4,0:21.0,,P. Beverley misses free throw 2 of 2,93,98
476,4,0:21.0,Defensive rebound by P. Tucker,,93,98
477,4,0:15.0,G. Dragić misses 2-pt layup from 1 ft,,93,98
478,4,0:13.0,,Defensive rebound by P. Beverley,93,98
479,4,0:12.0,,Personal take foul by P. Tucker (drawn by P. Beverley),93,98
480,4,0:12.0,,P. Beverley makes free throw 1 of 2,93,99
481,4,0:12.0,,P. Beverley makes free throw 2 of 2,93,100
482,4,0:08.0,E. Bledsoe makes 2-pt dunk at rim,,95,100
483,4,0:04.0,,Personal foul by G. Green (drawn by N. Johnson),95,100
484,4,0:04.0,,N. Johnson misses free throw 1 of 2,95,100
485,4,0:04.0,,Offensive rebound by Team,95,100
486,4,0:04.0,,T. Black enters the game for P. Beverley,95,100
487,4,0:04.0,,N. Johnson misses free throw 2 of 2,95,100
488,4,0:03.0,Defensive rebound by E. Bledsoe,,95,100
489,4,0:02.0,Phoenix full timeout,,95,100
490,4,0:02.0,,D. Motiejūnas enters the game for J. Harden,95,100
491,4,0:01.0,Turnover by P. Tucker (bad pass),,95,100
