,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
386,4,5:23.0,,Offensive rebound by A. Horford,109,101
387,4,5:19.0,,Personal block foul by D. DeRozan (drawn by J. Teague),109,101
388,4,5:07.0,,A. Horford makes 2-pt hook shot from 4 ft,109,103
389,4,4:45.0,D. DeRozan misses 2-pt jump shot from 19 ft (block by K. Korver),,109,103
390,4,4:45.0,,Defensive rebound by Team,109,103
391,4,4:45.0,Loose ball foul by D. DeRozan (drawn by K. Korver),,109,103
392,4,4:45.0,,K. Korver makes free throw 1 of 2,109,104
393,4,4:45.0,,K. Korver makes free throw 2 of 2,109,105
394,4,4:31.0,L. Williams misses 2-pt jump shot from 20 ft (block by D. Carroll),,109,105
395,4,4:31.0,Offensive rebound by Team,,109,105
396,4,4:31.0,,Loose ball foul by D. Carroll (drawn by J. Johnson),109,105
397,4,4:19.0,L. Williams makes 3-pt jump shot from 23 ft (assist by K. Lowry),,112,105
398,4,4:00.0,,Turnover by K. Korver (bad pass; steal by L. Williams),112,105
399,4,3:57.0,L. Williams makes flagrant free throw 1 of 2,,113,105
400,4,3:57.0,L. Williams makes flagrant free throw 2 of 2,,114,105
401,4,3:45.0,K. Lowry misses 2-pt layup from 1 ft,,114,105
402,4,3:44.0,Offensive rebound by A. Johnson,,114,105
403,4,3:44.0,A. Johnson misses 2-pt layup from 1 ft,,114,105
404,4,3:41.0,Offensive rebound by A. Johnson,,114,105
405,4,3:41.0,A. Johnson makes 2-pt layup at rim,,116,105
406,4,3:34.0,,A. Horford misses 2-pt layup from 2 ft,116,105
407,4,3:33.0,Defensive rebound by K. Lowry,,116,105
408,4,3:29.0,J. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,118,105
409,4,3:29.0,,Atlanta full timeout,118,105
410,4,3:15.0,,K. Korver makes 2-pt jump shot from 15 ft (assist by P. Millsap),118,107
411,4,3:15.0,,Shooting foul by J. Johnson (drawn by K. Korver),118,107
412,4,3:15.0,,K. Korver makes free throw 1 of 1,118,108
413,4,3:02.0,D. DeRozan misses 2-pt jump shot from 20 ft,,118,108
414,4,3:01.0,,Defensive rebound by A. Horford,118,108
415,4,2:50.0,Offensive charge foul by J. Teague (drawn by K. Lowry),,118,108
416,4,2:50.0,,Turnover by J. Teague (offensive foul),118,108
417,4,2:29.0,K. Lowry misses 2-pt jump shot from 19 ft,,118,108
418,4,2:27.0,,Defensive rebound by A. Horford,118,108
419,4,2:24.0,,J. Teague makes 2-pt layup from 1 ft (assist by A. Horford),118,110
420,4,2:11.0,Shooting foul by D. Carroll (drawn by D. DeRozan),,118,110
421,4,2:11.0,D. DeRozan makes free throw 1 of 2,,119,110
422,4,2:11.0,D. DeRozan makes free throw 2 of 2,,120,110
423,4,1:58.0,,D. Carroll makes 2-pt jump shot from 22 ft (assist by P. Millsap),120,112
424,4,1:41.0,A. Johnson makes 2-pt jump shot from 8 ft (assist by K. Lowry),,122,112
425,4,1:31.0,,J. Teague makes 2-pt layup at rim,122,114
426,4,1:31.0,,Shooting foul by J. Johnson (drawn by J. Teague),122,114
427,4,1:31.0,,J. Teague makes free throw 1 of 1,122,115
428,4,1:07.0,D. DeRozan misses 3-pt jump shot from 23 ft,,122,115
429,4,1:05.0,Offensive rebound by J. Johnson,,122,115
430,4,0:47.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,124,115
431,4,0:47.0,,Atlanta full timeout,124,115
432,4,0:39.0,,D. Carroll misses 3-pt jump shot from 23 ft,124,115
433,4,0:37.0,,Offensive rebound by A. Horford,124,115
434,4,0:31.0,,A. Horford misses 3-pt jump shot from 25 ft,124,115
435,4,0:29.0,Defensive rebound by D. DeRozan,,124,115
436,4,0:26.0,Personal take foul by J. Teague (drawn by D. DeRozan),,124,115
437,4,0:26.0,D. DeRozan makes free throw 1 of 2,,125,115
438,4,0:26.0,D. DeRozan makes free throw 2 of 2,,126,115
439,4,0:19.0,,P. Millsap misses 3-pt jump shot from 25 ft,126,115
440,4,0:17.0,Defensive rebound by A. Johnson,,126,115
