,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
385,4,5:24.0,,J. Leuer enters the game for K. Koufos,77,109
386,4,5:24.0,,B. Udrih makes free throw 2 of 2,77,110
387,4,5:14.0,T. Daniels misses 3-pt jump shot from 25 ft,,77,110
388,4,5:13.0,,Defensive rebound by Q. Pondexter,77,110
389,4,4:53.0,,J. Stokes makes 2-pt hook shot from 5 ft,77,112
390,4,4:38.0,Turnover by K. Papanikolaou (bad pass; steal by J. Adams),,77,112
391,4,4:35.0,,Shooting foul by T. Daniels (drawn by J. Adams),77,112
392,4,4:35.0,,J. Adams misses free throw 1 of 2,77,112
393,4,4:35.0,,Offensive rebound by Team,77,112
394,4,4:35.0,,J. Adams makes free throw 2 of 2,77,113
395,4,4:17.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by K. Papanikolaou),,80,113
396,4,4:00.0,,Turnover by B. Udrih (traveling),80,113
397,4,3:45.0,Shooting foul by J. Adams (drawn by T. Black),,80,113
398,4,3:45.0,T. Black makes 2-pt layup from 1 ft (assist by K. Papanikolaou),,82,113
399,4,3:45.0,T. Black misses free throw 1 of 1,,82,113
400,4,3:44.0,,Defensive rebound by J. Stokes,82,113
401,4,3:26.0,,J. Stokes makes 2-pt layup from 1 ft (assist by Q. Pondexter),82,115
402,4,3:12.0,I. Canaan makes 3-pt jump shot from 25 ft,,85,115
403,4,2:53.0,,J. Leuer makes 2-pt layup from 1 ft,85,117
404,4,2:42.0,T. Black makes 2-pt dunk at rim (assist by J. Dorsey),,87,117
405,4,2:23.0,,J. Adams misses 2-pt layup from 2 ft (block by K. Papanikolaou),87,117
406,4,2:21.0,Defensive rebound by K. Papanikolaou,,87,117
407,4,2:08.0,J. Dorsey makes 2-pt dunk at rim (assist by K. Papanikolaou),,89,117
408,4,1:49.0,,J. Leuer misses 2-pt jump shot from 13 ft,89,117
409,4,1:49.0,,Offensive rebound by J. Stokes,89,117
410,4,1:49.0,Loose ball foul by T. Daniels (drawn by J. Stokes),,89,117
411,4,1:49.0,Houston full timeout,,89,117
412,4,1:42.0,,J. Adams misses 2-pt jump shot from 19 ft,89,117
413,4,1:40.0,Defensive rebound by J. Dorsey,,89,117
414,4,1:25.0,K. Papanikolaou makes 2-pt jump shot from 11 ft,,91,117
415,4,1:05.0,,Q. Pondexter misses 3-pt jump shot from 23 ft,91,117
416,4,1:04.0,,Offensive rebound by Team,91,117
417,4,1:00.0,,J. Leuer misses 2-pt jump shot from 10 ft,91,117
418,4,0:58.0,Defensive rebound by J. Dorsey,,91,117
419,4,0:46.0,K. Papanikolaou makes 2-pt jump shot from 10 ft,,93,117
420,4,0:30.0,,B. Udrih misses 2-pt jump shot from 20 ft,93,117
421,4,0:29.0,,Offensive rebound by Team,93,117
422,4,0:07.0,,J. Leuer makes 2-pt jump shot from 14 ft (assist by J. Adams),93,119
