,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DENVER_ACTION,MILWAUKEE_SCORE,DENVER_SCORE
379,4,9:17.0,,Offensive rebound by J. Hickson,72,85
380,4,9:14.0,,J. Hickson makes 2-pt layup from 1 ft,72,87
381,4,8:56.0,E. İlyasova misses 3-pt jump shot from 24 ft,,72,87
382,4,8:54.0,,Defensive rebound by J. Hickson,72,87
383,4,8:36.0,,Offensive foul by W. Barton (drawn by K. Middleton),72,87
384,4,8:36.0,,Turnover by W. Barton (offensive foul),72,87
385,4,8:22.0,K. Middleton misses 2-pt jump shot from 16 ft,,72,87
386,4,8:20.0,Offensive rebound by G. Antetokounmpo,,72,87
387,4,8:20.0,G. Antetokounmpo makes 2-pt tip-in from 1 ft,,74,87
388,4,8:01.0,,E. Green misses 3-pt jump shot from 22 ft,74,87
389,4,7:59.0,Defensive rebound by K. Middleton,,74,87
390,4,7:59.0,Personal foul by J. Nelson (drawn by K. Middleton),,74,87
391,4,7:59.0,,K. Faried enters the game for D. Arthur,74,87
392,4,7:48.0,K. Middleton misses 2-pt layup from 2 ft (block by W. Barton),,74,87
393,4,7:46.0,,Defensive rebound by W. Barton,74,87
394,4,7:34.0,,J. Nelson misses 3-pt jump shot from 24 ft,74,87
395,4,7:33.0,Defensive rebound by K. Middleton,,74,87
396,4,7:29.0,Shooting foul by W. Barton (drawn by G. Antetokounmpo),,74,87
397,4,7:29.0,G. Antetokounmpo makes free throw 1 of 2,,75,87
398,4,7:29.0,,G. Harris enters the game for J. Nelson,75,87
399,4,7:29.0,,D. Gallinari enters the game for W. Barton,75,87
400,4,7:29.0,G. Antetokounmpo makes free throw 2 of 2,,76,87
401,4,7:09.0,,Denver full timeout,76,87
402,4,7:05.0,,D. Gallinari misses 2-pt jump shot from 15 ft,76,87
403,4,7:02.0,,Offensive rebound by G. Harris,76,87
404,4,6:56.0,,G. Harris misses 2-pt layup from 3 ft,76,87
405,4,6:55.0,Defensive rebound by K. Middleton,,76,87
406,4,6:42.0,E. İlyasova makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),,78,87
407,4,6:28.0,,Personal foul by K. Middleton (drawn by D. Gallinari),78,87
408,4,6:20.0,,E. Green makes 3-pt jump shot from 24 ft (assist by J. Hickson),78,90
409,4,6:20.0,,Shooting foul by M. Carter-Williams (drawn by E. Green),78,90
410,4,6:20.0,,E. Green makes free throw 1 of 1,78,91
411,4,6:02.0,E. İlyasova misses 3-pt jump shot from 22 ft,,78,91
412,4,6:01.0,Offensive rebound by G. Antetokounmpo,,78,91
413,4,6:00.0,Shooting foul by D. Gallinari (drawn by G. Antetokounmpo),,78,91
414,4,6:00.0,G. Antetokounmpo makes free throw 1 of 2,,79,91
415,4,6:00.0,,T. Lawson enters the game for G. Harris,79,91
416,4,6:00.0,G. Antetokounmpo misses free throw 2 of 2,,79,91
417,4,5:58.0,,Defensive rebound by J. Hickson,79,91
418,4,5:37.0,,T. Lawson makes 2-pt jump shot from 17 ft,79,93
419,4,5:23.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,82,93
420,4,5:08.0,,J. Hickson misses 2-pt jump shot from 18 ft,82,93
421,4,5:05.0,Defensive rebound by E. İlyasova,,82,93
422,4,5:00.0,M. Carter-Williams misses 2-pt layup from 1 ft (block by K. Faried),,82,93
423,4,4:59.0,Offensive rebound by Team,,82,93
424,4,4:59.0,,R. Foye enters the game for E. Green,82,93
425,4,4:50.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Middleton),,84,93
426,4,4:30.0,,T. Lawson makes 2-pt jump shot from 16 ft,84,95
427,4,4:18.0,M. Carter-Williams makes 2-pt dunk at rim,,86,95
428,4,4:18.0,,Denver full timeout,86,95
429,4,4:18.0,J. Henson enters the game for Z. Pachulia,,86,95
430,4,4:05.0,,T. Lawson misses 2-pt jump shot from 17 ft (block by G. Antetokounmpo),86,95
431,4,4:02.0,Defensive rebound by J. Henson,,86,95
432,4,3:52.0,G. Antetokounmpo makes 3-pt jump shot from 23 ft (assist by K. Middleton),,89,95
433,4,3:33.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Hickson),89,98
434,4,3:21.0,Personal foul by T. Lawson (drawn by M. Carter-Williams),,89,98
435,4,3:21.0,M. Carter-Williams makes free throw 1 of 2,,90,98
436,4,3:21.0,,W. Chandler enters the game for J. Hickson,90,98
437,4,3:21.0,M. Carter-Williams makes free throw 2 of 2,,91,98
438,4,3:09.0,,Personal foul by E. İlyasova (drawn by D. Gallinari),91,98
439,4,3:09.0,,D. Gallinari makes free throw 1 of 2,91,99
440,4,3:09.0,,D. Gallinari makes free throw 2 of 2,91,100
441,4,2:48.0,J. Henson misses 2-pt hook shot from 4 ft,,91,100
442,4,2:46.0,,Defensive rebound by K. Faried,91,100
443,4,2:28.0,,W. Chandler misses 2-pt jump shot from 7 ft,91,100
444,4,2:26.0,Defensive rebound by M. Carter-Williams,,91,100
445,4,2:22.0,,Violation by D. Gallinari (def goaltending),91,100
446,4,2:22.0,E. İlyasova makes 2-pt layup from 2 ft,,93,100
447,4,2:06.0,,T. Lawson misses 3-pt jump shot from 24 ft,93,100
448,4,2:04.0,,Offensive rebound by T. Lawson,93,100
449,4,1:47.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by T. Lawson),93,103
450,4,1:47.0,Milwaukee full timeout,,93,103
451,4,1:39.0,K. Middleton misses 3-pt jump shot from 26 ft,,93,103
452,4,1:38.0,,Defensive rebound by K. Faried,93,103
453,4,1:17.0,,W. Chandler misses 3-pt jump shot from 26 ft,93,103
454,4,1:16.0,Defensive rebound by G. Antetokounmpo,,93,103
455,4,1:03.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,93,103
456,4,1:02.0,,Defensive rebound by K. Faried,93,103
457,4,0:38.0,,T. Lawson makes 3-pt jump shot from 23 ft (assist by R. Foye),93,106
458,4,0:33.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Middleton),,95,106
459,4,0:14.0,,R. Foye misses 3-pt jump shot from 25 ft,95,106
460,4,0:13.0,Defensive rebound by M. Carter-Williams,,95,106
